raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.105284665384322906e+00,-2.657379813070687824e+00,-1.316143999399665310e+00,-1.319945966310983820e+00,-2.241883554973943760e+00,-2.913085273234309547e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,6.502757122754517719e-05,-1.260136176687432288e-03,1.198720602788317513e-04
1.000000000000000000e+00,-6.215662062460054482e-01,-1.190843096067355944e+00,-1.291558334831872878e+00,-1.319360861332334656e+00,-2.202544319692133268e+00,-2.813742577518080878e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,4.410984248678561648e-01,3.251841347624950807e-01,5.285256133724810290e+00,3.732664599885510359e+00,9.703355809511595709e+00,6.833784822581527862e+00
2.000000000000000000e+00,-6.215662062460054482e-01,-1.200938154820194947e+00,-1.291558334831872878e+00,-1.318775756353685491e+00,-2.163205084410323664e+00,-2.714399881801853542e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,-3.251841347624950807e-01,-3.845291639946522844e-02,-3.758228283976757567e+00,-1.260136176687432288e-03,-6.833545078460970146e+00
3.000000000000000000e+00,-6.215662062460054482e-01,-1.200938154820194947e+00,-1.291558334831872878e+00,-1.318190651375036326e+00,-2.123791763939658850e+00,-2.615057186085625318e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,2.575876680493036433e-02,-1.260136176687432288e-03,1.198720602788317513e-04
4.000000000000000000e+00,-6.215662062460054482e-01,-1.205526817889667202e+00,-1.291558334831872878e+00,-1.317605546396387384e+00,-2.084378443468993591e+00,-2.515714490369397538e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-1.860067631199123495e-02,-1.161394480772828287e-02,-1.260136176687432288e-03,1.198720602788317513e-04
5.000000000000000000e+00,-6.215662062460054482e-01,-1.205526817889667202e+00,-1.291558334831872878e+00,-1.317020441417738219e+00,-2.044965122998329221e+00,-2.416371794653170202e+00,-8.327028593549458124e-01,-8.123578484869367067e-01,2.315639205292142844e+00,-9.712046466517781917e-01,7.502613883646932491e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,1.174399995018337271e-02,-1.260136176687432288e-03,1.198720602788317513e-04
6.000000000000000000e+00,-6.215662062460054482e-01,-1.204609085275772706e+00,-1.291558334831872878e+00,-1.316435336439088832e+00,-2.005897533408986355e+00,-2.317029098936941978e+00,-9.318678793244212777e-01,-8.123578484869367067e-01,-8.289338255345662931e-01,-9.712046466517781917e-01,-8.585020227018020922e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,1.251563775482757461e-03,2.400822047018710912e-03,-1.260136176687432288e-03,1.198720602788317513e-04
7.000000000000000000e+00,-6.215662062460054482e-01,-1.204609085275772706e+00,-1.291558334831872878e+00,-1.315850231460439668e+00,-1.966829943819642601e+00,-2.217686403220714197e+00,-9.318678793244212777e-01,-8.123578484869367067e-01,-8.289338255345662931e-01,-9.712046466517781917e-01,-8.616991472712387523e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,-2.270766904563620205e-03,-1.260136176687432288e-03,1.198720602788317513e-04
8.000000000000000000e+00,-6.215662062460054482e-01,-1.191760828681250439e+00,-1.291558334831872878e+00,-1.315265126481790725e+00,-1.927811744356202617e+00,-2.118343707504486861e+00,-9.318678793244212777e-01,-8.123578484869367067e-01,-8.289338255345662931e-01,-9.712046466517781917e-01,-8.616759725976010920e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,4.426475063167640417e-02,3.276615023230386448e-02,-1.260136176687432288e-03,1.198720602788317513e-04
9.000000000000000000e+00,-6.215662062460054482e-01,-1.191760828681250439e+00,-1.291558334831872878e+00,-1.314680021503141560e+00,-1.888793544892762633e+00,-2.019001011788259969e+00,-9.318678793244212777e-01,-8.123578484869367067e-01,-8.289338255345662931e-01,-9.712046466517781917e-01,-8.605963332334106708e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,-3.263609508984877117e-02,-1.260136176687432288e-03,1.198720602788317513e-04
