raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-1.132393648996849134e+00,-1.805983812285183010e+00,-2.906676506546843619e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,-6.375619940628910465e-01,-1.201947942131723623e+00,-1.281642579457612063e+00,-1.113521545210458319e+00,-1.736518440745887348e+00,-2.800448205830658566e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,5.164685910640126387e+00,3.645912637459252092e+00,9.032314055852387114e+00,6.359345106460112973e+00
2.000000000000000000e+00,-2.460310175230557395e+00,-2.354731439505388213e+00,-1.281642579457612063e+00,-1.098777714127340488e+00,-1.667624902973737111e+00,-2.691296190415862988e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,-4.080245987241567285e+00,-6.523464245093039793e+00,-4.737508332154690471e+00,-9.693071403278564091e+00
3.000000000000000000e+00,-2.460310175230557395e+00,-2.660665988768422974e+00,-1.281642579457612063e+00,-1.084033883044222657e+00,-1.598731365201586652e+00,-2.582144175001067854e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-1.084444712857478343e+00,2.113950410863498330e+00,-1.391077680918372146e-03,3.334081995009362753e+00
4.000000000000000000e+00,-6.375619940628910465e-01,-2.660665988768422974e+00,-1.256899372673601301e+00,-1.069290051961105048e+00,-1.544531469011298785e+00,-2.484687018380714374e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,-2.174829184445097301e-03,7.637074273624365750e-01,4.734726176792853458e+00,3.334081995009362753e+00
5.000000000000000000e+00,-6.375619940628910465e-01,-9.651251133347359401e-01,-1.256899372673601301e+00,-1.060443753311234305e+00,-1.490331572821010919e+00,-2.387229861760361782e+00,5.683364018036400900e-01,-8.488544559978022930e-01,2.956275058448092796e+00,-9.700360933674100350e-01,3.757177223872032013e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,5.995947417678149094e+00,4.232474751245914213e+00,-1.391077680918372146e-03,-3.333844862882087146e+00
6.000000000000000000e+00,-6.713165900104404171e-01,-9.651251133347359401e-01,-1.256899372673601301e+00,-1.051597454661363784e+00,-1.450328071458545809e+00,-2.287823562007600842e+00,1.229330879563918844e+00,-8.488544559978022930e-01,1.793507607875700183e+00,-9.700360933674100350e-01,3.725353399143710220e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,-4.232421635949839889e+00,-8.909695276376601580e-02,-6.162149743535732388e-02
7.000000000000000000e+00,-6.713165900104404171e-01,-1.171538785126662985e+00,-1.182669752321569234e+00,-1.046289675471441249e+00,-1.412388144125345191e+00,-2.188417262254840789e+00,1.599262598048546646e+00,-8.488544559978022930e-01,1.865826101027498352e+00,-9.700360933674100350e-01,3.937250977035677391e+00,-1.083851660099736769e+00,1.303431302923237389e+00,9.540724003962424149e-01,-7.323810157590217029e-01,-5.152280050508351028e-01,-1.391077680918372146e-03,6.185862956263249446e-02
8.000000000000000000e+00,-6.375619940628910465e-01,-1.171538785126662985e+00,-1.182669752321569234e+00,-1.040981896281518715e+00,-1.374448216792143018e+00,-2.089985534068282913e+00,1.829243734712122205e+00,-8.488544559978022930e-01,1.295250235504194825e+00,-9.700360933674100350e-01,3.739642558271265127e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,-9.540650421614647048e-01,-2.174829184445097301e-03,5.152811203469088719e-01,8.631479740192926631e-02,6.185862956263249446e-02
9.000000000000000000e+00,2.738120965209422386e-01,8.059779098084959292e-01,-9.847240980494834650e-01,-1.040392143038194162e+00,-1.335961318029498246e+00,-1.991553805881726591e+00,1.894635987319271520e+00,-8.488544559978022930e-01,2.749607385865910913e-01,-9.700360933674100350e-01,3.112593507475500232e+00,-1.083851660099736769e+00,3.477963500076926007e+00,2.544186935860998311e+00,6.993461226123776520e+00,4.936349287789908225e+00,2.366667549555967920e+00,1.605360217037505199e+00
