raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.105284665384322906e+00,-2.657379813070687824e+00,-1.316143999399665310e+00,-1.193563290922767361e+00,-1.922181270003250564e+00,-2.859073710514806521e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,6.502757122754517719e-05,-1.260136176687432288e-03,1.198720602788317513e-04
1.000000000000000000e+00,-3.509861317498255140e-01,4.032584542673046113e-01,-1.021116024586153914e+00,-1.183031401307082620e+00,-1.875137175080558549e+00,-2.758766522607159377e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,5.303895645556917060e+00,3.902209617149940968e+00,1.103247963904853002e+01,7.789939604334764844e+00,1.045711238781748342e+01,7.364554915825896053e+00
2.000000000000000000e+00,-4.186311503738704975e-01,-7.946890064117637098e-02,-8.981877017471909808e-01,-1.173669721648696207e+00,-1.827006497387998696e+00,-2.661352811273772101e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,2.209388323300242263e+00,-2.276288943337465565e+00,-1.742436857240982961e+00,-9.018437443458463321e+00,-1.896992807531589775e-01,-7.497007695016431050e+00
3.000000000000000000e+00,-4.186311503738704975e-01,-7.946890064117637098e-02,-8.981877017471909808e-01,-1.164308041990309794e+00,-1.778875819695438842e+00,-2.563939099940383493e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,-1.625920673812475403e+00,-2.057142905762907904e-03,1.228692921837380769e+00,-1.260136176687432288e-03,1.328123953713710448e-01
4.000000000000000000e+00,-6.215662062460054482e-01,-1.139450069689266654e+00,-9.227733663149835230e-01,-1.156701677267870876e+00,-1.738153660888342111e+00,-2.466525388606994884e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-4.430465243483368565e-01,-3.251841347624950807e-01,-3.823613359744506113e+00,-2.697777591967568611e+00,-5.665775699061020854e-01,-3.979576978729977843e-01
5.000000000000000000e+00,-6.215662062460054482e-01,-1.139450069689266654e+00,-9.227733663149835230e-01,-1.149095312545431735e+00,-1.697431502081245602e+00,-2.370076169465026084e+00,7.078070592315117704e-01,-8.123578484869367067e-01,2.405384874964729303e+00,-9.712046466517781917e-01,2.340314990875286938e+00,-1.039656582169905308e+00,-9.740497402403797871e-04,3.251841347624950807e-01,-2.057142905762907904e-03,2.697907647110023621e+00,-1.260136176687432288e-03,3.981974419935555010e-01
6.000000000000000000e+00,-5.539211876219605202e-01,-1.226023334942155374e-01,-9.473590308827761763e-01,-1.144999577694887805e+00,-1.658857813750933330e+00,-2.273626950323057727e+00,5.342996005906316404e-01,-8.123578484869367067e-01,-5.157983078844006197e-01,-9.712046466517781917e-01,1.463602059147884882e+00,-1.039656582169905308e+00,-4.430465243483368565e-01,-3.251841347624950807e-01,3.663989859914434266e+00,2.588125306747838916e+00,1.871790083997841025e-01,1.328123953713710448e-01
7.000000000000000000e+00,-5.539211876219605202e-01,-1.226023334942155374e-01,-9.227733663149835230e-01,-1.140903842844343874e+00,-1.620284125420621502e+00,-2.177177731181089815e+00,9.302177894952717851e-01,-8.123578484869367067e-01,-5.606879143228872264e-01,-9.712046466517781917e-01,1.136420000223896443e+00,-1.039656582169905308e+00,4.410984248678561648e-01,6.503682695249901613e-01,-2.057142905762907904e-03,-2.587995251605383906e+00,-1.260136176687432288e-03,-1.325726512508133836e-01
8.000000000000000000e+00,-5.877436969339829842e-01,-1.181665769928411436e+00,-9.227733663149835230e-01,-1.140318737865694487e+00,-1.579932392557797938e+00,-2.079764019847699874e+00,1.133051691519185944e+00,-8.123578484869367067e-01,-5.964255273054885897e-01,-9.712046466517781917e-01,9.739415189019330343e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,-3.251841347624950807e-01,-3.820304653063260503e+00,-2.695441797491777258e+00,-9.547970846492320751e-02,-6.622638959526727653e-02
9.000000000000000000e+00,-5.877436969339829842e-01,-1.181665769928411436e+00,-1.045701689153946568e+00,-1.140318737865694487e+00,-1.539580659694974374e+00,-1.982350308514312376e+00,1.145396687411792014e+00,-8.123578484869367067e-01,-6.825178792375007353e-01,-9.712046466517781917e-01,7.011786821648409163e-01,-1.039656582169905308e+00,-2.211336422780722621e+00,-1.625920673812475403e+00,-2.057142905762907904e-03,2.695571852634232712e+00,-1.260136176687432288e-03,6.646613371582493768e-02
1.000000000000000000e+01,-6.553887155580279122e-01,-1.211950946186928224e+00,-1.045701689153946568e+00,-1.140318737865694487e+00,-1.499130146580344825e+00,-1.884936597180923767e+00,1.116795994030900241e+00,-8.123578484869367067e-01,-6.799932803414749927e-01,-9.712046466517781917e-01,7.002030403317618390e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,1.625920673812475403e+00,-1.112444633868698574e-01,-7.701619012988090984e-02,-1.896992807531589775e-01,-1.325726512508133836e-01
1.100000000000000000e+01,-6.553887155580279122e-01,-1.211950946186928224e+00,-1.266972670264080225e+00,-1.140318737865694487e+00,-1.458679633465714831e+00,-1.788487378038954079e+00,1.016415636394205846e+00,-8.123578484869367067e-01,-5.881542452641045360e-01,-9.712046466517781917e-01,6.992225266385997395e-01,-1.039656582169905308e+00,-3.979626321213109108e+00,-2.926657212862455726e+00,-2.057142905762907904e-03,7.714624527233601703e-02,-1.260136176687432288e-03,1.328123953713710448e-01
1.200000000000000000e+01,-6.892112248700504873e-01,-1.174323909017255696e+00,-1.266972670264080225e+00,-1.140318737865694487e+00,-1.455197629589547015e+00,-1.692038158896986610e+00,8.955688289124411616e-01,3.225491085578651163e-01,-5.351485981583019580e-01,9.194750464149710201e-01,8.928741843911397469e-01,1.144037412398255738e+00,-9.740497402403797871e-04,2.926657212862455726e+00,1.335998310253093679e-01,9.583260107866534150e-02,-9.547970846492320751e-02,-6.622638959526727653e-02
1.300000000000000000e+01,-6.892112248700504873e-01,-1.174323909017255696e+00,-1.266972670264080225e+00,-1.140318737865694487e+00,-1.455197629589547015e+00,-1.595588939755018032e+00,7.024005325328293026e-01,2.198680647491705054e-01,-4.947750508713435469e-01,-7.278118625779885775e-01,1.063559114116866766e+00,7.742134200817468725e-01,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,-9.570254593621023431e-02,-1.260136176687432288e-03,6.646613371582493768e-02
1.400000000000000000e+01,-6.553887155580279122e-01,-1.157804721967155670e+00,-1.217801341128494919e+00,-1.140318737865694487e+00,-1.455197629589547015e+00,-1.499139720613048343e+00,7.632449447721572078e-01,2.219431779037921992e-01,-4.168375902596808680e-01,-7.386206374508875738e-01,1.351640679508182563e+00,6.491828446185047286e-01,8.831708994759526199e-01,6.503682695249901613e-01,5.749957735665906650e-02,4.210932813546852671e-02,9.295943611154833253e-02,6.646613371582493768e-02
1.500000000000000000e+01,-6.553887155580279122e-01,-1.132108208778111136e+00,-1.217801341128494919e+00,-1.140318737865694487e+00,-1.455197629589547015e+00,-1.402690501471080209e+00,9.976500057566919377e-01,2.175447388467620646e-01,-3.641177104810545684e-01,-7.418003870247161791e-01,1.522100336045585589e+00,6.162887357844567537e-01,-9.740497402403797871e-04,-6.503682695249901613e-01,9.058664416911571537e-02,2.342297232913919877e-02,-1.260136176687432288e-03,-6.622638959526727653e-02
1.600000000000000000e+01,-4.186311503738704975e-01,-1.132108208778111136e+00,-1.217801341128494919e+00,-1.140318737865694487e+00,-1.455197629589547015e+00,-1.306241282329112297e+00,1.285972812206496618e+00,2.081462130700721946e-01,-3.787869598216771494e-01,-7.478932784808867140e-01,1.456788934028688365e+00,5.694479720724778815e-01,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,-6.533721775092508899e-02,6.582768698409628971e-01,4.645437036491015803e-01
1.700000000000000000e+01,-4.186311503738704975e-01,1.205968091878138332e-01,-1.045701689153946568e+00,-1.140318737865694487e+00,-1.455197629589547015e+00,-1.209792063187143052e+00,1.389102070813311940e+00,2.580725192197990681e-01,-3.958834207361775492e-01,-7.460442353806472360e-01,1.384477193565832209e+00,5.707592523825970598e-01,3.093533272516435506e+00,2.276288943337465565e+00,4.514327476994570709e+00,3.188424487026168652e+00,-1.260136176687432288e-03,-4.643039595285438637e-01
1.800000000000000000e+01,-4.186311503738704975e-01,1.205968091878138332e-01,-1.045701689153946568e+00,-1.140318737865694487e+00,-1.455197629589547015e+00,-1.113342844045174695e+00,1.304957362666119502e+00,3.077918835363374628e-01,-4.070031078526407664e-01,-7.442505300520673162e-01,1.311251120602204168e+00,5.720666864588848100e-01,-9.740497402403797871e-04,-2.276288943337465565e+00,-2.057142905762907904e-03,-3.188294431883713198e+00,-1.260136176687432288e-03,1.198720602788317513e-04
1.900000000000000000e+01,-3.171636224378029945e-01,1.031598895238192704e-01,-8.981877017471909808e-01,-1.140318737865694487e+00,-1.455197629589547015e+00,-1.016893624903205451e+00,1.111990301572711726e+00,3.510383151952111702e-01,-4.186510038334456674e-01,-7.425112420807294944e-01,1.229896227544781118e+00,5.129837808727212289e-01,2.651460797908338662e+00,1.951104808574970484e+00,-6.492256984943055309e-02,-4.431506746880459896e-02,2.813985806880198726e-01,1.991586570269171519e-01
2.000000000000000000e+01,-3.171636224378029945e-01,1.031598895238192704e-01,-8.981877017471909808e-01,-1.134467688079203063e+00,-1.455197629589547015e+00,-9.204444057612379826e-01,8.771804214541573108e-01,3.740663068242709444e-01,-4.186510038334456674e-01,-7.386206374508875738e-01,1.224214746199844939e+00,4.398403874017142723e-01,-9.740497402403797871e-04,-1.951104808574970484e+00,-2.057142905762907904e-03,4.444512261125969227e-02,-1.260136176687432288e-03,-1.989189129063594907e-01
2.100000000000000000e+01,-5.539211876219605202e-01,-9.072637183739706845e-01,-8.490163726116056742e-01,-1.128616638292711638e+00,-1.455197629589547015e+00,-8.239951866192688490e-01,5.416589177745180228e-01,3.846305351518738980e-01,-4.070031078526407664e-01,-7.345586018616333535e-01,1.227809740131326155e+00,7.467140507193930077e-01,8.831708994759526199e-01,6.503682695249901613e-01,-3.644943198957240060e+00,-2.571644690274845768e+00,-6.607971421943378276e-01,-4.643039595285438637e-01
2.200000000000000000e+01,-5.539211876219605202e-01,-9.072637183739706845e-01,-8.490163726116056742e-01,-1.122180483527570827e+00,-1.411759013857780687e+00,-7.275459674772997154e-01,2.581123603092839724e-01,4.182348707242904973e-01,-3.913868559120052826e-01,-7.309319853038569459e-01,1.261616009610401434e+00,1.034107333551966823e+00,-9.740497402403797871e-04,-6.503682695249901613e-01,-2.057142905762907904e-03,2.571774745417300778e+00,-1.260136176687432288e-03,4.645437036491015803e-01
2.300000000000000000e+01,-6.553887155580279122e-01,-8.668834833626148928e-01,-8.981877017471909808e-01,-1.122765588506220213e+00,-1.450678433069414464e+00,-7.381553815829161591e-01,3.941282639488944417e-01,4.459130669246044731e-01,-3.896859866433697306e-01,-7.287491350348721530e-01,1.163669656936010988e+00,1.270355735906383954e+00,-8.851189989564335336e-01,-6.503682695249901613e-01,1.435259510690463647e-01,1.028399845060388312e-01,-2.839188530413947475e-01,-1.989189129063594907e-01
2.400000000000000000e+01,-6.553887155580279122e-01,-8.668834833626148928e-01,-8.981877017471909808e-01,-1.126276218378114979e+00,-1.476608249168535947e+00,-7.468358113056943193e-01,8.744604555483713737e-01,4.541673788464221095e-01,-4.078876595963943918e-01,-7.266227136169490786e-01,9.234932534163826645e-01,1.471014702449541911e+00,-9.740497402403797871e-04,6.503682695249901613e-01,-2.057142905762907904e-03,-1.027099293635837379e-01,-1.260136176687432288e-03,1.991586570269171519e-01
2.500000000000000000e+01,-6.553887155580279122e-01,-1.142203267530950139e+00,-9.719446954505688296e-01,-1.129786848250009745e+00,-1.502538065267657430e+00,-7.555162410284719243e-01,1.231202860176024538e+00,4.623248995873556200e-01,-4.998340964875021553e-01,-7.266227136169490786e-01,5.243062721550595384e-01,1.643982306218069844e+00,-1.327191473564530044e+00,-9.755524042874852420e-01,-9.946691472794624289e-01,-7.006733151661221903e-01,-1.260136176687432288e-03,1.198720602788317513e-04
2.600000000000000000e+01,-6.892112248700504873e-01,-1.142203267530950139e+00,-9.719446954505688296e-01,-1.132712373143255569e+00,-1.499945083657745037e+00,-7.584097176027296827e-01,1.432755239504818423e+00,4.703872069726571237e-01,-6.850867794831611013e-01,-7.266227136169490786e-01,-3.377664484511768705e-01,1.793758441122056402e+00,-9.740497402403797871e-04,9.755524042874852420e-01,-2.057142905762907904e-03,7.008033703085772004e-01,-9.547970846492320751e-02,-6.622638959526727653e-02
