raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-1.169548103326305988e+00,-1.975072570996259769e+00,-2.960277942688037456e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,-6.713165900104404171e-01,-1.157716441033453503e+00,-1.281642579457612063e+00,-1.163060817649734124e+00,-1.935740352751748050e+00,-2.861846214501481800e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,5.321158664906107560e+00,3.756324329466153245e+00,8.944608180769540340e+00,6.297605042961118116e+00
2.000000000000000000e+00,-6.713165900104404171e-01,-1.169695805914235054e+00,-1.207412959105579997e+00,-1.157163285216487036e+00,-1.896432996844938268e+00,-2.761465343182517795e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,1.303431302923237389e+00,6.360494933032911913e-01,-4.455286679814820378e-02,-3.786174380755281454e+00,-1.391077680918372146e-03,-6.297367910833843396e+00
3.000000000000000000e+00,-6.375619940628910465e-01,-1.169695805914235054e+00,-1.207412959105579997e+00,-1.152445259269889277e+00,-1.857125640938128486e+00,-2.661084471863553791e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-9.540650421614647048e-01,-2.174829184445097301e-03,2.992972423323930070e-02,8.631479740192926631e-02,6.185862956263249446e-02
4.000000000000000000e+00,-6.375619940628910465e-01,-1.131914732059462692e+00,-1.207412959105579997e+00,-1.147727233323291740e+00,-1.791737692781955715e+00,-2.560703600544589342e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,1.314789817510800818e-01,9.433654457059829912e-02,-1.391077680918372146e-03,-6.162149743535732388e-02
5.000000000000000000e+00,-6.375619940628910465e-01,-1.125464304815964933e+00,-1.157926545537558471e+00,-1.142419454133369205e+00,-1.726349744625782501e+00,-2.460322729225625782e+00,8.530519484337945046e-01,-8.488544559978022930e-01,2.170180490986927779e+00,-9.700360933674100350e-01,2.141454133592290532e+00,-1.083851660099736769e+00,8.685248634924995770e-01,6.360494933032911913e-01,2.064411414601042410e-02,-7.818172419018473707e-02,-1.391077680918372146e-03,1.185660636375885556e-04
6.000000000000000000e+00,-6.713165900104404171e-01,-1.125464304815964933e+00,-1.157926545537558471e+00,-1.137111674943446671e+00,-1.642638253583259988e+00,-2.337526711883980646e+00,1.009792154718641033e+00,-8.488544559978022930e-01,-6.442585761821189028e-01,-9.700360933674100350e-01,1.285633029303517860e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,-6.360421350685134811e-01,-2.174829184445097301e-03,-1.607514743630284598e-02,-8.909695276376601580e-02,-6.162149743535732388e-02
7.000000000000000000e+00,-6.713165900104404171e-01,1.489558205779421829e-01,-1.034210511617504880e+00,-1.131214142510199805e+00,-1.565341245667844827e+00,-2.222527267071963575e+00,1.036351843153195063e+00,-8.488544559978022930e-01,-6.498361367726295246e-01,-9.700360933674100350e-01,1.251137253467836885e+00,-1.083851660099736769e+00,2.173244181784713014e+00,1.590118214582144862e+00,4.506196403104124393e+00,3.181263433596876133e+00,-1.391077680918372146e-03,6.185862956263249446e-02
8.000000000000000000e+00,-5.362982062202428235e-01,1.489558205779421829e-01,-1.034210511617504880e+00,-1.125316610076952495e+00,-1.488044237752429888e+00,-2.107527822259946948e+00,1.097943904345318744e+00,-8.488544559978022930e-01,-6.498361367726295246e-01,-9.700360933674100350e-01,1.121696628801659879e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,-1.590110856347366930e+00,-2.174829184445097301e-03,-3.181210318300802253e+00,3.494324226504721964e-01,2.470788200596172046e-01
9.000000000000000000e+00,-5.362982062202428235e-01,-1.569787286850926611e-01,-9.104944776974513987e-01,-1.120598584130354736e+00,-1.422830325960170450e+00,-2.002274093109965403e+00,1.036351843153195063e+00,-8.488544559978022930e-01,-6.424369613349156793e-01,-9.700360933674100350e-01,9.316600897110918211e-01,-1.083851660099736769e+00,2.173244181784713014e+00,1.590118214582144862e+00,-1.084444712857478343e+00,-7.636543120663626949e-01,-1.391077680918372146e-03,-2.468416879323420410e-01
1.000000000000000000e+01,-5.025436102726934529e-01,-1.569787286850926611e-01,-9.104944776974513987e-01,-1.115880558183757199e+00,-1.357616414167911234e+00,-1.897020363959983857e+00,8.111595187233033855e-01,-8.488544559978022930e-01,-6.424369613349156793e-01,-9.700360933674100350e-01,7.190682156076076970e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-1.590110856347366930e+00,-2.174829184445097301e-03,7.637074273624365750e-01,8.631479740192926631e-02,6.185862956263249446e-02
