raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.105284665384322906e+00,-2.657379813070687824e+00,-1.316143999399665310e+00,-1.314680021503141560e+00,-2.195037020554864160e+00,-2.899582382554433124e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,6.502757122754517719e-05,-1.260136176687432288e-03,1.198720602788317513e-04
1.000000000000000000e+00,-5.877436969339829842e-01,-1.132108208778111136e+00,-1.291558334831872878e+00,-1.311754496609895737e+00,-2.147770670065607845e+00,-2.799275194646785980e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,4.410984248678561648e-01,3.251841347624950807e-01,5.497013361324532887e+00,3.882155446336144955e+00,9.797575381799832783e+00,6.900131084237073331e+00
2.000000000000000000e+00,-5.877436969339829842e-01,-1.141285534917055644e+00,-1.291558334831872878e+00,-1.308828971716649914e+00,-2.095861647741461997e+00,-2.698003514547718140e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,-3.251841347624950807e-01,-3.514420971821956285e-02,-3.905383335951601254e+00,-1.260136176687432288e-03,-6.899891340116516503e+00
3.000000000000000000e+00,-5.877436969339829842e-01,-1.141285534917055644e+00,-1.291558334831872878e+00,-1.305903446823404312e+00,-2.043952625417315705e+00,-2.596731834448651188e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,2.342297232913919877e-02,-1.260136176687432288e-03,1.198720602788317513e-04
4.000000000000000000e+00,-5.877436969339829842e-01,-1.137614604461477885e+00,-1.291558334831872878e+00,-1.299467292058263501e+00,-1.960829043522417603e+00,-2.487744216818227994e+00,-5.869218192728355987e-01,-8.123578484869367067e-01,-7.227356279543100115e-01,-9.712046466517781917e-01,-8.727280102665599948e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,1.117768381921975356e-02,9.408205474392207154e-03,-1.260136176687432288e-03,1.198720602788317513e-04
5.000000000000000000e+00,-6.215662062460054482e-01,-1.137614604461477885e+00,-1.291558334831872878e+00,-1.293031137293122912e+00,-1.877705461627519057e+00,-2.378756599187803022e+00,-7.847823851103342685e-01,-8.123578484869367067e-01,2.328240857913904449e+00,-9.712046466517781917e-01,8.476723818121874032e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,-9.278150331937117315e-03,-9.547970846492320751e-02,-6.622638959526727653e-02
6.000000000000000000e+00,-6.215662062460054482e-01,-1.039417214774771558e+00,-1.291558334831872878e+00,-1.283084352656087335e+00,-1.796014193383810298e+00,-2.265911012791698820e+00,-7.988240439392986225e-01,-8.123578484869367067e-01,-7.778476399926281815e-01,-9.712046466517781917e-01,-7.322286949965630676e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,3.519744719875232963e-01,2.499950364808822545e-01,-1.260136176687432288e-03,6.646613371582493768e-02
7.000000000000000000e+00,-6.215662062460054482e-01,-1.039417214774771558e+00,-1.291558334831872878e+00,-1.273137568019051757e+00,-1.714322925140101539e+00,-2.153065426395595949e+00,-7.782420909771796680e-01,-8.123578484869367067e-01,-7.816372081391300686e-01,-9.712046466517781917e-01,-7.323307522704014527e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,-2.498649813384271889e-01,-1.260136176687432288e-03,1.198720602788317513e-04
8.000000000000000000e+00,-6.215662062460054482e-01,-1.138532337075372158e+00,-1.291558334831872878e+00,-1.261435468446068686e+00,-1.655573370378377485e+00,-2.048900269722269130e+00,-7.659330628465943480e-01,-8.123578484869367067e-01,-7.879737533570455588e-01,-9.712046466517781917e-01,-7.339416142939862997e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-3.593974644802947482e-01,-2.522007758142183476e-01,-1.260136176687432288e-03,1.198720602788317513e-04
9.000000000000000000e+00,-6.215662062460054482e-01,-1.138532337075372158e+00,-1.291558334831872878e+00,-1.249733368873085615e+00,-1.596823815616653652e+00,-1.944735113048943198e+00,-7.601090264037074773e-01,-8.123578484869367067e-01,-7.879737533570455588e-01,-9.712046466517781917e-01,-7.348285330589892084e-01,-1.039656582169905308e+00,-9.740497402403797871e-04,0.000000000000000000e+00,-2.057142905762907904e-03,2.523308309566734131e-01,-1.260136176687432288e-03,1.198720602788317513e-04
