Time,raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED
1.450000000000000000e+02,1.280000000000000000e+02,1.617500000000000000e+03,6.800000000000000000e+01
1.460000000000000000e+02,nan,nan,nan
1.470000000000000000e+02,1.220000000000000000e+02,1.628000000000000000e+03,6.900000000000000000e+01
1.480000000000000000e+02,nan,nan,nan
1.490000000000000000e+02,1.320000000000000000e+02,1.687000000000000000e+03,7.100000000000000000e+01
1.500000000000000000e+02,nan,nan,nan
1.510000000000000000e+02,1.150000000000000000e+02,1.663500000000000000e+03,nan
1.520000000000000000e+02,nan,nan,nan
1.530000000000000000e+02,1.140000000000000000e+02,1.607000000000000000e+03,6.800000000000000000e+01
1.540000000000000000e+02,nan,nan,nan
1.550000000000000000e+02,1.150000000000000000e+02,1.567500000000000000e+03,6.600000000000000000e+01
1.560000000000000000e+02,nan,nan,nan
1.570000000000000000e+02,1.130000000000000000e+02,1.543000000000000000e+03,nan
1.580000000000000000e+02,nan,nan,6.400000000000000000e+01
1.590000000000000000e+02,1.180000000000000000e+02,1.514000000000000000e+03,nan
1.600000000000000000e+02,nan,nan,6.600000000000000000e+01
1.610000000000000000e+02,1.260000000000000000e+02,1.557500000000000000e+03,nan
1.620000000000000000e+02,nan,1.533000000000000000e+03,6.500000000000000000e+01
1.630000000000000000e+02,1.130000000000000000e+02,nan,nan
1.640000000000000000e+02,1.110000000000000000e+02,1.483000000000000000e+03,6.300000000000000000e+01
1.650000000000000000e+02,nan,nan,nan
1.660000000000000000e+02,1.100000000000000000e+02,1.425500000000000000e+03,6.100000000000000000e+01
1.670000000000000000e+02,nan,nan,nan
1.680000000000000000e+02,1.500000000000000000e+02,1.467500000000000000e+03,6.200000000000000000e+01
1.690000000000000000e+02,nan,nan,nan
1.700000000000000000e+02,1.130000000000000000e+02,1.456000000000000000e+03,nan
1.710000000000000000e+02,nan,nan,nan
1.720000000000000000e+02,1.100000000000000000e+02,1.389000000000000000e+03,5.900000000000000000e+01
1.730000000000000000e+02,nan,nan,nan
1.740000000000000000e+02,1.080000000000000000e+02,1.242500000000000000e+03,5.300000000000000000e+01
1.750000000000000000e+02,nan,nan,nan
1.760000000000000000e+02,1.100000000000000000e+02,1.470500000000000000e+03,4.600000000000000000e+01
1.770000000000000000e+02,nan,nan,nan
1.780000000000000000e+02,1.080000000000000000e+02,1.288000000000000000e+03,3.500000000000000000e+01
1.790000000000000000e+02,nan,nan,2.800000000000000000e+01
1.800000000000000000e+02,1.100000000000000000e+02,1.232000000000000000e+03,nan
1.810000000000000000e+02,nan,nan,nan
1.820000000000000000e+02,1.160000000000000000e+02,1.291500000000000000e+03,nan
1.830000000000000000e+02,nan,nan,2.900000000000000000e+01
1.840000000000000000e+02,1.240000000000000000e+02,1.296500000000000000e+03,nan
1.850000000000000000e+02,nan,1.332000000000000000e+03,3.100000000000000000e+01
1.860000000000000000e+02,1.200000000000000000e+02,nan,nan
1.870000000000000000e+02,1.100000000000000000e+02,1.329000000000000000e+03,3.000000000000000000e+01
1.880000000000000000e+02,nan,nan,nan
1.890000000000000000e+02,1.180000000000000000e+02,1.354000000000000000e+03,3.200000000000000000e+01
1.900000000000000000e+02,nan,nan,nan
1.910000000000000000e+02,nan,1.416500000000000000e+03,nan
1.920000000000000000e+02,nan,nan,nan
1.930000000000000000e+02,1.090000000000000000e+02,1.284000000000000000e+03,3.000000000000000000e+01
1.940000000000000000e+02,nan,nan,nan
1.950000000000000000e+02,1.040000000000000000e+02,8.515000000000000000e+02,2.600000000000000000e+01
1.960000000000000000e+02,nan,nan,nan
1.970000000000000000e+02,1.020000000000000000e+02,8.270000000000000000e+02,2.300000000000000000e+01
1.980000000000000000e+02,nan,nan,nan
1.990000000000000000e+02,1.910000000000000000e+02,2.001500000000000000e+03,2.900000000000000000e+01
2.000000000000000000e+02,nan,nan,4.200000000000000000e+01
2.010000000000000000e+02,2.550000000000000000e+02,1.893000000000000000e+03,nan
2.020000000000000000e+02,nan,nan,5.100000000000000000e+01
2.030000000000000000e+02,1.570000000000000000e+02,2.228500000000000000e+03,nan
2.040000000000000000e+02,nan,nan,5.500000000000000000e+01
2.050000000000000000e+02,1.470000000000000000e+02,1.776500000000000000e+03,nan
2.060000000000000000e+02,nan,nan,5.900000000000000000e+01
2.070000000000000000e+02,1.190000000000000000e+02,1.430000000000000000e+03,nan
2.080000000000000000e+02,nan,1.435000000000000000e+03,6.000000000000000000e+01
2.090000000000000000e+02,1.090000000000000000e+02,nan,nan
2.100000000000000000e+02,1.050000000000000000e+02,1.431000000000000000e+03,6.100000000000000000e+01
2.110000000000000000e+02,nan,nan,nan
2.120000000000000000e+02,1.440000000000000000e+02,1.489000000000000000e+03,6.200000000000000000e+01
2.130000000000000000e+02,nan,nan,nan
2.140000000000000000e+02,1.320000000000000000e+02,1.556500000000000000e+03,6.600000000000000000e+01
2.150000000000000000e+02,nan,nan,nan
2.160000000000000000e+02,1.250000000000000000e+02,1.578000000000000000e+03,6.700000000000000000e+01
2.170000000000000000e+02,nan,nan,nan
2.180000000000000000e+02,1.140000000000000000e+02,1.589000000000000000e+03,6.800000000000000000e+01
2.190000000000000000e+02,nan,nan,nan
2.200000000000000000e+02,1.170000000000000000e+02,1.570500000000000000e+03,6.600000000000000000e+01
2.210000000000000000e+02,nan,nan,nan
2.220000000000000000e+02,1.110000000000000000e+02,1.588000000000000000e+03,6.700000000000000000e+01
2.230000000000000000e+02,nan,nan,nan
2.240000000000000000e+02,1.150000000000000000e+02,1.596000000000000000e+03,6.800000000000000000e+01
2.250000000000000000e+02,nan,nan,7.000000000000000000e+01
2.260000000000000000e+02,1.160000000000000000e+02,1.631000000000000000e+03,nan
2.270000000000000000e+02,nan,nan,6.900000000000000000e+01
2.280000000000000000e+02,1.190000000000000000e+02,1.629000000000000000e+03,nan
2.290000000000000000e+02,nan,1.645000000000000000e+03,7.000000000000000000e+01
2.300000000000000000e+02,1.120000000000000000e+02,nan,nan
2.310000000000000000e+02,1.110000000000000000e+02,1.647500000000000000e+03,nan
2.320000000000000000e+02,nan,nan,nan
2.330000000000000000e+02,1.140000000000000000e+02,1.589000000000000000e+03,6.800000000000000000e+01
2.340000000000000000e+02,nan,nan,nan
2.350000000000000000e+02,1.150000000000000000e+02,1.567000000000000000e+03,6.700000000000000000e+01
2.360000000000000000e+02,nan,nan,nan
2.370000000000000000e+02,1.130000000000000000e+02,1.529000000000000000e+03,6.500000000000000000e+01
2.380000000000000000e+02,nan,nan,nan
2.390000000000000000e+02,1.120000000000000000e+02,1.469000000000000000e+03,6.200000000000000000e+01
2.400000000000000000e+02,nan,nan,nan
2.410000000000000000e+02,1.110000000000000000e+02,1.400500000000000000e+03,6.000000000000000000e+01
2.420000000000000000e+02,nan,nan,nan
2.430000000000000000e+02,1.100000000000000000e+02,1.341000000000000000e+03,5.700000000000000000e+01
2.440000000000000000e+02,nan,nan,nan
2.450000000000000000e+02,1.270000000000000000e+02,1.366000000000000000e+03,nan
2.460000000000000000e+02,nan,nan,nan
2.470000000000000000e+02,1.430000000000000000e+02,1.413500000000000000e+03,6.000000000000000000e+01
2.480000000000000000e+02,nan,nan,6.200000000000000000e+01
2.490000000000000000e+02,1.580000000000000000e+02,1.502000000000000000e+03,nan
2.500000000000000000e+02,nan,1.523500000000000000e+03,6.500000000000000000e+01
2.510000000000000000e+02,1.290000000000000000e+02,nan,nan
2.520000000000000000e+02,1.160000000000000000e+02,1.530500000000000000e+03,nan
2.530000000000000000e+02,nan,nan,nan
2.540000000000000000e+02,1.100000000000000000e+02,1.507000000000000000e+03,6.400000000000000000e+01
2.550000000000000000e+02,nan,nan,nan
2.560000000000000000e+02,1.200000000000000000e+02,1.496000000000000000e+03,6.300000000000000000e+01
2.570000000000000000e+02,nan,nan,nan
2.580000000000000000e+02,1.140000000000000000e+02,1.520000000000000000e+03,6.400000000000000000e+01
2.590000000000000000e+02,nan,nan,nan
2.600000000000000000e+02,1.120000000000000000e+02,1.524500000000000000e+03,nan
2.610000000000000000e+02,nan,nan,nan
2.620000000000000000e+02,1.090000000000000000e+02,1.525500000000000000e+03,6.500000000000000000e+01
2.630000000000000000e+02,nan,nan,nan
2.640000000000000000e+02,1.070000000000000000e+02,1.507000000000000000e+03,nan
2.650000000000000000e+02,nan,nan,nan
2.660000000000000000e+02,1.120000000000000000e+02,1.429000000000000000e+03,6.100000000000000000e+01
2.670000000000000000e+02,nan,nan,nan
2.680000000000000000e+02,1.130000000000000000e+02,1.715500000000000000e+03,5.300000000000000000e+01
2.690000000000000000e+02,nan,nan,nan
2.700000000000000000e+02,nan,1.470000000000000000e+03,4.600000000000000000e+01
2.710000000000000000e+02,nan,nan,4.500000000000000000e+01
2.720000000000000000e+02,1.150000000000000000e+02,1.610500000000000000e+03,nan
2.730000000000000000e+02,nan,nan,4.600000000000000000e+01
2.740000000000000000e+02,1.110000000000000000e+02,1.491000000000000000e+03,nan
2.750000000000000000e+02,nan,1.441000000000000000e+03,4.500000000000000000e+01
2.760000000000000000e+02,1.120000000000000000e+02,nan,nan
2.770000000000000000e+02,nan,1.233000000000000000e+03,3.800000000000000000e+01
2.780000000000000000e+02,1.090000000000000000e+02,nan,nan
2.790000000000000000e+02,nan,1.489500000000000000e+03,3.400000000000000000e+01
2.800000000000000000e+02,1.100000000000000000e+02,nan,nan
2.810000000000000000e+02,1.110000000000000000e+02,1.431000000000000000e+03,3.300000000000000000e+01
2.820000000000000000e+02,nan,nan,nan
2.830000000000000000e+02,1.080000000000000000e+02,1.483500000000000000e+03,3.400000000000000000e+01
2.840000000000000000e+02,nan,nan,nan
2.850000000000000000e+02,1.110000000000000000e+02,1.393500000000000000e+03,3.200000000000000000e+01
2.860000000000000000e+02,nan,nan,nan
2.870000000000000000e+02,1.100000000000000000e+02,1.302000000000000000e+03,3.000000000000000000e+01
2.880000000000000000e+02,nan,nan,nan
2.890000000000000000e+02,1.070000000000000000e+02,1.286500000000000000e+03,2.900000000000000000e+01
2.900000000000000000e+02,nan,nan,nan
2.910000000000000000e+02,1.480000000000000000e+02,1.435500000000000000e+03,3.200000000000000000e+01
2.920000000000000000e+02,nan,nan,nan
2.930000000000000000e+02,1.750000000000000000e+02,1.912000000000000000e+03,4.400000000000000000e+01
2.940000000000000000e+02,nan,nan,nan
2.950000000000000000e+02,1.420000000000000000e+02,1.770500000000000000e+03,4.900000000000000000e+01
2.960000000000000000e+02,nan,nan,nan
2.970000000000000000e+02,1.260000000000000000e+02,1.713500000000000000e+03,5.300000000000000000e+01
2.980000000000000000e+02,nan,nan,nan
2.990000000000000000e+02,1.160000000000000000e+02,1.644500000000000000e+03,5.100000000000000000e+01
3.000000000000000000e+02,nan,nan,4.800000000000000000e+01
3.010000000000000000e+02,1.130000000000000000e+02,1.543000000000000000e+03,nan
3.020000000000000000e+02,nan,nan,4.400000000000000000e+01
3.030000000000000000e+02,1.110000000000000000e+02,1.422500000000000000e+03,nan
3.040000000000000000e+02,nan,1.320000000000000000e+03,4.100000000000000000e+01
3.050000000000000000e+02,1.100000000000000000e+02,nan,nan
3.060000000000000000e+02,nan,1.365500000000000000e+03,3.300000000000000000e+01
3.070000000000000000e+02,1.080000000000000000e+02,nan,nan
3.080000000000000000e+02,1.090000000000000000e+02,1.235500000000000000e+03,2.900000000000000000e+01
3.090000000000000000e+02,nan,nan,nan
3.100000000000000000e+02,1.170000000000000000e+02,1.287000000000000000e+03,nan
3.110000000000000000e+02,nan,nan,nan
3.120000000000000000e+02,1.360000000000000000e+02,1.577000000000000000e+03,3.500000000000000000e+01
3.130000000000000000e+02,nan,nan,nan
3.140000000000000000e+02,1.290000000000000000e+02,1.824000000000000000e+03,4.200000000000000000e+01
3.150000000000000000e+02,nan,nan,nan
3.160000000000000000e+02,1.090000000000000000e+02,1.392500000000000000e+03,4.300000000000000000e+01
3.170000000000000000e+02,nan,nan,nan
3.180000000000000000e+02,1.110000000000000000e+02,1.521000000000000000e+03,nan
3.190000000000000000e+02,nan,nan,nan
3.200000000000000000e+02,1.070000000000000000e+02,1.393000000000000000e+03,nan
3.210000000000000000e+02,nan,nan,nan
3.220000000000000000e+02,1.140000000000000000e+02,1.458500000000000000e+03,4.400000000000000000e+01
3.230000000000000000e+02,nan,nan,nan
3.240000000000000000e+02,1.250000000000000000e+02,1.519500000000000000e+03,4.700000000000000000e+01
3.250000000000000000e+02,nan,nan,nan
3.260000000000000000e+02,1.710000000000000000e+02,1.648000000000000000e+03,5.100000000000000000e+01
3.270000000000000000e+02,nan,nan,nan
3.280000000000000000e+02,1.990000000000000000e+02,1.862500000000000000e+03,5.700000000000000000e+01
3.290000000000000000e+02,nan,nan,6.000000000000000000e+01
3.300000000000000000e+02,1.350000000000000000e+02,1.950500000000000000e+03,nan
3.310000000000000000e+02,nan,nan,6.100000000000000000e+01
3.320000000000000000e+02,1.470000000000000000e+02,1.458500000000000000e+03,nan
3.330000000000000000e+02,nan,1.427500000000000000e+03,nan
3.340000000000000000e+02,1.150000000000000000e+02,nan,nan
3.350000000000000000e+02,1.110000000000000000e+02,1.364500000000000000e+03,5.800000000000000000e+01
3.360000000000000000e+02,nan,nan,nan
3.370000000000000000e+02,1.100000000000000000e+02,1.319000000000000000e+03,5.600000000000000000e+01
3.380000000000000000e+02,nan,nan,nan
3.390000000000000000e+02,nan,1.300000000000000000e+03,5.500000000000000000e+01
3.400000000000000000e+02,nan,nan,nan
3.410000000000000000e+02,1.220000000000000000e+02,1.422000000000000000e+03,5.900000000000000000e+01
3.420000000000000000e+02,nan,nan,nan
3.430000000000000000e+02,1.110000000000000000e+02,1.419500000000000000e+03,6.100000000000000000e+01
3.440000000000000000e+02,nan,nan,nan
3.450000000000000000e+02,nan,1.414500000000000000e+03,6.000000000000000000e+01
3.460000000000000000e+02,nan,nan,nan
3.470000000000000000e+02,nan,1.403500000000000000e+03,nan
3.480000000000000000e+02,nan,nan,nan
3.490000000000000000e+02,1.140000000000000000e+02,1.569000000000000000e+03,nan
3.500000000000000000e+02,nan,nan,6.100000000000000000e+01
3.510000000000000000e+02,1.080000000000000000e+02,1.455500000000000000e+03,nan
3.520000000000000000e+02,nan,nan,nan
3.530000000000000000e+02,1.130000000000000000e+02,1.443000000000000000e+03,nan
3.540000000000000000e+02,nan,nan,5.900000000000000000e+01
3.550000000000000000e+02,1.100000000000000000e+02,1.397500000000000000e+03,nan
3.560000000000000000e+02,nan,nan,5.700000000000000000e+01
3.570000000000000000e+02,nan,1.349000000000000000e+03,nan
3.580000000000000000e+02,nan,1.234500000000000000e+03,5.300000000000000000e+01
3.590000000000000000e+02,1.090000000000000000e+02,nan,nan
3.600000000000000000e+02,nan,1.399000000000000000e+03,4.800000000000000000e+01
3.610000000000000000e+02,1.080000000000000000e+02,nan,nan
3.620000000000000000e+02,1.110000000000000000e+02,1.432000000000000000e+03,4.500000000000000000e+01
3.630000000000000000e+02,nan,nan,nan
3.640000000000000000e+02,1.090000000000000000e+02,1.116000000000000000e+03,2.700000000000000000e+01
3.650000000000000000e+02,nan,nan,nan
3.660000000000000000e+02,1.030000000000000000e+02,8.045000000000000000e+02,5.000000000000000000e+00
3.670000000000000000e+02,nan,nan,nan
3.680000000000000000e+02,nan,8.060000000000000000e+02,0.000000000000000000e+00
3.690000000000000000e+02,nan,nan,nan
3.700000000000000000e+02,nan,8.165000000000000000e+02,nan
3.710000000000000000e+02,nan,nan,nan
3.720000000000000000e+02,1.020000000000000000e+02,8.140000000000000000e+02,1.000000000000000000e+00
3.730000000000000000e+02,nan,nan,nan
3.740000000000000000e+02,4.500000000000000000e+01,2.735000000000000000e+02,0.000000000000000000e+00
3.750000000000000000e+02,nan,nan,nan
3.760000000000000000e+02,1.010000000000000000e+02,0.000000000000000000e+00,nan
3.770000000000000000e+02,nan,nan,nan
3.780000000000000000e+02,nan,nan,nan
3.790000000000000000e+02,nan,nan,nan
3.800000000000000000e+02,nan,nan,nan
3.810000000000000000e+02,nan,nan,nan
3.820000000000000000e+02,nan,nan,nan
3.830000000000000000e+02,nan,nan,nan
3.840000000000000000e+02,nan,nan,nan
3.850000000000000000e+02,nan,nan,nan
3.860000000000000000e+02,nan,nan,nan
3.870000000000000000e+02,nan,nan,nan
3.880000000000000000e+02,nan,nan,nan
3.890000000000000000e+02,nan,nan,nan
3.900000000000000000e+02,nan,nan,nan
3.910000000000000000e+02,1.000000000000000000e+02,1.110000000000000000e+03,1.000000000000000000e+00
3.920000000000000000e+02,nan,nan,nan
3.930000000000000000e+02,1.070000000000000000e+02,1.326500000000000000e+03,9.000000000000000000e+00
3.940000000000000000e+02,nan,nan,nan
3.950000000000000000e+02,1.050000000000000000e+02,7.875000000000000000e+02,1.200000000000000000e+01
3.960000000000000000e+02,nan,nan,nan
3.970000000000000000e+02,1.030000000000000000e+02,7.680000000000000000e+02,1.000000000000000000e+01
3.980000000000000000e+02,nan,nan,5.000000000000000000e+00
3.990000000000000000e+02,nan,7.555000000000000000e+02,nan
4.000000000000000000e+02,nan,nan,3.000000000000000000e+00
4.010000000000000000e+02,1.060000000000000000e+02,1.231000000000000000e+03,nan
4.020000000000000000e+02,nan,1.781500000000000000e+03,1.300000000000000000e+01
4.030000000000000000e+02,1.220000000000000000e+02,nan,nan
4.040000000000000000e+02,1.300000000000000000e+02,1.638000000000000000e+03,2.000000000000000000e+01
4.050000000000000000e+02,nan,nan,nan
4.060000000000000000e+02,1.330000000000000000e+02,1.896500000000000000e+03,2.800000000000000000e+01
4.070000000000000000e+02,nan,nan,nan
4.080000000000000000e+02,1.290000000000000000e+02,1.477500000000000000e+03,3.400000000000000000e+01
4.090000000000000000e+02,nan,nan,nan
4.100000000000000000e+02,1.080000000000000000e+02,1.557000000000000000e+03,3.600000000000000000e+01
4.110000000000000000e+02,nan,nan,nan
4.120000000000000000e+02,1.050000000000000000e+02,1.543500000000000000e+03,3.500000000000000000e+01
4.130000000000000000e+02,nan,nan,nan
4.140000000000000000e+02,1.070000000000000000e+02,1.553500000000000000e+03,3.600000000000000000e+01
4.150000000000000000e+02,nan,nan,nan
4.160000000000000000e+02,1.060000000000000000e+02,1.539500000000000000e+03,3.500000000000000000e+01
4.170000000000000000e+02,nan,nan,nan
4.180000000000000000e+02,1.130000000000000000e+02,1.612000000000000000e+03,3.600000000000000000e+01
4.190000000000000000e+02,nan,nan,nan
4.200000000000000000e+02,1.280000000000000000e+02,1.783000000000000000e+03,4.100000000000000000e+01
4.210000000000000000e+02,nan,nan,nan
4.220000000000000000e+02,1.130000000000000000e+02,1.519000000000000000e+03,4.300000000000000000e+01
