raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.165500951903838178e+00,-1.271787344770044736e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.158893799003313463e+00,-1.291653256510572723e+00,-2.029430553648836622e+00,-1.261487396286120832e+00,5.401878210839401895e+00,3.814619754090392334e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-1.170825099994772023e+00,-1.217894905266366568e+00,-1.780403756362221257e+00,-1.240887499318273024e+00,-4.516906408135142742e-02,-3.844985712149223467e+00,1.325206819921871393e+00,6.503503567447203038e-01
3.000000000000000000e+00,-1.170825099994772023e+00,-1.217894905266366568e+00,-1.531376959075605448e+00,-1.220287602350425216e+00,-2.148642104456053269e-03,3.036819711931024873e-02,-9.740765687880125010e-04,-9.755255351170804001e-01
4.000000000000000000e+00,-1.133195612252480000e+00,-1.217894905266366568e+00,-1.309466231549290649e+00,-1.189387756898653503e+00,1.335311502842139730e-01,9.577501415337834334e-02,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+00,-1.126771065564771579e+00,-1.168722671103562538e+00,-1.087555504022975628e+00,-1.158487911446881791e+00,2.101620049848761107e-02,-7.942181718787545697e-02,8.831465210916515929e-01,6.503503567447203038e-01
6.000000000000000000e+00,-1.126771065564771579e+00,-1.168722671103562538e+00,-8.636029037737464886e-01,-1.121408096904755736e+00,-2.148642104456053269e-03,-1.635095790502409663e-02,-9.740765687880125010e-04,-6.503503567447203038e-01
7.000000000000000000e+00,1.425358014496128922e-01,-1.045792085696552132e+00,-6.394869537066839582e-01,-1.082268292665844900e+00,4.574562403591413862e+00,3.230630316286213333e+00,2.209327417582310993e+00,1.625875891861800593e+00
8.000000000000000000e+00,1.425358014496128922e-01,-1.045792085696552132e+00,-5.626308644161941430e-01,-1.043128488426934286e+00,-2.148642104456053269e-03,-3.230628823579226871e+00,-9.740765687880125010e-04,-1.625875891861800593e+00
9.000000000000000000e+00,-1.621712700245560579e-01,-9.228615002895418362e-01,-4.847130013097875056e-01,-1.010168653278377571e+00,-1.100824034129784135e+00,-7.755372270504572452e-01,2.209327417582310993e+00,1.625875891861800593e+00
1.000000000000000000e+01,-1.621712700245560579e-01,-9.228615002895418362e-01,-4.342379075993485493e-01,-9.792688078266058582e-01,-2.148642104456053269e-03,7.755387197574430402e-01,-9.740765687880125010e-04,-1.625875891861800593e+00
1.100000000000000000e+01,-1.392264604255975535e-01,-8.491031490453356811e-01,-3.871114851544891766e-01,-9.483689623748341457e-01,8.058293862034274224e-02,5.839969013391085872e-02,1.325206819921871393e+00,9.755255351170804001e-01
1.200000000000000000e+01,-1.392264604255975535e-01,-8.491031490453356811e-01,-3.954423258639790939e-01,-9.298290551037713403e-01,-2.148642104456053269e-03,-5.839819742692500815e-02,-9.740765687880125010e-04,-9.755255351170804001e-01
1.300000000000000000e+01,-2.952511656985153943e-01,-8.245170319639335554e-01,-4.037731665734690112e-01,-9.112891478327083128e-01,-5.647233910330878848e-01,-3.971120713533490276e-01,4.410862222614317929e-01,3.251751783723601519e-01
1.400000000000000000e+01,-2.952511656985153943e-01,-8.245170319639335554e-01,-5.224468092292428034e-01,-9.051091787423539703e-01,-2.148642104456053269e-03,3.971135640603348782e-01,-9.740765687880125010e-04,-3.251751783723601519e-01
1.500000000000000000e+01,-6.036294067085177240e-01,-8.491031490453356811e-01,-6.411204518850156520e-01,-8.989292096519997388e-01,-1.114061087045751908e+00,-7.848810580553240435e-01,-4.430343753990078626e-01,-3.251751783723601519e-01
1.600000000000000000e+01,-6.036294067085177240e-01,-8.491031490453356811e-01,-7.338214735053203430e-01,-9.071691684391387511e-01,-2.148642104456053269e-03,7.848825507623099496e-01,-9.740765687880125010e-04,3.251751783723601519e-01
1.700000000000000000e+01,-1.220385888728522383e+00,-9.474476173709439619e-01,-8.265224951256250341e-01,-9.154091272262777634e-01,-2.225973531987047505e+00,-1.569762862464141095e+00,-1.769215271889667207e+00,-1.300700713489440608e+00
1.800000000000000000e+01,-1.220385888728522383e+00,-9.474476173709439619e-01,-9.213470643777601499e-01,-9.318890448005561211e-01,-2.148642104456053269e-03,1.569764355171126891e+00,-9.740765687880125010e-04,1.300700713489440608e+00
1.900000000000000000e+01,-1.191016532441855569e+00,-9.720337344523459766e-01,-1.016171633629895377e+00,-9.524889417684038184e-01,1.037477812232864005e-01,7.475139439242788064e-02,-4.430343753990078626e-01,-3.251751783723601519e-01
2.000000000000000000e+01,-1.191016532441855569e+00,-9.720337344523459766e-01,-1.011434488912734020e+00,-9.751488284330365186e-01,-2.148642104456053269e-03,-7.474990168544203006e-02,-9.740765687880125010e-04,3.251751783723601519e-01
2.100000000000000000e+01,-1.203865625817272189e+00,-1.021205968615150228e+00,-1.006697344195573773e+00,-9.957487254008842159e-01,-4.847832731034338455e-02,-3.270266216354111855e-02,-8.850946742292274960e-01,-6.503503567447203038e-01
2.200000000000000000e+01,-1.203865625817272189e+00,-1.021205968615150228e+00,-9.143230222109354211e-01,-1.014288632671947132e+00,-2.148642104456053269e-03,3.270415487052696218e-02,-9.740765687880125010e-04,6.503503567447203038e-01
2.300000000000000000e+01,-1.204783418201230472e+00,-1.045792085696552132e+00,-8.430208267267713662e-01,-1.030768550246225601e+00,-5.457905333448005193e-03,-2.335211397723792933e-03,-4.430343753990078626e-01,-3.251751783723601519e-01
2.400000000000000000e+01,-1.204783418201230472e+00,-1.094964319859356383e+00,-7.168330924506731705e-01,-1.039008509033364502e+00,-2.148642104456053269e-03,2.336704104709641776e-03,-8.850946742292274960e-01,-3.251751783723601519e-01
2.500000000000000000e+01,-2.420192074289316542e-01,-1.094964319859356383e+00,-6.303393639080285826e-01,-1.051368447214073187e+00,3.469268485108101707e+00,2.450420427379829569e+00,-9.740765687880125010e-04,6.503503567447203038e-01
2.600000000000000000e+01,-2.420192074289316542e-01,-1.070378202777954257e+00,-5.464592324507137056e-01,-1.061668395697997314e+00,-2.148642104456053269e-03,-2.450418934672843108e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.700000000000000000e+01,4.343937795483651110e-01,-1.070378202777954257e+00,-5.343713459310610592e-01,-1.076088323575490557e+00,2.436778357662612748e+00,1.721601609000213529e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
2.800000000000000000e+01,1.976033444871133082e-01,-1.045792085696552132e+00,-5.211400106865771154e-01,-1.086388272059414684e+00,-8.559385551843796680e-01,-2.324277216107140998e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.900000000000000000e+01,1.976033444871133082e-01,-1.045792085696552132e+00,-4.705015671583056003e-01,-1.096688220543338366e+00,-2.148642104456053269e-03,6.026778461674059395e-01,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+01,-2.484437541166400476e-01,-1.094964319859356383e+00,-4.197814487211168899e-01,-1.100808199936907927e+00,-1.610450571394544728e+00,-1.135274720737831755e+00,-8.850946742292274960e-01,-6.503503567447203038e-01
3.100000000000000000e+01,-2.484437541166400476e-01,-1.094964319859356383e+00,-4.189646996319510985e-01,-1.100808199936907927e+00,-2.148642104456053269e-03,1.135276213444817550e+00,-9.740765687880125010e-04,6.503503567447203038e-01
3.200000000000000000e+01,-1.055183259616021108e+00,-1.144136554022160412e+00,-5.038249299962652694e-01,-1.100808199936907927e+00,-2.910991020388381756e+00,-2.053306116966001404e+00,-8.850946742292274960e-01,-6.503503567447203038e-01
3.300000000000000000e+01,-1.055183259616021108e+00,-1.144136554022160412e+00,-5.919521567172418841e-01,-1.111108148420831832e+00,-2.148642104456053269e-03,2.053307609672987422e+00,-9.740765687880125010e-04,6.503503567447203038e-01
3.400000000000000000e+01,-6.348343477631013254e-01,-1.144136554022160412e+00,-7.402737913097292566e-01,-1.121408096904755736e+00,1.513493916773857917e+00,1.069869396410749518e+00,-9.740765687880125010e-04,0.000000000000000000e+00
3.500000000000000000e+01,-6.348343477631013254e-01,-1.094964319859356383e+00,-8.642563030450791661e-01,-1.142007993872603766e+00,-2.148642104456053269e-03,-1.069867903703763501e+00,8.831465210916515929e-01,6.503503567447203038e-01
3.600000000000000000e+01,-1.195605494361647203e+00,-1.094964319859356383e+00,-9.882388147804291867e-01,-1.162607890840451352e+00,-2.024108475018538744e+00,-1.427269439639921256e+00,-9.740765687880125010e-04,-6.503503567447203038e-01
3.700000000000000000e+01,-1.195605494361647203e+00,-1.094964319859356383e+00,-1.066238352795751743e+00,-1.179087808414729821e+00,-2.148642104456053269e-03,1.427270932346907273e+00,-9.740765687880125010e-04,0.000000000000000000e+00
3.800000000000000000e+01,-1.232317189719980721e+00,-1.193308788184964664e+00,-1.144237890811073521e+00,-1.195567725989007846e+00,-1.345191712641341242e-01,-9.343756369517576543e-02,-1.769215271889667207e+00,-1.300700713489440608e+00
3.900000000000000000e+01,-1.232317189719980721e+00,-1.193308788184964664e+00,-1.155754052968309908e+00,-1.207927664169716531e+00,-2.148642104456053269e-03,9.343905640216162989e-02,-9.740765687880125010e-04,1.300700713489440608e+00
4.000000000000000000e+01,-1.195605494361647203e+00,-1.291653256510572723e+00,-1.167270215125545629e+00,-1.220287602350425216e+00,1.302218870552220298e-01,9.343905640216162989e-02,-1.769215271889667207e+00,-1.300700713489440608e+00
