raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-1.831123874799409634e+00,-1.280027303557183860e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.197441079129563768e+00,-1.291653256510572723e+00,-1.647437004646048475e+00,-1.269727355073259956e+00,5.262889155221739834e+00,3.716509528539290397e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-1.197441079129563768e+00,-1.291653256510572723e+00,-1.463750134492687094e+00,-1.259427406589336051e+00,-2.148642104456053269e-03,-3.716508035832303936e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,1.306045004581544711e-01,-1.291653256510572723e+00,-1.192916136525348225e+00,-1.236767519924703462e+00,4.786355250246898230e+00,3.380131612364082994e+00,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,1.306045004581544711e-01,-1.168722671103562538e+00,-9.220821385580092455e-01,-1.214107633260070873e+00,-2.148642104456053269e-03,-3.380130119657096532e+00,2.209327417582310993e+00,1.625875891861800593e+00
5.000000000000000000e+00,1.306045004581544711e-01,-1.168722671103562538e+00,-6.622742532944063676e-01,-1.179087808414729821e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,-1.625875891861800593e+00
6.000000000000000000e+00,-5.916981057170592750e-01,-1.168722671103562538e+00,-4.024663680308033231e-01,-1.144067983569388325e+00,-2.606538803321122089e+00,-1.838398003854063489e+00,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-5.916981057170592750e-01,-1.168722671103562538e+00,-1.512343482034416986e-01,-1.094628230846553585e+00,-2.148642104456053269e-03,1.838399496561049506e+00,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,3.875863679664897643e-01,-1.021205968615150228e+00,-2.994710846233837945e-02,-1.047248467820503848e+00,3.528835223229956686e+00,2.492467666901730716e+00,2.651387716412530793e+00,1.951051070234160800e+00
9.000000000000000000e+00,3.875863679664897643e-01,-1.021205968615150228e+00,1.179661515855659204e-01,-9.936887357040995461e-01,-2.148642104456053269e-03,-2.492466174194744255e+00,-9.740765687880125010e-04,-1.951051070234160800e+00
1.000000000000000000e+01,2.636843961321138075e-01,-8.736892661267376958e-01,1.476958184311967792e-01,-9.401290035876951334e-01,-4.488991780183695379e-01,-3.153535500607639319e-01,2.651387716412530793e+00,1.951051070234160800e+00
1.100000000000000000e+01,2.636843961321138075e-01,-8.736892661267376958e-01,1.676244962068399458e-01,-8.989292096519997388e-01,-2.148642104456053269e-03,3.153550427677497270e-01,-9.740765687880125010e-04,-1.951051070234160800e+00
1.200000000000000000e+01,1.654806110485713966e-01,-7.261725636383253857e-01,1.875531739824830846e-01,-8.577294157163041222e-01,-3.562398076065949049e-01,-2.499467330266958442e-01,2.651387716412530793e+00,1.951051070234160800e+00
1.300000000000000000e+01,1.654806110485713966e-01,-7.261725636383253857e-01,2.573852211061486428e-01,-8.206496011741780672e-01,-2.148642104456053269e-03,2.499482257336816671e-01,-9.740765687880125010e-04,-1.951051070234160800e+00
