raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.166072676266254327e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.153387044699563546e+00,-1.291653256510572723e+00,-2.032207500551999502e+00,-1.300627200525031668e+00,5.421733790213353110e+00,3.828635500597692864e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-1.157058214235396898e+00,-1.291653256510572723e+00,-1.898342324837745121e+00,-1.300627200525031668e+00,-1.538569502042386010e-02,-3.837977838895573424e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,-1.157058214235396898e+00,-1.291653256510572723e+00,-1.764068774578907206e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,9.344577358359794708e-03,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,-1.149715875163730194e+00,-1.291653256510572723e+00,-1.629795224320069957e+00,-1.300627200525031668e+00,2.432546372747956126e-02,1.868840836322666066e-02,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+00,-1.149715875163730194e+00,-1.291653256510572723e+00,-1.495194974425566148e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,-1.868691565624081355e-02,-9.740765687880125010e-04,0.000000000000000000e+00
6.000000000000000000e+00,-1.151551459931646759e+00,-1.291653256510572723e+00,-1.360594724531061894e+00,-1.300627200525031668e+00,-8.767168562439956250e-03,-4.671169148940510288e-03,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-1.151551459931646759e+00,-1.291653256510572723e+00,-1.226484524090057704e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,4.672661855926359131e-03,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,-1.146962498011855125e+00,-1.291653256510572723e+00,-1.226239499363307894e+00,-1.298567210828246887e+00,1.439767404050370722e-02,1.168053510957651163e-02,-9.740765687880125010e-04,0.000000000000000000e+00
9.000000000000000000e+00,-1.146962498011855125e+00,-1.291653256510572723e+00,-1.226321174272224201e+00,-1.292387241737892545e+00,-2.148642104456053269e-03,-1.167904240259066105e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+01,-1.143291328476021773e+00,-1.291653256510572723e+00,-1.226402849181141175e+00,-1.286207272647538202e+00,1.108841081151175530e-02,9.344577358359794708e-03,-9.740765687880125010e-04,0.000000000000000000e+00
1.100000000000000000e+01,-1.143291328476021773e+00,-1.291653256510572723e+00,-1.226566198998974011e+00,-1.280027303557183860e+00,-2.148642104456053269e-03,-9.343084651373944130e-03,-9.740765687880125010e-04,0.000000000000000000e+00
1.200000000000000000e+01,-1.150633667547688477e+00,-1.291653256510572723e+00,-1.226729548816807291e+00,-1.273847334466829517e+00,-2.862274793639166953e-02,-1.868691565624081355e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.300000000000000000e+01,-1.150633667547688477e+00,-1.291653256510572723e+00,-1.227137923361390381e+00,-1.267667365376475175e+00,-2.148642104456053269e-03,1.868840836322666066e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.400000000000000000e+01,-1.157976006619355180e+00,-1.217894905266366568e+00,-1.227546297905972805e+00,-1.261487396286120832e+00,-2.862274793639166953e-02,-1.868691565624081355e-02,1.325206819921871393e+00,9.755255351170804001e-01
1.500000000000000000e+01,-1.157976006619355180e+00,-1.217894905266366568e+00,-1.227464622997056498e+00,-1.255307427195766490e+00,-2.148642104456053269e-03,1.868840836322666066e-02,-9.740765687880125010e-04,-9.755255351170804001e-01
1.600000000000000000e+01,-1.151551459931646759e+00,-1.217894905266366568e+00,-1.227382948088139969e+00,-1.249127458105412147e+00,2.101620049848761107e-02,1.635245061200994721e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.700000000000000000e+01,-1.151551459931646759e+00,-1.217894905266366568e+00,-1.227954672450555895e+00,-1.242947489015057805e+00,-2.148642104456053269e-03,-1.635095790502409663e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.800000000000000000e+01,-1.156140421851438616e+00,-1.217894905266366568e+00,-1.228281372086222234e+00,-1.236767519924703462e+00,-1.869495824941581202e-02,-1.167904240259066105e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.900000000000000000e+01,-1.156140421851438616e+00,-1.217894905266366568e+00,-1.227954672450555895e+00,-1.230587550834349120e+00,-2.148642104456053269e-03,1.168053510957651163e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.000000000000000000e+01,-1.146044705627896843e+00,-1.217894905266366568e+00,-1.228689746630804880e+00,-1.224407581743994777e+00,3.425325341445541877e-02,2.569628161687681489e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.100000000000000000e+01,-1.146044705627896843e+00,-1.217894905266366568e+00,-1.228771421539721187e+00,-1.224407581743994777e+00,-2.148642104456053269e-03,-2.569478890989096778e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.200000000000000000e+01,-1.149715875163730194e+00,-1.217894905266366568e+00,-1.197653281242508916e+00,-1.224407581743994777e+00,-1.538569502042386010e-02,-9.343084651373944130e-03,-9.740765687880125010e-04,0.000000000000000000e+00
2.300000000000000000e+01,-1.146962498011855125e+00,-1.217894905266366568e+00,-1.167106865307712793e+00,-1.224407581743994777e+00,7.779147582519803372e-03,1.635245061200994721e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.400000000000000000e+01,-1.146962498011855125e+00,-1.217894905266366568e+00,-1.121368916314434028e+00,-1.216167622956855654e+00,-2.148642104456053269e-03,-7.007126900157227209e-03,-9.740765687880125010e-04,0.000000000000000000e+00
2.500000000000000000e+01,-1.158893799003313463e+00,-1.217894905266366568e+00,-1.075222592776573949e+00,-1.207927664169716531e+00,-4.516906408135142742e-02,-3.036670441232440162e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.600000000000000000e+01,-1.158893799003313463e+00,-1.217894905266366568e+00,-9.894639384141776794e-01,-1.195567725989007846e+00,-2.148642104456053269e-03,3.036819711931024873e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.700000000000000000e+01,-8.082971083312275873e-01,-1.217894905266366568e+00,-9.046037080498633420e-01,-1.183207787808299161e+00,1.261989911370469564e+00,8.923366073182789071e-01,-9.740765687880125010e-04,0.000000000000000000e+00
2.800000000000000000e+01,-8.082971083312275873e-01,-1.217894905266366568e+00,-8.140262340613891867e-01,-1.164667880537236133e+00,-2.148642104456053269e-03,-8.923351146112931120e-01,-9.740765687880125010e-04,0.000000000000000000e+00
2.900000000000000000e+01,-6.375877249149762838e-01,-1.119550436940758287e+00,-7.231220604372491367e-01,-1.146127973266173106e+00,6.133743184880470212e-01,4.344888880798023489e-01,1.767267118752091193e+00,1.300700713489440608e+00
3.000000000000000000e+01,-6.375877249149762838e-01,-1.119550436940758287e+00,-6.627643027479057647e-01,-1.125528076298325297e+00,-2.148642104456053269e-03,-4.344873953728164984e-01,-9.740765687880125010e-04,-1.300700713489440608e+00
3.100000000000000000e+01,-1.924584186951812936e-01,-1.070378202777954257e+00,-6.024065450585615045e-01,-1.104928179330477711e+00,1.602844023956640607e+00,1.132940255693600795e+00,8.831465210916515929e-01,6.503503567447203038e-01
3.200000000000000000e+01,-1.924584186951812936e-01,-1.070378202777954257e+00,-5.510330273500408937e-01,-1.080208302969060341e+00,-2.148642104456053269e-03,-1.132938762986615000e+00,-9.740765687880125010e-04,-6.503503567447203038e-01
3.300000000000000000e+01,-1.282129518180974703e-01,-9.966198515337481023e-01,-4.996595096415202830e-01,-1.055488426607642971e+00,2.294997839249805771e-01,1.635177889386631167e-01,1.325206819921871393e+00,9.755255351170804001e-01
3.400000000000000000e+01,-1.282129518180974703e-01,-9.966198515337481023e-01,-4.932071918371108699e-01,-1.032828539943010160e+00,-2.148642104456053269e-03,-1.635162962316772939e-01,-9.740765687880125010e-04,-9.755255351170804001e-01
3.500000000000000000e+01,-4.687139262666417117e-01,-9.720337344523459766e-01,-4.867548740327022894e-01,-1.010168653278377793e+00,-1.229885300060470366e+00,-8.666395793479092502e-01,4.410862222614317929e-01,3.251751783723601519e-01
3.600000000000000000e+01,-4.687139262666417117e-01,-9.720337344523459766e-01,-4.657644224411444656e-01,-9.936887357040995461e-01,-2.148642104456053269e-03,8.666410720548950453e-01,-9.740765687880125010e-04,-3.251751783723601519e-01
3.700000000000000000e+01,-5.816023894935175020e-01,-9.228615002895418362e-01,-4.447739708495866973e-01,-9.772088181298211884e-01,-4.091880192704661634e-01,-2.873220570461633150e-01,8.831465210916515929e-01,6.503503567447203038e-01
3.800000000000000000e+01,-5.816023894935175020e-01,-9.228615002895418362e-01,-4.696031431602230577e-01,-9.669088696458973953e-01,-2.148642104456053269e-03,2.873235497531491656e-01,-9.740765687880125010e-04,-6.503503567447203038e-01
3.900000000000000000e+01,-7.357915099985187224e-01,-9.474476173709439619e-01,-4.944323154708593626e-01,-9.566089211619734911e-01,-5.581048645751038872e-01,-3.924401558509155730e-01,-4.430343753990078626e-01,-3.251751783723601519e-01
