raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.210748851443617102e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.275453431766022883e+00,-1.291653256510572723e+00,-2.085704565892351869e+00,-1.298567210828246887e+00,4.981601780757423548e+00,3.517953119685869545e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-1.228646020184147369e+00,-1.291653256510572723e+00,-1.960660280341086192e+00,-1.296507221131462106e+00,1.666237825741334888e-01,-3.398817781666830573e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,-1.228646020184147369e+00,-1.291653256510572723e+00,-1.835615994789820959e+00,-1.294447231434677326e+00,-2.148642104456053269e-03,-1.191330989585596550e-01,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,-1.268111092694355957e+00,-1.291653256510572723e+00,-1.713593680868467972e+00,-1.292387241737892545e+00,-1.444469609511099817e-01,-1.004454369488259058e-01,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+00,-1.268111092694355957e+00,-1.291653256510572723e+00,-1.591571366947115429e+00,-1.290327252041107764e+00,-2.148642104456053269e-03,1.004469296558117702e-01,-9.740765687880125010e-04,0.000000000000000000e+00
6.000000000000000000e+00,-1.250673037399147480e+00,-1.267067139429170819e+00,-1.469549053025763108e+00,-1.288267262344322983e+00,6.072735924639103416e-02,4.438394362661055026e-02,4.410862222614317929e-01,3.251751783723601519e-01
7.000000000000000000e+00,-1.250673037399147480e+00,-1.267067139429170819e+00,-1.345974915834996510e+00,-1.282087293253968641e+00,-2.148642104456053269e-03,-4.438245091962470662e-02,-9.740765687880125010e-04,-3.251751783723601519e-01
8.000000000000000000e+00,-1.250673037399147480e+00,-1.267067139429170819e+00,-1.345403191472579918e+00,-1.277967313860399079e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
9.000000000000000000e+00,-1.284631355605606151e+00,-1.267067139429170819e+00,-1.348915212555992227e+00,-1.271787344770044736e+00,-1.245913815771582805e-01,-8.642969044152561120e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+01,-1.284631355605606151e+00,-1.267067139429170819e+00,-1.352427233639404758e+00,-1.265607375679690394e+00,-2.148642104456053269e-03,8.643118314851147566e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.100000000000000000e+01,-1.284631355605606151e+00,-1.267067139429170819e+00,-1.352508908548321509e+00,-1.257367416892551271e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.200000000000000000e+01,-1.269028885078314461e+00,-1.242481022347768693e+00,-1.352590583457238482e+00,-1.249127458105412147e+00,5.410883278840712685e-02,3.971202812417711642e-02,4.410862222614317929e-01,3.251751783723601519e-01
1.300000000000000000e+01,-1.269028885078314461e+00,-1.242481022347768693e+00,-1.347690088922244511e+00,-1.251187447802196928e+00,-2.148642104456053269e-03,-3.971053541719127278e-02,-9.740765687880125010e-04,-3.251751783723601519e-01
1.400000000000000000e+01,-1.268111092694355957e+00,-1.217894905266366568e+00,-1.342789594387250318e+00,-1.253247437498981709e+00,1.160621124535898656e-03,2.336704104709641776e-03,4.410862222614317929e-01,3.251751783723601519e-01
1.500000000000000000e+01,-1.268111092694355957e+00,-1.217894905266366568e+00,-1.267567003275091420e+00,-1.242947489015057805e+00,-2.148642104456053269e-03,-2.335211397723792933e-03,-9.740765687880125010e-04,-3.251751783723601519e-01
1.600000000000000000e+01,-1.269028885078314461e+00,-1.193308788184964664e+00,-1.189322440533019387e+00,-1.232647540531133901e+00,-5.457905333448005193e-03,-2.335211397723792933e-03,4.410862222614317929e-01,3.251751783723601519e-01
1.700000000000000000e+01,-1.269028885078314461e+00,-1.193308788184964664e+00,-1.181726674003778621e+00,-1.216167622956855654e+00,-2.148642104456053269e-03,2.336704104709641776e-03,-9.740765687880125010e-04,-3.251751783723601519e-01
1.800000000000000000e+01,-1.195605494361647203e+00,-1.291653256510572723e+00,-1.174130907474537411e+00,-1.199687705382577407e+00,2.625924162149000929e-01,1.868773664508303067e-01,-1.769215271889667207e+00,-1.300700713489440608e+00
1.900000000000000000e+01,-1.195605494361647203e+00,-1.291653256510572723e+00,-1.081184861127483465e+00,-1.183207787808299161e+00,-2.148642104456053269e-03,-1.868758737438444562e-01,-9.740765687880125010e-04,1.300700713489440608e+00
2.000000000000000000e+01,-4.053862517735162263e-01,-1.144136554022160412e+00,-9.882388147804291867e-01,-1.166727870234021136e+00,2.847126998057614600e+00,2.011260370151086718e+00,2.651387716412530793e+00,1.951051070234160800e+00
2.100000000000000000e+01,-4.053862517735162263e-01,-1.144136554022160412e+00,-8.361601343777799178e-01,-1.148187962962958109e+00,-2.148642104456053269e-03,-2.011258877444100701e+00,-9.740765687880125010e-04,-1.951051070234160800e+00
2.200000000000000000e+01,-1.199276663897480555e+00,-1.070378202777954257e+00,-6.840814539751304268e-01,-1.129648055691895081e+00,-2.864661335182494550e+00,-2.020602708448967721e+00,1.325206819921871393e+00,9.755255351170804001e-01
2.300000000000000000e+01,-1.199276663897480555e+00,-1.070378202777954257e+00,-5.849281145504171553e-01,-1.111108148420832054e+00,-2.148642104456053269e-03,2.020604201155953294e+00,-9.740765687880125010e-04,-9.755255351170804001e-01
2.400000000000000000e+01,-2.245811521337232053e-01,-1.045792085696552132e+00,-4.857747751257026070e-01,-1.092568241149769026e+00,3.512288907084997192e+00,2.480787878145647163e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.500000000000000000e+01,-2.245811521337232053e-01,-1.045792085696552132e+00,-4.945956652886928095e-01,-1.078148313272275560e+00,-2.148642104456053269e-03,-2.480786385438660702e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
2.600000000000000000e+01,4.408183262360734767e-01,-9.966198515337481023e-01,-5.034165554516821794e-01,-1.069908354485136215e+00,2.397067198914709429e+00,1.693570115985612912e+00,8.831465210916515929e-01,6.503503567447203038e-01
2.700000000000000000e+01,4.408183262360734767e-01,-9.966198515337481023e-01,-5.823145174650857792e-01,-1.074028333878705999e+00,-2.148642104456053269e-03,-1.693568623278627117e+00,-9.740765687880125010e-04,-6.503503567447203038e-01
2.800000000000000000e+01,-1.548289309528893543e-01,-9.720337344523459766e-01,-6.612124794784912662e-01,-1.078148313272275560e+00,-2.149860477720232588e+00,-1.516035834186156617e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.900000000000000000e+01,-1.548289309528893543e-01,-9.720337344523459766e-01,-6.277257668226986498e-01,-1.069908354485136215e+00,-2.148642104456053269e-03,1.516037326893142412e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+01,-1.294727071829147924e+00,-1.119550436940758287e+00,-5.942390541669059223e-01,-1.061668395697997314e+00,-4.112253572512460487e+00,-2.901258780657669512e+00,-2.653335869550106807e+00,-1.951051070234160800e+00
3.100000000000000000e+01,-1.294727071829147924e+00,-1.193308788184964664e+00,-5.081537001688432031e-01,-1.055488426607642971e+00,-2.148642104456053269e-03,2.901260273364655973e+00,-1.327154973059447407e+00,9.755255351170804001e-01
3.200000000000000000e+01,-1.291973694677272855e+00,-1.193308788184964664e+00,-4.220683461707805395e-01,-1.034888529639795163e+00,7.779147582519803372e-03,7.008619607143076052e-03,-9.740765687880125010e-04,9.755255351170804001e-01
3.300000000000000000e+01,-1.291973694677272855e+00,-1.193308788184964664e+00,-2.993926329780952633e-01,-1.018408612065516916e+00,-2.148642104456053269e-03,-7.007126900157227209e-03,-9.740765687880125010e-04,0.000000000000000000e+00
3.400000000000000000e+01,-8.229817864745609945e-01,-9.720337344523459766e-01,-2.350328047518394636e-01,-1.001928694491238447e+00,1.688884867910431353e+00,1.193675157225235539e+00,3.977568612903190193e+00,2.926576605351240978e+00
3.500000000000000000e+01,-8.229817864745609945e-01,-9.720337344523459766e-01,-1.176659606387314011e-01,-9.957487254008842159e-01,-2.148642104456053269e-03,-1.193673664518249522e+00,-9.740765687880125010e-04,-2.926576605351240978e+00
3.600000000000000000e+01,7.427720205583674407e-01,-9.720337344523459766e-01,-1.303255715207997101e-01,-9.895687563105298734e-01,5.643454426555813974e+00,3.985144669929213013e+00,-9.740765687880125010e-04,0.000000000000000000e+00
3.700000000000000000e+01,7.427720205583674407e-01,-7.999309148825315408e-01,-4.154494552849072320e-02,-9.710288490394668459e-01,-2.148642104456053269e-03,-3.985143177222226551e+00,3.093448015242750593e+00,2.276226248606521008e+00
3.800000000000000000e+01,1.819342486941500470e+00,-7.999309148825315408e-01,1.455722707993661602e-01,-9.463089726780494759e-01,3.879617125503103559e+00,2.740079188530702758e+00,-9.740765687880125010e-04,-2.276226248606521008e+00
3.900000000000000000e+01,1.164038724795245505e+00,-7.999309148825315408e-01,3.324444624004733173e-01,-9.195291066198474361e-01,-2.364962587604709565e+00,-4.407951530192452338e+00,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+01,1.164038724795245505e+00,-8.982753832081398215e-01,5.143344845576701685e-01,-8.927492405616450633e-01,-2.148642104456053269e-03,1.667874580722229050e+00,-1.769215271889667207e+00,-1.300700713489440608e+00
4.100000000000000000e+01,-2.970867504664320702e-01,-8.982753832081398215e-01,6.544886282585006265e-01,-8.845092817745060509e-01,-5.270495702659643733e+00,-3.718843993583520913e+00,-9.740765687880125010e-04,1.300700713489440608e+00
4.200000000000000000e+01,-2.970867504664320702e-01,-8.982753832081398215e-01,7.821465108950966805e-01,-8.783293126841517084e-01,-2.148642104456053269e-03,3.718845486290506930e+00,-9.740765687880125010e-04,0.000000000000000000e+00
4.300000000000000000e+01,8.079352798194096019e-01,-8.982753832081398215e-01,7.704669989200267910e-01,-8.721493435937973659e-01,3.982204285601854021e+00,2.812493878818420612e+00,-9.740765687880125010e-04,0.000000000000000000e+00
4.400000000000000000e+01,8.079352798194096019e-01,-8.736892661267376958e-01,7.489864978749691815e-01,-8.803893023809368223e-01,-2.148642104456053269e-03,-2.812492386111434595e+00,4.410862222614317929e-01,3.251751783723601519e-01
4.500000000000000000e+01,7.519499443979508202e-01,-8.736892661267376958e-01,6.317013286707782171e-01,-8.906892508648603934e-01,-2.040136990729651267e-01,-1.424926764707268312e-01,-9.740765687880125010e-04,-3.251751783723601519e-01
4.600000000000000000e+01,7.519499443979508202e-01,-8.736892661267376958e-01,5.866167789488327955e-01,-9.009891993487840756e-01,-2.148642104456053269e-03,1.424941691777126818e-01,-9.740765687880125010e-04,0.000000000000000000e+00
4.700000000000000000e+01,6.115277096523247247e-01,-8.982753832081398215e-01,5.415322292268872628e-01,-9.030491890455690784e-01,-5.084659161402246275e-01,-3.574007895826648573e-01,-4.430343753990078626e-01,-3.251751783723601519e-01
4.800000000000000000e+01,6.115277096523247247e-01,-8.982753832081398215e-01,5.552536139248707148e-01,-9.030491890455690784e-01,-2.148642104456053269e-03,3.574022822896506524e-01,-9.740765687880125010e-04,3.251751783723601519e-01
4.900000000000000000e+01,5.013926235773239481e-01,-8.982753832081398215e-01,5.689749986228540557e-01,-9.030491890455690784e-01,-3.992602295834902781e-01,-2.803141837925131608e-01,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+01,5.013926235773239481e-01,-9.228615002895418362e-01,5.052685696679311000e-01,-9.051091787423537482e-01,-2.148642104456053269e-03,2.803156764994990113e-01,-4.430343753990078626e-01,-3.251751783723601519e-01
5.100000000000000000e+01,6.574173288502417334e-01,-9.228615002895418362e-01,4.415621407130081999e-01,-9.092291581359234209e-01,5.604261068241758181e-01,3.971135640603348782e-01,-9.740765687880125010e-04,3.251751783723601519e-01
5.200000000000000000e+01,6.574173288502417334e-01,-9.228615002895418362e-01,3.865949270121578629e-01,-9.154091272262777634e-01,-2.148642104456053269e-03,-3.971120713533490276e-01,-9.740765687880125010e-04,0.000000000000000000e+00
5.300000000000000000e+01,-1.428976299614309053e-01,-8.982753832081398215e-01,3.316277133113088582e-01,-9.215890963166321059e-01,-2.887826177785437931e+00,-2.036954412707484785e+00,4.410862222614317929e-01,3.251751783723601519e-01
5.400000000000000000e+01,-1.428976299614309053e-01,-8.982753832081398215e-01,2.924237570313562573e-01,-9.257090757102017786e-01,-2.148642104456053269e-03,2.036955905414470358e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
5.500000000000000000e+01,9.205722033190417986e-02,-9.228615002895418362e-01,2.532198007514023241e-01,-9.277690654069864484e-01,8.450227445174837149e-01,5.980059306649725404e-01,-4.430343753990078626e-01,-3.251751783723601519e-01
5.600000000000000000e+01,9.205722033190417986e-02,-9.228615002895418362e-01,2.684930087188006631e-01,-9.298290551037713403e-01,-2.148642104456053269e-03,-5.980044379579867453e-01,-9.740765687880125010e-04,3.251751783723601519e-01
5.700000000000000000e+01,1.342756699939878229e-01,-9.474476173709439619e-01,2.837662166861990021e-01,-9.298290551037713403e-01,1.500774664291737448e-01,1.074548029094619245e-01,-4.430343753990078626e-01,-3.251751783723601519e-01
5.800000000000000000e+01,1.342756699939878229e-01,-9.474476173709439619e-01,3.277073176833122381e-01,-9.195291066198474361e-01,-2.148642104456053269e-03,-1.074533102024760600e-01,-9.740765687880125010e-04,3.251751783723601519e-01
5.900000000000000000e+01,1.709873653523214521e-01,-9.474476173709439619e-01,3.716484186804259182e-01,-9.092291581359234209e-01,1.302218870552220298e-01,9.343905640216162989e-02,-9.740765687880125010e-04,0.000000000000000000e+00
6.000000000000000000e+01,1.709873653523214521e-01,-9.228615002895418362e-01,4.624709173956492725e-01,-8.824492920777213811e-01,-2.148642104456053269e-03,-9.343756369517576543e-02,4.410862222614317929e-01,3.251751783723601519e-01
6.100000000000000000e+01,6.730197993775335341e-01,-9.228615002895418362e-01,5.532934161108730153e-01,-8.556694260195194524e-01,1.808018344154141754e+00,1.277769636269037168e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
6.200000000000000000e+01,6.730197993775335341e-01,-9.228615002895418362e-01,5.453709499459657994e-01,-8.185896114773933974e-01,-2.148642104456053269e-03,-1.277768143562051373e+00,-9.740765687880125010e-04,0.000000000000000000e+00
6.300000000000000000e+01,1.151189631419828885e+00,-7.999309148825315408e-01,5.374484837810585836e-01,-7.815097969352672314e-01,1.721977500200351008e+00,1.217034734737402646e+00,2.209327417582310993e+00,1.625875891861800593e+00
6.400000000000000000e+01,1.151189631419828885e+00,-7.999309148825315408e-01,5.560703630140361176e-01,-7.341300339092172722e-01,-2.148642104456053269e-03,-1.217033242030416851e+00,-9.740765687880125010e-04,-1.625875891861800593e+00
