raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-1.546895191769753541e+00,-1.168787859930805695e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-8.073793159472693048e-01,-1.267067139429170819e+00,-1.273284246899251126e+00,-1.117288117511186396e+00,6.669326027543319491e+00,4.709291572806395543e+00,8.831465210916515929e-01,6.503503567447203038e-01
2.000000000000000000e+00,3.297654477771143067e-01,-1.070378202777954257e+00,-9.870136911466806939e-01,-1.063728385394781872e+00,4.098028498616572257e+00,-1.815038426341896383e+00,3.535508314072970393e+00,1.951051070234160800e+00
3.000000000000000000e+00,6.840333079850335896e-01,-9.720337344523459766e-01,-7.110341739175978226e-01,-1.014288632671947132e+00,1.275226964286437337e+00,-1.992571215434366882e+00,1.767267118752091193e+00,-1.300700713489440608e+00
4.000000000000000000e+00,5.454466580073242810e-01,-8.245170319639335554e-01,-4.658460973500612168e-01,-9.689688593426821761e-01,-5.018473896822407410e-01,-1.254408566049884266e+00,2.651387716412530793e+00,6.503503567447203038e-01
5.000000000000000000e+00,4.389827414681568007e-01,-7.507586807197274004e-01,-2.676210934095509253e-01,-9.298290551037711182e-01,-3.860231766675225051e-01,8.175926764607803487e-02,1.325206819921871393e+00,-9.755255351170804001e-01
6.000000000000000000e+00,4.187913090210733102e-01,-6.770003294755212453e-01,-1.008409294019194519e-01,-8.989292096519994058e-01,-7.495243314227899301e-02,2.195807749678643506e-01,1.325206819921871393e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.610491285346160817e-01,-6.524142123941191196e-01,3.098237358942111663e-02,-8.721493435937973659e-01,5.107871583892965583e-01,4.134652683188518862e-01,4.410862222614317929e-01,-6.503503567447203038e-01
8.000000000000000000e+00,4.454072881558651664e-01,-7.015864465569232600e-01,5.425972263064296475e-02,-8.494894569291647768e-01,-4.191158089574419932e-01,-6.564033817384046232e-01,-8.850946742292274960e-01,-9.755255351170804001e-01
9.000000000000000000e+00,9.939955940357091124e-02,-7.507586807197274004e-01,-7.307146037028622310e-02,-8.474294672323801070e-01,-1.249740879434422025e+00,-5.863246492019030809e-01,-8.850946742292274960e-01,0.000000000000000000e+00
1.000000000000000000e+01,-4.283310613724747307e-01,-8.245170319639335554e-01,-2.340527058448415298e-01,-8.536094363227344495e-01,-1.904974998774828343e+00,-4.625188883874171153e-01,-1.327154973059447407e+00,-3.251751783723601519e-01
