raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.527892522766649996e+00,-1.296507221131462106e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.202947833433313907e+00,-1.291653256510572723e+00,-2.377610690360165702e+00,-1.294447231434677326e+00,5.243033575847787731e+00,3.702493782031990310e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-2.351106105765197629e+00,-1.291653256510572723e+00,-2.245624037550991492e+00,-1.286207272647538202e+00,-4.142036941573388198e+00,-6.624775436097117165e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.113637384741817726e+00,-1.277967313860399079e+00,-1.100824034129784135e+00,2.146745919721656293e+00,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,-2.655813177239366496e+00,-1.267067139429170819e+00,-1.806376377397689748e+00,-1.253247437498981709e+00,-2.148642104456053269e-03,7.755387197574430402e-01,4.410862222614317929e-01,3.251751783723601519e-01
5.000000000000000000e+00,-9.670751907560204419e-01,-1.267067139429170819e+00,-1.499115370053561325e+00,-1.228527561137564339e+00,6.086895699240735702e+00,4.298163008592252865e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
6.000000000000000000e+00,-9.670751907560204419e-01,-1.267067139429170819e+00,-1.238980785154292441e+00,-1.187327767201868722e+00,-2.148642104456053269e-03,-4.298161515885266404e+00,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-1.172660684762688588e+00,-1.193308788184964664e+00,-9.786828504371907211e-01,-1.144067983569388325e+00,-7.434236053986532644e-01,-5.232537899190518038e-01,1.325206819921871393e+00,9.755255351170804001e-01
8.000000000000000000e+00,-1.172660684762688588e+00,-1.193308788184964664e+00,-8.450626994496860389e-01,-1.100808199936907927e+00,-2.148642104456053269e-03,5.232552826260375989e-01,-9.740765687880125010e-04,-9.755255351170804001e-01
9.000000000000000000e+00,7.969217712119094355e-01,-9.966198515337481023e-01,-6.092672374075541741e-01,-1.057548416304427530e+00,7.099530247312272557e+00,5.012966080464568819e+00,3.535508314072970393e+00,2.601401426978881215e+00
1.000000000000000000e+01,7.969217712119094355e-01,-9.966198515337481023e-01,-3.385965892580483083e-01,-1.008108663581592790e+00,-2.148642104456053269e-03,-5.012964587757582358e+00,-9.740765687880125010e-04,-2.601401426978881215e+00
1.100000000000000000e+01,2.673555656679471593e-01,-7.999309148825315408e-01,-6.792594110854245637e-02,-9.607289005555430528e-01,-1.911593525232812230e+00,-1.347846876098552915e+00,3.535508314072970393e+00,2.601401426978881215e+00
1.200000000000000000e+01,2.673555656679471593e-01,-7.999309148825315408e-01,6.961460550695802718e-02,-9.092291581359234209e-01,-2.148642104456053269e-03,1.347848368805538710e+00,-9.740765687880125010e-04,-2.601401426978881215e+00
1.300000000000000000e+01,2.985605067225307607e-01,-7.753447978011295261e-01,2.071551521224580528e-01,-8.577294157163041222e-01,1.103663076812703148e-01,7.942330989486132142e-02,4.410862222614317929e-01,3.251751783723601519e-01
1.400000000000000000e+01,2.985605067225307607e-01,-7.753447978011295261e-01,3.023880959191764806e-01,-8.062296732966843793e-01,-2.148642104456053269e-03,-7.942181718787545697e-02,-9.740765687880125010e-04,-3.251751783723601519e-01
1.500000000000000000e+01,3.857507831985730884e-01,-7.015864465569232600e-01,3.976210397158945198e-01,-7.547299308770649695e-01,3.122313646497793527e-01,2.219167327190810501e-01,1.325206819921871393e+00,9.755255351170804001e-01
1.600000000000000000e+01,3.857507831985730884e-01,-7.015864465569232600e-01,3.185597278846574176e-01,-7.135301369413693529e-01,-2.148642104456053269e-03,-2.219152400120952273e-01,-9.740765687880125010e-04,-9.755255351170804001e-01
1.700000000000000000e+01,5.784871838298245583e-01,-6.524142123941191196e-01,2.394984160534202600e-01,-6.723303430056738472e-01,6.927966359838538812e-01,4.905518741090035273e-01,8.831465210916515929e-01,6.503503567447203038e-01
1.800000000000000000e+01,5.784871838298245583e-01,-6.524142123941191196e-01,2.056850037619611660e-01,-6.620303945217498320e-01,-2.148642104456053269e-03,-4.905503814020177322e-01,-9.740765687880125010e-04,-6.503503567447203038e-01
1.900000000000000000e+01,-1.025147650672639521e-01,-5.786558611499129645e-01,1.718715914705007120e-01,-6.517304460378261499e-01,-2.457621958016484420e+00,-1.733279905049311287e+00,1.325206819921871393e+00,9.755255351170804001e-01
2.000000000000000000e+01,-1.025147650672639521e-01,-5.786558611499129645e-01,8.701136110618698516e-02,-6.434904872506868045e-01,-2.148642104456053269e-03,1.733281397756297082e+00,-9.740765687880125010e-04,-9.755255351170804001e-01
2.100000000000000000e+01,-9.150125645976386890e-02,-5.048975099057068094e-01,2.151130741872353709e-03,-6.558504254313957116e-01,3.756251664344736896e-02,2.803223936809353181e-02,1.325206819921871393e+00,9.755255351170804001e-01
2.200000000000000000e+01,-9.150125645976386890e-02,-5.048975099057068094e-01,-1.371045889608751567e-01,-6.743903327024587391e-01,-2.148642104456053269e-03,-2.803074666110768470e-02,-9.740765687880125010e-04,-9.755255351170804001e-01
2.300000000000000000e+01,-1.126104812908056835e-01,-6.770003294755212453e-01,-2.831393261036985187e-01,-7.052901781542302295e-01,-7.826169637127095013e-02,-5.372628192449157430e-02,-3.095396168380326607e+00,-2.276226248606521008e+00
2.400000000000000000e+01,-1.126104812908056835e-01,-6.770003294755212453e-01,-4.463257941190011957e-01,-7.403100029995716147e-01,-2.148642104456053269e-03,5.372777463147741794e-02,-9.740765687880125010e-04,2.276226248606521008e+00
2.500000000000000000e+01,-6.550257802101847604e-01,-6.770003294755212453e-01,-6.077154141381387875e-01,-7.918097454191910245e-01,-1.957923210438699435e+00,-1.380550284615587042e+00,-9.740765687880125010e-04,0.000000000000000000e+00
2.600000000000000000e+01,-6.550257802101847604e-01,-9.228615002895418362e-01,-7.085022517411831977e-01,-8.494894569291651099e-01,-2.148642104456053269e-03,1.380551777322572837e+00,-4.421577064870986007e+00,-3.251751783723601186e+00
2.700000000000000000e+01,-1.179085231450397009e+00,-9.228615002895418362e-01,-8.058587431697327164e-01,-9.092291581359234209e-01,-1.891737945858860570e+00,-1.333831129591252607e+00,-9.740765687880125010e-04,3.251751783723601186e+00
2.800000000000000000e+01,-1.255261999318939337e+00,-1.070378202777954257e+00,-9.041953335052808072e-01,-9.751488284330365186e-01,-2.768174901107880448e-01,1.139948128947251060e+00,-2.653335869550106807e+00,-1.951051070234160800e+00
2.900000000000000000e+01,-1.255261999318939337e+00,-1.070378202777954257e+00,-1.003266998021076883e+00,-1.041068498730149283e+00,-2.148642104456053269e-03,1.938852397044804610e-01,-9.740765687880125010e-04,1.951051070234160800e+00
3.000000000000000000e+01,-1.235070566871855791e+00,-1.267067139429170819e+00,-1.100460139631793455e+00,-1.092568241149768804e+00,7.065514893336688473e-02,5.139181688026070449e-02,-3.537456467210546407e+00,-2.601401426978881215e+00
3.100000000000000000e+01,-1.235070566871855791e+00,-1.267067139429170819e+00,-1.197653281242508916e+00,-1.144067983569388325e+00,-2.148642104456053269e-03,-5.139032417327485391e-02,-9.740765687880125010e-04,2.601401426978881215e+00
3.200000000000000000e+01,-1.196523286745605485e+00,-1.291653256510572723e+00,-1.246086502230034032e+00,-1.195567725989007846e+00,1.368404135132059163e-01,9.811097190459505679e-02,-4.430343753990078626e-01,-3.251751783723601519e-01
3.300000000000000000e+01,-1.196523286745605485e+00,-1.291653256510572723e+00,-1.294519723217558704e+00,-1.226467571440779558e+00,-2.148642104456053269e-03,-9.810947919760919234e-02,-9.740765687880125010e-04,3.251751783723601519e-01
3.400000000000000000e+01,-1.204783418201230472e+00,-1.291653256510572723e+00,-1.296316571213723234e+00,-1.257367416892551271e+00,-3.193201116538361972e-02,-2.102287340745753394e-02,-9.740765687880125010e-04,0.000000000000000000e+00
3.500000000000000000e+01,-1.204783418201230472e+00,-1.291653256510572723e+00,-1.291171051951979454e+00,-1.275907324163614298e+00,-2.148642104456053269e-03,2.102436611444337758e-02,-9.740765687880125010e-04,0.000000000000000000e+00
3.600000000000000000e+01,-1.204783418201230472e+00,-1.291653256510572723e+00,-1.286025532690235007e+00,-1.294447231434677326e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
3.700000000000000000e+01,-1.199276663897480555e+00,-1.291653256510572723e+00,-1.282676861424655756e+00,-1.296507221131462106e+00,1.770693726949565741e-02,1.401649286079322855e-02,-9.740765687880125010e-04,0.000000000000000000e+00
3.800000000000000000e+01,-1.199276663897480555e+00,-1.291653256510572723e+00,-1.279818239612575903e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,-1.401500015380737797e-02,-9.740765687880125010e-04,0.000000000000000000e+00
3.900000000000000000e+01,-1.199276663897480555e+00,-1.291653256510572723e+00,-1.280389963974991829e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+01,-1.197441079129563768e+00,-1.291653256510572723e+00,-1.280961688337407978e+00,-1.273847334466829517e+00,4.469884353527850580e-03,4.672661855926359131e-03,-9.740765687880125010e-04,0.000000000000000000e+00
4.100000000000000000e+01,-1.197441079129563768e+00,-1.291653256510572723e+00,-1.280880013428491226e+00,-1.249127458105412147e+00,-2.148642104456053269e-03,-4.671169148940510288e-03,-9.740765687880125010e-04,0.000000000000000000e+00
4.200000000000000000e+01,-1.197441079129563768e+00,-1.291653256510572723e+00,-1.280798338519575363e+00,-1.224407581743994777e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
4.300000000000000000e+01,-1.202947833433313907e+00,-1.291653256510572723e+00,-1.280798338519575363e+00,-1.199687705382577407e+00,-2.200422147840776568e-02,-1.401500015380737797e-02,-9.740765687880125010e-04,0.000000000000000000e+00
4.400000000000000000e+01,-1.202947833433313907e+00,-1.291653256510572723e+00,-1.281288387973074760e+00,-1.174967829021160037e+00,-2.148642104456053269e-03,1.401649286079322855e-02,-9.740765687880125010e-04,0.000000000000000000e+00
4.500000000000000000e+01,-1.202947833433313907e+00,-9.966198515337481023e-01,-1.281778437426574158e+00,-1.150247952659742667e+00,-2.148642104456053269e-03,7.463534929244180073e-07,5.303749509393849593e+00,3.902102140468321601e+00
4.600000000000000000e+01,-1.203865625817272189e+00,-9.966198515337481023e-01,-1.282431836697906391e+00,-1.125528076298325297e+00,-5.457905333448005193e-03,-2.335211397723792933e-03,-9.740765687880125010e-04,-3.902102140468321601e+00
4.700000000000000000e+01,-1.203865625817272189e+00,-9.966198515337481023e-01,-1.283248585787072349e+00,-1.100808199936907927e+00,-2.148642104456053269e-03,2.336704104709641776e-03,-9.740765687880125010e-04,0.000000000000000000e+00
4.800000000000000000e+01,-1.204783418201230472e+00,-9.966198515337481023e-01,-1.283575285422738688e+00,-1.076088323575490557e+00,-5.457905333448005193e-03,-2.335211397723792933e-03,-9.740765687880125010e-04,0.000000000000000000e+00
4.900000000000000000e+01,-1.204783418201230472e+00,-9.966198515337481023e-01,-1.283901985058405026e+00,-1.051368447214073187e+00,-2.148642104456053269e-03,2.336704104709641776e-03,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+01,-1.204783418201230472e+00,-9.966198515337481023e-01,-1.213906588116906216e+00,-1.026648570852655817e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
5.100000000000000000e+01,-1.206619002969147258e+00,-9.966198515337481023e-01,-1.143911191175407849e+00,-1.001928694491238447e+00,-8.767168562439956250e-03,-4.671169148940510288e-03,-9.740765687880125010e-04,0.000000000000000000e+00
5.200000000000000000e+01,-1.206619002969147258e+00,-9.966198515337481023e-01,-1.004737146381575963e+00,-1.001928694491238447e+00,-2.148642104456053269e-03,4.672661855926359131e-03,-9.740765687880125010e-04,0.000000000000000000e+00
5.300000000000000000e+01,-1.201112248665397120e+00,-9.966198515337481023e-01,-8.654814266788278809e-01,-1.001928694491238447e+00,1.770693726949565741e-02,1.401649286079322855e-02,-9.740765687880125010e-04,0.000000000000000000e+00
5.400000000000000000e+01,-1.201112248665397120e+00,-9.966198515337481023e-01,-8.013666231793222794e-01,-9.998687047944538886e-01,-2.148642104456053269e-03,-1.401500015380737797e-02,-9.740765687880125010e-04,0.000000000000000000e+00
5.500000000000000000e+01,-4.163997603810162818e-01,-9.966198515337481023e-01,-7.371701447708994825e-01,-9.978087150976688857e-01,2.827271418683662940e+00,1.997244623643786188e+00,-9.740765687880125010e-04,0.000000000000000000e+00
5.600000000000000000e+01,-4.163997603810162818e-01,-9.966198515337481023e-01,-6.270723675513661943e-01,-9.875087666137452036e-01,-2.148642104456053269e-03,-1.997243130936800393e+00,-9.740765687880125010e-04,0.000000000000000000e+00
5.700000000000000000e+01,3.609703888316978526e-01,-9.966198515337481023e-01,-5.169745903318321290e-01,-9.772088181298211884e-01,2.800797312851727394e+00,1.978556961634052369e+00,-9.740765687880125010e-04,0.000000000000000000e+00
5.800000000000000000e+01,3.609703888316978526e-01,-9.966198515337481023e-01,-4.821810791333746571e-01,-9.648488799491125034e-01,-2.148642104456053269e-03,-1.978555468927066574e+00,-9.740765687880125010e-04,0.000000000000000000e+00
5.900000000000000000e+01,-4.833986044099751189e-01,-9.720337344523459766e-01,-4.473875679349162415e-01,-9.524889417684038184e-01,-3.046670812777051651e+00,-2.149080384765886809e+00,4.410862222614317929e-01,3.251751783723601519e-01
6.000000000000000000e+01,-4.833986044099751189e-01,-9.720337344523459766e-01,-4.410169250394239682e-01,-9.463089726780494759e-01,-2.148642104456053269e-03,2.149081877472872826e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
6.100000000000000000e+01,3.240071537461206713e-02,-8.736892661267376958e-01,-4.346462821439316948e-01,-9.566089211619734911e-01,1.857657292589021125e+00,1.312809002537288050e+00,1.767267118752091193e+00,1.300700713489440608e+00
6.200000000000000000e+01,3.240071537461206713e-02,-8.736892661267376958e-01,-5.123191205235877455e-01,-9.669088696458973953e-01,-2.148642104456053269e-03,-1.312807509830302255e+00,-9.740765687880125010e-04,-1.300700713489440608e+00
6.300000000000000000e+01,-8.156394474028942909e-01,-8.491031490453356811e-01,-5.899919589032442957e-01,-9.916287460073146542e-01,-3.059907865693019424e+00,-2.158424215770753829e+00,4.410862222614317929e-01,3.251751783723601519e-01
6.400000000000000000e+01,-8.156394474028942909e-01,-8.491031490453356811e-01,-7.305544771486573996e-01,-1.016348622368732135e+00,-2.148642104456053269e-03,2.158425708477739846e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
6.500000000000000000e+01,-1.129524442716646648e+00,-9.228615002895418362e-01,-9.990199027574163670e-01,-1.041068498730149283e+00,-1.133916666419703567e+00,-7.988968045626243519e-01,-1.327154973059447407e+00,-9.755255351170804001e-01
6.600000000000000000e+01,-1.129524442716646648e+00,-1.119550436940758287e+00,-1.192344412162932299e+00,-1.067848364788351656e+00,-2.148642104456053269e-03,7.988982972696102580e-01,-3.537456467210546407e+00,-1.625875891861800593e+00
6.700000000000000000e+01,-1.289220317525397785e+00,-1.119550436940758287e+00,-1.385668921568448564e+00,-1.094628230846553585e+00,-5.779604439490556578e-01,-4.064559023582158814e-01,-9.740765687880125010e-04,2.601401426978881215e+00
6.800000000000000000e+01,-1.289220317525397785e+00,-1.291653256510572723e+00,-1.624894729785075764e+00,-1.129648055691895081e+00,-2.148642104456053269e-03,4.064573950652017320e-01,-3.095396168380326607e+00,-2.276226248606521008e+00
6.900000000000000000e+01,-1.218550303960605596e+00,-1.291653256510572723e+00,-1.864120538001702965e+00,-1.164667880537236133e+00,2.526646265279242631e-01,1.798694931971801525e-01,-9.740765687880125010e-04,2.276226248606521008e+00
7.000000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.027878730379421679e+00,-1.201747695079362188e+00,-5.184454858705852764e+00,-3.837977838895573424e+00,-9.740765687880125010e-04,0.000000000000000000e+00
7.100000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.191636922757140393e+00,-1.238827509621488243e+00,-2.148642104456053269e-03,3.658110584758872630e+00,-9.740765687880125010e-04,0.000000000000000000e+00
7.200000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.327462296285392362e+00,-1.269727355073259956e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.300000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.463287669813645220e+00,-1.284147282950753421e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.400000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.584901609190414451e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.500000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.706515548567184126e+00,-1.277967313860399079e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.600000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.705453774751268359e+00,-1.257367416892551271e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.700000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.576489093572007949e+00,-1.236767519924703462e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.800000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.447524412392747095e+00,-1.216167622956855654e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.900000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.318559731213486685e+00,-1.195567725989007846e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+01,-2.655813177239366496e+00,-1.045792085696552132e+00,-2.189595050034226276e+00,-1.174967829021160037e+00,-2.148642104456053269e-03,7.463534929244180073e-07,4.419628911733409993e+00,3.251751783723601186e+00
8.100000000000000000e+01,-1.206619002969147258e+00,-1.045792085696552132e+00,-2.060630368854965422e+00,-1.154367932053312451e+00,5.223177996473836515e+00,3.688478035524689780e+00,-9.740765687880125010e-04,-3.251751783723601186e+00
8.200000000000000000e+01,-1.206619002969147258e+00,-1.045792085696552132e+00,-1.931665687675704790e+00,-1.133768035085464421e+00,-2.148642104456053269e-03,-3.688476542817703319e+00,-9.740765687880125010e-04,0.000000000000000000e+00
8.300000000000000000e+01,-1.206619002969147258e+00,-1.045792085696552132e+00,-1.802701006496444158e+00,-1.113168138117616612e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
8.400000000000000000e+01,-1.206619002969147258e+00,-1.045792085696552132e+00,-1.673736325317183526e+00,-1.092568241149769026e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
8.500000000000000000e+01,-1.206619002969147258e+00,-1.045792085696552132e+00,-1.544771644137922895e+00,-1.071968344181921218e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
