raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.162478980273925711e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.144209120859980056e+00,-1.291653256510572723e+00,-2.032125825643083417e+00,-1.300627200525031668e+00,5.454826422503272987e+00,3.851995078109859971e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-1.145126913243938560e+00,-1.291653256510572723e+00,-1.901772671012240901e+00,-1.300627200525031668e+00,-5.457905333448005193e-03,-3.854329543154090487e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,-1.145126913243938560e+00,-1.291653256510572723e+00,-1.770766117110065707e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,2.336704104709641776e-03,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,-1.146044705627896843e+00,-1.291653256510572723e+00,-1.639759563207890736e+00,-1.296507221131462106e+00,-5.457905333448005193e-03,-2.335211397723792933e-03,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+00,-1.146044705627896843e+00,-1.291653256510572723e+00,-1.505159313313386926e+00,-1.292387241737892545e+00,-2.148642104456053269e-03,2.336704104709641776e-03,-9.740765687880125010e-04,0.000000000000000000e+00
6.000000000000000000e+00,-1.191016532441855569e+00,-1.291653256510572723e+00,-1.370559063418883339e+00,-1.288267262344322983e+00,-1.643025403250616967e-01,-1.144611834561262143e-01,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-1.191016532441855569e+00,-1.291653256510572723e+00,-1.236203838251129339e+00,-1.282087293253968641e+00,-2.148642104456053269e-03,1.144626761631120787e-01,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,-1.183674193370188643e+00,-1.291653256510572723e+00,-1.236530537886795456e+00,-1.277967313860399079e+00,2.432546372747956126e-02,1.868840836322666066e-02,-9.740765687880125010e-04,0.000000000000000000e+00
9.000000000000000000e+00,-1.183674193370188643e+00,-1.242481022347768693e+00,-1.240695958241540442e+00,-1.273847334466829517e+00,-2.148642104456053269e-03,-1.868691565624081355e-02,8.831465210916515929e-01,6.503503567447203038e-01
1.000000000000000000e+01,-1.143291328476021773e+00,-1.242481022347768693e+00,-1.244861378596284762e+00,-1.269727355073259956e+00,1.434589399711898305e-01,1.027828874070284976e-01,-9.740765687880125010e-04,-6.503503567447203038e-01
1.100000000000000000e+01,-1.143291328476021773e+00,-1.242481022347768693e+00,-1.240695958241539776e+00,-1.265607375679690394e+00,-2.148642104456053269e-03,-1.027813947000426331e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.200000000000000000e+01,-1.147880290395813407e+00,-1.242481022347768693e+00,-1.241022657877206337e+00,-1.261487396286120832e+00,-1.869495824941581202e-02,-1.167904240259066105e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.300000000000000000e+01,-1.147880290395813407e+00,-1.242481022347768693e+00,-1.237347286975960969e+00,-1.257367416892551271e+00,-2.148642104456053269e-03,1.168053510957651163e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.400000000000000000e+01,-1.191934324825813851e+00,-1.242481022347768693e+00,-1.234733689890631148e+00,-1.253247437498981709e+00,-1.609932770960697535e-01,-1.121252257049095008e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.500000000000000000e+01,-1.191934324825813851e+00,-1.242481022347768693e+00,-1.232773492076633559e+00,-1.247067468408627366e+00,-2.148642104456053269e-03,1.121267184118953653e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.600000000000000000e+01,-1.099237294046021551e+00,-1.242481022347768693e+00,-1.229669845537803896e+00,-1.245007478711842586e+00,3.320869440237310677e-01,2.359324792263813586e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.700000000000000000e+01,-1.149715875163730194e+00,-1.242481022347768693e+00,-1.230159894991303293e+00,-1.242947489015057805e+00,-1.841581196990134117e-01,-3.644086628363149560e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.800000000000000000e+01,-1.149715875163730194e+00,-1.242481022347768693e+00,-1.227546297905972805e+00,-1.240887499318273024e+00,-2.148642104456053269e-03,1.284784226704123733e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.900000000000000000e+01,-1.161647176155188532e+00,-1.242481022347768693e+00,-1.224524326276060116e+00,-1.242947489015057805e+00,-4.516906408135142742e-02,-3.036670441232440162e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.000000000000000000e+01,-1.161647176155188532e+00,-1.217894905266366568e+00,-1.102747037081457382e+00,-1.245007478711842586e+00,-2.148642104456053269e-03,3.036819711931024873e-02,4.410862222614317929e-01,3.251751783723601519e-01
2.100000000000000000e+01,-1.148798082779771912e+00,-1.217894905266366568e+00,-9.770493522588595825e-01,-1.247067468408627366e+00,4.418104310143126934e-02,3.270415487052696218e-02,-9.740765687880125010e-04,-3.251751783723601519e-01
2.200000000000000000e+01,-1.148798082779771912e+00,-1.217894905266366568e+00,-8.542102892483413035e-01,-1.228527561137564339e+00,-2.148642104456053269e-03,-3.270266216354111855e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.300000000000000000e+01,-1.113921972189354959e+00,-1.217894905266366568e+00,-7.396203920383964681e-01,-1.209987653866501311e+00,1.236033605972381155e-01,8.876714089972818911e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.400000000000000000e+01,-1.113921972189354959e+00,-1.267067139429170819e+00,-6.816312067076334413e-01,-1.183207787808299161e+00,-2.148642104456053269e-03,-8.876564819274232465e-02,-8.850946742292274960e-01,-6.503503567447203038e-01
2.500000000000000000e+01,2.205481540860718126e-01,-1.267067139429170819e+00,-6.236420213768704146e-01,-1.156427921750097010e+00,4.809520092849842499e+00,3.396483316622600057e+00,-9.740765687880125010e-04,6.503503567447203038e-01
