raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.167706174444586242e+00,-1.288267262344322983e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.153387044699563546e+00,-1.291653256510572723e+00,-2.035637846726495503e+00,-1.282087293253968641e+00,5.421733790213353110e+00,3.828635500597692864e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-1.153387044699563546e+00,-1.291653256510572723e+00,-1.903569519008405431e+00,-1.275907324163614298e+00,-2.148642104456053269e-03,-3.828634007890706403e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,-1.169907307610813740e+00,-1.291653256510572723e+00,-1.767172421117737091e+00,-1.263547385982905613e+00,-6.171538022631119225e-02,-4.204649316840798623e-02,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,-1.154304837083521829e+00,-1.217894905266366568e+00,-1.630775323227068752e+00,-1.251187447802196928e+00,5.410883278840712685e-02,8.175926764607803487e-02,1.325206819921871393e+00,9.755255351170804001e-01
5.000000000000000000e+00,-1.154304837083521829e+00,-1.217894905266366568e+00,-1.494949949698816338e+00,-1.238827509621488243e+00,-2.148642104456053269e-03,-3.971053541719127278e-02,-9.740765687880125010e-04,-9.755255351170804001e-01
6.000000000000000000e+00,-1.171742892378730305e+00,-1.217894905266366568e+00,-1.359124576170563703e+00,-1.222347592047209996e+00,-6.502464345530313550e-02,-4.438245091962470662e-02,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-1.171742892378730305e+00,-1.217894905266366568e+00,-1.159674448596304863e+00,-1.203807684776146969e+00,-2.148642104456053269e-03,4.438394362661055026e-02,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,-1.123099896028938227e+00,-1.144136554022160412e+00,-1.094089496736301292e+00,-1.187327767201868722e+00,1.732423090321174031e-01,1.238065071679789464e-01,1.325206819921871393e+00,9.755255351170804001e-01
9.000000000000000000e+00,-1.123099896028938227e+00,-1.144136554022160412e+00,-9.924042351351741731e-01,-1.166727870234021136e+00,-2.148642104456053269e-03,-1.238050144609930819e-01,-9.740765687880125010e-04,-9.755255351170804001e-01
1.000000000000000000e+01,-1.129524442716646648e+00,-1.144136554022160412e+00,-8.892488251735489735e-01,-1.146127973266173106e+00,-2.531348470739971587e-02,-1.635095790502409663e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.100000000000000000e+01,-1.129524442716646648e+00,-1.094964319859356383e+00,-8.581306848763365913e-01,-1.125528076298325297e+00,-2.148642104456053269e-03,1.635245061200994721e-02,8.831465210916515929e-01,6.503503567447203038e-01
1.200000000000000000e+01,-4.163997603810162818e-01,-1.094964319859356383e+00,-8.270125445791244312e-01,-1.104928179330477711e+00,2.569148886822290923e+00,1.815039919048882178e+00,-9.740765687880125010e-04,-6.503503567447203038e-01
1.300000000000000000e+01,-4.163997603810162818e-01,-1.094964319859356383e+00,-8.146796333327225303e-01,-1.082268292665844900e+00,-2.148642104456053269e-03,-1.815038426341896383e+00,-9.740765687880125010e-04,0.000000000000000000e+00
1.400000000000000000e+01,-1.073552667142992252e-02,-1.045792085696552132e+00,-8.023467220863206295e-01,-1.059608406001212533e+00,1.460545705109986603e+00,1.032494072391281881e+00,8.831465210916515929e-01,6.503503567447203038e-01
1.500000000000000000e+01,-1.073552667142992252e-02,-1.045792085696552132e+00,-8.038168704468188208e-01,-1.045188478123718845e+00,-2.148642104456053269e-03,-1.032492579684296086e+00,-9.740765687880125010e-04,-6.503503567447203038e-01
1.600000000000000000e+01,-8.046259387953942355e-01,-9.720337344523459766e-01,-8.052870188073170121e-01,-1.030768550246225601e+00,-2.864661335182494550e+00,-2.020602708448967721e+00,1.325206819921871393e+00,9.755255351170804001e-01
1.700000000000000000e+01,-8.046259387953942355e-01,-9.720337344523459766e-01,-7.481145825657198323e-01,-1.016348622368732135e+00,-2.148642104456053269e-03,2.020604201155953294e+00,-9.740765687880125010e-04,-9.755255351170804001e-01
1.800000000000000000e+01,-1.033156242401020997e+00,-9.474476173709439619e-01,-6.909421463241217642e-01,-1.006048673884808231e+00,-8.261551861234520677e-01,-5.816527336994696817e-01,4.410862222614317929e-01,3.251751783723601519e-01
1.900000000000000000e+01,-1.033156242401020997e+00,-9.474476173709439619e-01,-7.430507382128914706e-01,-9.978087150976689967e-01,-2.148642104456053269e-03,5.816542264064554768e-01,-9.740765687880125010e-04,-3.251751783723601519e-01
2.000000000000000000e+01,-1.139620158940188421e+00,-9.720337344523459766e-01,-7.951593301016620652e-01,-9.895687563105298734e-01,-3.860231766675225051e-01,-2.709703527876463069e-01,-4.430343753990078626e-01,-3.251751783723601519e-01
2.100000000000000000e+01,-1.139620158940188421e+00,-9.720337344523459766e-01,-8.931692208015441503e-01,-9.854487769169604228e-01,-2.148642104456053269e-03,2.709718454946321020e-01,-9.740765687880125010e-04,3.251751783723601519e-01
2.200000000000000000e+01,-4.870697739458085262e-01,-9.720337344523459766e-01,-9.911791115014247922e-01,-9.813287975233908611e-01,2.350737513708821780e+00,1.660866707468579007e+00,-9.740765687880125010e-04,0.000000000000000000e+00
2.300000000000000000e+01,-4.870697739458085262e-01,-9.720337344523459766e-01,-1.021807202345138554e+00,-9.854487769169604228e-01,-2.148642104456053269e-03,-1.660865214761592989e+00,-9.740765687880125010e-04,0.000000000000000000e+00
2.400000000000000000e+01,-1.001951301346437395e+00,-9.966198515337481023e-01,-1.052435293188851650e+00,-9.895687563105298734e-01,-1.858645313568940916e+00,-1.310471552079085500e+00,-4.430343753990078626e-01,-3.251751783723601519e-01
2.500000000000000000e+01,-1.001951301346437395e+00,-9.966198515337481023e-01,-1.066075002977918018e+00,-1.008108663581592790e+00,-2.148642104456053269e-03,1.310473044786071295e+00,-9.740765687880125010e-04,3.251751783723601519e-01
2.600000000000000000e+01,-1.112086387421438172e+00,-9.966198515337481023e-01,-1.079714712766985052e+00,-1.026648570852655817e+00,-3.992602295834902781e-01,-2.803141837925131608e-01,-9.740765687880125010e-04,0.000000000000000000e+00
2.700000000000000000e+01,-1.112086387421438172e+00,-9.966198515337481023e-01,-1.084125157848479848e+00,-1.045188478123718845e+00,-2.148642104456053269e-03,2.803156764994990113e-01,-9.740765687880125010e-04,0.000000000000000000e+00
2.800000000000000000e+01,-1.148798082779771912e+00,-1.021205968615150228e+00,-1.088535602929973756e+00,-1.063728385394781872e+00,-1.345191712641341242e-01,-9.343756369517576543e-02,-4.430343753990078626e-01,-3.251751783723601519e-01
2.900000000000000000e+01,-1.148798082779771912e+00,-1.021205968615150228e+00,-1.145953063898321522e+00,-1.076088323575490557e+00,-2.148642104456053269e-03,9.343905640216162989e-02,-9.740765687880125010e-04,3.251751783723601519e-01
3.000000000000000000e+01,-1.186427570522063712e+00,-1.168722671103562538e+00,-1.203370524866669067e+00,-1.088448261756199242e+00,-1.378284344931260952e-01,-9.577352144639247888e-02,-2.653335869550106807e+00,-1.951051070234160800e+00
3.100000000000000000e+01,-1.186427570522063712e+00,-1.168722671103562538e+00,-1.156407452239642364e+00,-1.096688220543338588e+00,-2.148642104456053269e-03,9.577501415337834334e-02,-9.740765687880125010e-04,1.951051070234160800e+00
