raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.834581805748362271e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.834581805748362271e+00,-1.300627200525031668e+00,4.469884353527850580e-03,4.672661855926359131e-03,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.834581805748362271e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,-4.671169148940510288e-03,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.834581805748362271e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.834581805748362271e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.834581805748362271e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
6.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.834581805748362271e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.616183099305460225e+00,-1.294447231434677326e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.397947742680390348e+00,-1.290327252041107764e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
9.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.179712386055321360e+00,-1.286207272647538202e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-1.961477029430251928e+00,-1.282087293253968641e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.100000000000000000e+01,-2.655813177239366496e+00,-1.291653256510572723e+00,-1.743241672805182496e+00,-1.277967313860399079e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.200000000000000000e+01,-2.034719273026813768e-01,-1.242481022347768693e+00,-1.525006316180113064e+00,-1.273847334466829517e+00,8.840202705762038704e+00,6.241679857604562009e+00,8.831465210916515929e-01,6.503503567447203038e-01
1.300000000000000000e+01,-2.034719273026813768e-01,-1.242481022347768693e+00,-1.306770959555044076e+00,-1.269727355073259956e+00,-2.148642104456053269e-03,-6.241678364897575548e+00,-9.740765687880125010e-04,-6.503503567447203038e-01
1.400000000000000000e+01,-2.034719273026813768e-01,-1.242481022347768693e+00,-1.088535602929973756e+00,-1.265607375679690394e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.500000000000000000e+01,-2.034719273026813768e-01,-1.242481022347768693e+00,-8.703002463049047677e-01,-1.261487396286120832e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.600000000000000000e+01,-2.034719273026813768e-01,-1.242481022347768693e+00,-6.520648896798351135e-01,-1.257367416892551271e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.700000000000000000e+01,-2.034719273026813768e-01,-1.242481022347768693e+00,-4.338295330547654038e-01,-1.253247437498981709e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.800000000000000000e+01,-2.034719273026813768e-01,-1.242481022347768693e+00,-2.155941764296966101e-01,-1.249127458105412147e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
