# Time,raw_RPM,raw_SPEED
7.900000000000000000e+01,1.709000000000000000e+03,9.200000000000000000e+01
8.000000000000000000e+01,nan,nan
8.100000000000000000e+01,1.694500000000000000e+03,9.100000000000000000e+01
8.200000000000000000e+01,nan,8.900000000000000000e+01
8.300000000000000000e+01,1.648500000000000000e+03,nan
8.400000000000000000e+01,1.642500000000000000e+03,8.800000000000000000e+01
8.500000000000000000e+01,nan,nan
8.600000000000000000e+01,1.649500000000000000e+03,8.900000000000000000e+01
8.700000000000000000e+01,nan,8.800000000000000000e+01
8.800000000000000000e+01,1.636500000000000000e+03,nan
8.900000000000000000e+01,1.623000000000000000e+03,8.700000000000000000e+01
9.000000000000000000e+01,nan,nan
9.100000000000000000e+01,1.622500000000000000e+03,nan
9.200000000000000000e+01,1.659500000000000000e+03,8.900000000000000000e+01
9.300000000000000000e+01,nan,nan
9.400000000000000000e+01,1.682000000000000000e+03,9.000000000000000000e+01
9.500000000000000000e+01,nan,nan
9.600000000000000000e+01,1.709000000000000000e+03,9.200000000000000000e+01
9.700000000000000000e+01,1.739000000000000000e+03,9.300000000000000000e+01
9.800000000000000000e+01,nan,nan
9.900000000000000000e+01,nan,9.400000000000000000e+01
1.000000000000000000e+02,nan,nan
1.010000000000000000e+02,1.749500000000000000e+03,nan
1.020000000000000000e+02,1.734500000000000000e+03,nan
1.030000000000000000e+02,nan,nan
1.040000000000000000e+02,1.695500000000000000e+03,9.100000000000000000e+01
1.050000000000000000e+02,1.645500000000000000e+03,8.900000000000000000e+01
1.060000000000000000e+02,nan,nan
1.070000000000000000e+02,1.737500000000000000e+03,8.200000000000000000e+01
1.080000000000000000e+02,nan,nan
1.090000000000000000e+02,1.832000000000000000e+03,7.800000000000000000e+01
1.100000000000000000e+02,1.840500000000000000e+03,nan
1.110000000000000000e+02,nan,nan
1.120000000000000000e+02,1.907500000000000000e+03,8.100000000000000000e+01
1.130000000000000000e+02,nan,nan
1.140000000000000000e+02,1.573500000000000000e+03,8.200000000000000000e+01
1.150000000000000000e+02,nan,8.400000000000000000e+01
1.160000000000000000e+02,1.567000000000000000e+03,nan
1.170000000000000000e+02,1.589500000000000000e+03,nan
1.180000000000000000e+02,nan,nan
1.190000000000000000e+02,1.591500000000000000e+03,8.500000000000000000e+01
1.200000000000000000e+02,1.593000000000000000e+03,8.600000000000000000e+01
1.210000000000000000e+02,nan,nan
1.220000000000000000e+02,1.594000000000000000e+03,nan
1.230000000000000000e+02,nan,nan
1.240000000000000000e+02,1.569000000000000000e+03,8.400000000000000000e+01
1.250000000000000000e+02,nan,7.900000000000000000e+01
1.260000000000000000e+02,1.473500000000000000e+03,nan
1.270000000000000000e+02,1.729000000000000000e+03,nan
1.280000000000000000e+02,nan,nan
1.290000000000000000e+02,1.707500000000000000e+03,7.200000000000000000e+01
1.300000000000000000e+02,1.674500000000000000e+03,7.100000000000000000e+01
1.310000000000000000e+02,nan,nan
1.320000000000000000e+02,1.656000000000000000e+03,7.000000000000000000e+01
1.330000000000000000e+02,nan,nan
1.340000000000000000e+02,1.672000000000000000e+03,7.100000000000000000e+01
1.350000000000000000e+02,1.662000000000000000e+03,7.000000000000000000e+01
1.360000000000000000e+02,nan,nan
1.370000000000000000e+02,nan,7.100000000000000000e+01
1.380000000000000000e+02,nan,7.000000000000000000e+01
1.390000000000000000e+02,1.637000000000000000e+03,nan
1.400000000000000000e+02,1.605000000000000000e+03,6.800000000000000000e+01
1.410000000000000000e+02,nan,nan
1.420000000000000000e+02,nan,6.900000000000000000e+01
1.430000000000000000e+02,nan,7.000000000000000000e+01
1.440000000000000000e+02,1.659000000000000000e+03,nan
1.450000000000000000e+02,1.677000000000000000e+03,7.100000000000000000e+01
1.460000000000000000e+02,nan,nan
1.470000000000000000e+02,1.668000000000000000e+03,nan
1.480000000000000000e+02,1.653000000000000000e+03,7.000000000000000000e+01
1.490000000000000000e+02,nan,nan
1.500000000000000000e+02,nan,6.900000000000000000e+01
1.510000000000000000e+02,nan,nan
1.520000000000000000e+02,1.652000000000000000e+03,7.000000000000000000e+01
1.530000000000000000e+02,1.673500000000000000e+03,7.100000000000000000e+01
1.540000000000000000e+02,nan,nan
1.550000000000000000e+02,1.672000000000000000e+03,nan
1.560000000000000000e+02,nan,nan
1.570000000000000000e+02,1.677000000000000000e+03,7.100000000000000000e+01
1.580000000000000000e+02,nan,nan
1.590000000000000000e+02,1.658000000000000000e+03,nan
1.600000000000000000e+02,1.631500000000000000e+03,6.900000000000000000e+01
1.610000000000000000e+02,nan,nan
1.620000000000000000e+02,nan,nan
1.630000000000000000e+02,nan,nan
1.640000000000000000e+02,1.665000000000000000e+03,7.100000000000000000e+01
1.650000000000000000e+02,1.711500000000000000e+03,7.200000000000000000e+01
1.660000000000000000e+02,nan,nan
1.670000000000000000e+02,1.734500000000000000e+03,7.300000000000000000e+01
1.680000000000000000e+02,nan,nan
1.690000000000000000e+02,1.751500000000000000e+03,7.400000000000000000e+01
1.700000000000000000e+02,1.475500000000000000e+03,7.600000000000000000e+01
1.710000000000000000e+02,nan,nan
1.720000000000000000e+02,1.444000000000000000e+03,7.700000000000000000e+01
1.730000000000000000e+02,nan,nan
1.740000000000000000e+02,1.444500000000000000e+03,7.800000000000000000e+01
1.750000000000000000e+02,1.434000000000000000e+03,7.700000000000000000e+01
1.760000000000000000e+02,nan,nan
1.770000000000000000e+02,1.435500000000000000e+03,nan
1.780000000000000000e+02,nan,nan
1.790000000000000000e+02,1.439500000000000000e+03,nan
1.800000000000000000e+02,1.420000000000000000e+03,nan
1.810000000000000000e+02,nan,nan
1.820000000000000000e+02,1.418500000000000000e+03,nan
1.830000000000000000e+02,nan,7.600000000000000000e+01
1.840000000000000000e+02,1.411000000000000000e+03,nan
1.850000000000000000e+02,1.376000000000000000e+03,7.500000000000000000e+01
1.860000000000000000e+02,nan,nan
1.870000000000000000e+02,1.352500000000000000e+03,7.300000000000000000e+01
1.880000000000000000e+02,nan,7.200000000000000000e+01
1.890000000000000000e+02,1.326000000000000000e+03,nan
1.900000000000000000e+02,nan,6.900000000000000000e+01
1.910000000000000000e+02,nan,nan
1.920000000000000000e+02,1.678500000000000000e+03,6.000000000000000000e+01
1.930000000000000000e+02,1.739500000000000000e+03,5.400000000000000000e+01
1.940000000000000000e+02,nan,nan
1.950000000000000000e+02,1.722500000000000000e+03,nan
1.960000000000000000e+02,nan,4.700000000000000000e+01
1.970000000000000000e+02,1.491500000000000000e+03,nan
1.980000000000000000e+02,1.455500000000000000e+03,4.400000000000000000e+01
1.990000000000000000e+02,nan,nan
2.000000000000000000e+02,1.576500000000000000e+03,4.700000000000000000e+01
2.010000000000000000e+02,nan,5.400000000000000000e+01
2.020000000000000000e+02,1.734000000000000000e+03,nan
2.030000000000000000e+02,1.864500000000000000e+03,nan
2.040000000000000000e+02,nan,nan
2.050000000000000000e+02,1.580500000000000000e+03,6.100000000000000000e+01
2.060000000000000000e+02,nan,6.400000000000000000e+01
2.070000000000000000e+02,1.555000000000000000e+03,nan
2.080000000000000000e+02,1.571500000000000000e+03,6.700000000000000000e+01
2.090000000000000000e+02,nan,nan
2.100000000000000000e+02,1.648500000000000000e+03,7.000000000000000000e+01
2.110000000000000000e+02,nan,7.300000000000000000e+01
2.120000000000000000e+02,1.721000000000000000e+03,nan
2.130000000000000000e+02,nan,7.200000000000000000e+01
2.140000000000000000e+02,nan,nan
2.150000000000000000e+02,1.709500000000000000e+03,nan
2.160000000000000000e+02,nan,nan
2.170000000000000000e+02,1.707500000000000000e+03,nan
2.180000000000000000e+02,1.662000000000000000e+03,nan
2.190000000000000000e+02,nan,nan
2.200000000000000000e+02,1.602500000000000000e+03,6.800000000000000000e+01
2.210000000000000000e+02,nan,6.600000000000000000e+01
2.220000000000000000e+02,1.546000000000000000e+03,nan
2.230000000000000000e+02,1.466500000000000000e+03,nan
2.240000000000000000e+02,nan,nan
2.250000000000000000e+02,1.408500000000000000e+03,6.000000000000000000e+01
2.260000000000000000e+02,1.595500000000000000e+03,nan
2.270000000000000000e+02,nan,nan
2.280000000000000000e+02,1.554000000000000000e+03,6.200000000000000000e+01
2.290000000000000000e+02,nan,nan
2.300000000000000000e+02,1.433500000000000000e+03,nan
2.310000000000000000e+02,1.684500000000000000e+03,6.100000000000000000e+01
2.320000000000000000e+02,nan,nan
2.330000000000000000e+02,1.535500000000000000e+03,6.500000000000000000e+01
2.340000000000000000e+02,nan,6.800000000000000000e+01
2.350000000000000000e+02,1.599500000000000000e+03,nan
2.360000000000000000e+02,1.656000000000000000e+03,7.000000000000000000e+01
2.370000000000000000e+02,nan,nan
2.380000000000000000e+02,1.690500000000000000e+03,7.200000000000000000e+01
2.390000000000000000e+02,1.670500000000000000e+03,7.100000000000000000e+01
2.400000000000000000e+02,nan,nan
2.410000000000000000e+02,1.623500000000000000e+03,6.900000000000000000e+01
2.420000000000000000e+02,nan,nan
2.430000000000000000e+02,1.586500000000000000e+03,6.700000000000000000e+01
2.440000000000000000e+02,nan,6.600000000000000000e+01
2.450000000000000000e+02,nan,nan
2.460000000000000000e+02,1.524000000000000000e+03,6.400000000000000000e+01
2.470000000000000000e+02,nan,nan
2.480000000000000000e+02,1.509500000000000000e+03,nan
2.490000000000000000e+02,1.543500000000000000e+03,6.500000000000000000e+01
2.500000000000000000e+02,nan,nan
2.510000000000000000e+02,1.607500000000000000e+03,6.800000000000000000e+01
2.520000000000000000e+02,1.668000000000000000e+03,7.100000000000000000e+01
2.530000000000000000e+02,nan,nan
2.540000000000000000e+02,1.710000000000000000e+03,7.200000000000000000e+01
2.550000000000000000e+02,nan,nan
2.560000000000000000e+02,1.753500000000000000e+03,7.400000000000000000e+01
2.570000000000000000e+02,1.767500000000000000e+03,nan
2.580000000000000000e+02,nan,nan
2.590000000000000000e+02,1.762500000000000000e+03,7.500000000000000000e+01
2.600000000000000000e+02,nan,nan
2.610000000000000000e+02,1.779000000000000000e+03,nan
2.620000000000000000e+02,1.429500000000000000e+03,7.600000000000000000e+01
2.630000000000000000e+02,nan,nan
2.640000000000000000e+02,1.409000000000000000e+03,nan
2.650000000000000000e+02,nan,nan
2.660000000000000000e+02,1.568000000000000000e+03,nan
2.670000000000000000e+02,1.445500000000000000e+03,7.700000000000000000e+01
2.680000000000000000e+02,nan,nan
2.690000000000000000e+02,1.430000000000000000e+03,nan
2.700000000000000000e+02,nan,nan
2.710000000000000000e+02,1.422000000000000000e+03,7.600000000000000000e+01
2.720000000000000000e+02,1.390500000000000000e+03,nan
2.730000000000000000e+02,nan,nan
2.740000000000000000e+02,1.473000000000000000e+03,7.500000000000000000e+01
2.750000000000000000e+02,nan,nan
2.760000000000000000e+02,1.503500000000000000e+03,7.700000000000000000e+01
2.770000000000000000e+02,nan,nan
2.780000000000000000e+02,1.434500000000000000e+03,nan
2.790000000000000000e+02,1.385000000000000000e+03,7.400000000000000000e+01
2.800000000000000000e+02,nan,nan
2.810000000000000000e+02,1.581000000000000000e+03,6.700000000000000000e+01
2.820000000000000000e+02,nan,nan
2.830000000000000000e+02,1.561500000000000000e+03,6.600000000000000000e+01
2.840000000000000000e+02,nan,nan
2.850000000000000000e+02,1.545500000000000000e+03,nan
2.860000000000000000e+02,1.532500000000000000e+03,6.500000000000000000e+01
2.870000000000000000e+02,nan,nan
2.880000000000000000e+02,1.458000000000000000e+03,6.200000000000000000e+01
2.890000000000000000e+02,nan,6.100000000000000000e+01
2.900000000000000000e+02,1.440000000000000000e+03,nan
2.910000000000000000e+02,nan,6.300000000000000000e+01
2.920000000000000000e+02,nan,nan
2.930000000000000000e+02,1.541500000000000000e+03,6.500000000000000000e+01
2.940000000000000000e+02,nan,6.700000000000000000e+01
2.950000000000000000e+02,1.585000000000000000e+03,nan
2.960000000000000000e+02,1.636500000000000000e+03,nan
2.970000000000000000e+02,nan,nan
2.980000000000000000e+02,1.695500000000000000e+03,7.200000000000000000e+01
2.990000000000000000e+02,nan,nan
3.000000000000000000e+02,1.736000000000000000e+03,7.300000000000000000e+01
3.010000000000000000e+02,1.748000000000000000e+03,7.400000000000000000e+01
3.020000000000000000e+02,nan,nan
3.030000000000000000e+02,1.718500000000000000e+03,7.300000000000000000e+01
3.040000000000000000e+02,nan,nan
3.050000000000000000e+02,1.702000000000000000e+03,7.200000000000000000e+01
3.060000000000000000e+02,nan,nan
3.070000000000000000e+02,1.695000000000000000e+03,nan
3.080000000000000000e+02,1.676000000000000000e+03,7.100000000000000000e+01
3.090000000000000000e+02,nan,nan
3.100000000000000000e+02,1.627000000000000000e+03,6.900000000000000000e+01
3.110000000000000000e+02,nan,nan
3.120000000000000000e+02,1.582500000000000000e+03,6.700000000000000000e+01
3.130000000000000000e+02,1.534000000000000000e+03,6.500000000000000000e+01
3.140000000000000000e+02,nan,nan
3.150000000000000000e+02,1.478500000000000000e+03,6.200000000000000000e+01
3.160000000000000000e+02,nan,nan
3.170000000000000000e+02,1.409500000000000000e+03,6.000000000000000000e+01
3.180000000000000000e+02,1.343000000000000000e+03,5.700000000000000000e+01
3.190000000000000000e+02,nan,nan
3.200000000000000000e+02,nan,5.400000000000000000e+01
3.210000000000000000e+02,nan,nan
3.220000000000000000e+02,1.606500000000000000e+03,5.000000000000000000e+01
3.230000000000000000e+02,1.498000000000000000e+03,4.600000000000000000e+01
3.240000000000000000e+02,nan,nan
3.250000000000000000e+02,1.400000000000000000e+03,4.300000000000000000e+01
3.260000000000000000e+02,nan,nan
3.270000000000000000e+02,1.467000000000000000e+03,4.200000000000000000e+01
3.280000000000000000e+02,nan,4.100000000000000000e+01
3.290000000000000000e+02,1.414000000000000000e+03,nan
3.300000000000000000e+02,1.356000000000000000e+03,3.900000000000000000e+01
3.310000000000000000e+02,nan,nan
3.320000000000000000e+02,1.303000000000000000e+03,4.000000000000000000e+01
3.330000000000000000e+02,1.368000000000000000e+03,nan
3.340000000000000000e+02,nan,nan
3.350000000000000000e+02,1.338500000000000000e+03,4.100000000000000000e+01
3.360000000000000000e+02,nan,4.300000000000000000e+01
3.370000000000000000e+02,1.439500000000000000e+03,nan
3.380000000000000000e+02,1.556500000000000000e+03,nan
3.390000000000000000e+02,nan,nan
3.400000000000000000e+02,1.485000000000000000e+03,4.600000000000000000e+01
3.410000000000000000e+02,nan,nan
3.420000000000000000e+02,1.460500000000000000e+03,4.500000000000000000e+01
3.430000000000000000e+02,1.624500000000000000e+03,4.400000000000000000e+01
3.440000000000000000e+02,nan,nan
3.450000000000000000e+02,1.545500000000000000e+03,4.600000000000000000e+01
3.460000000000000000e+02,nan,nan
3.470000000000000000e+02,1.500500000000000000e+03,nan
3.480000000000000000e+02,1.516500000000000000e+03,4.700000000000000000e+01
3.490000000000000000e+02,nan,nan
3.500000000000000000e+02,1.559000000000000000e+03,4.800000000000000000e+01
3.510000000000000000e+02,nan,4.900000000000000000e+01
3.520000000000000000e+02,1.573500000000000000e+03,nan
3.530000000000000000e+02,1.565000000000000000e+03,nan
3.540000000000000000e+02,nan,nan
3.550000000000000000e+02,1.525000000000000000e+03,4.700000000000000000e+01
3.560000000000000000e+02,1.493000000000000000e+03,4.600000000000000000e+01
3.570000000000000000e+02,nan,nan
3.580000000000000000e+02,1.529500000000000000e+03,4.700000000000000000e+01
3.590000000000000000e+02,nan,5.000000000000000000e+01
3.600000000000000000e+02,1.599500000000000000e+03,nan
3.610000000000000000e+02,1.640000000000000000e+03,5.100000000000000000e+01
3.620000000000000000e+02,nan,nan
3.630000000000000000e+02,1.613000000000000000e+03,5.000000000000000000e+01
3.640000000000000000e+02,1.619500000000000000e+03,nan
3.650000000000000000e+02,nan,nan
3.660000000000000000e+02,1.678500000000000000e+03,5.200000000000000000e+01
3.670000000000000000e+02,nan,5.400000000000000000e+01
3.680000000000000000e+02,1.759500000000000000e+03,nan
3.690000000000000000e+02,1.852000000000000000e+03,5.800000000000000000e+01
3.700000000000000000e+02,nan,nan
3.710000000000000000e+02,1.490500000000000000e+03,5.900000000000000000e+01
3.720000000000000000e+02,1.446500000000000000e+03,nan
3.730000000000000000e+02,nan,nan
3.740000000000000000e+02,1.520000000000000000e+03,nan
3.750000000000000000e+02,nan,nan
3.760000000000000000e+02,1.389500000000000000e+03,nan
3.770000000000000000e+02,1.476000000000000000e+03,nan
3.780000000000000000e+02,nan,nan
3.790000000000000000e+02,1.458000000000000000e+03,6.000000000000000000e+01
3.800000000000000000e+02,nan,6.200000000000000000e+01
3.810000000000000000e+02,1.498000000000000000e+03,nan
3.820000000000000000e+02,1.541500000000000000e+03,6.500000000000000000e+01
3.830000000000000000e+02,nan,nan
3.840000000000000000e+02,1.578500000000000000e+03,6.700000000000000000e+01
3.850000000000000000e+02,1.589000000000000000e+03,nan
3.860000000000000000e+02,nan,nan
3.870000000000000000e+02,1.612000000000000000e+03,6.800000000000000000e+01
3.880000000000000000e+02,nan,6.900000000000000000e+01
3.890000000000000000e+02,1.627000000000000000e+03,nan
3.900000000000000000e+02,1.651000000000000000e+03,7.000000000000000000e+01
3.910000000000000000e+02,nan,nan
3.920000000000000000e+02,1.653000000000000000e+03,nan
3.930000000000000000e+02,nan,6.900000000000000000e+01
3.940000000000000000e+02,1.627000000000000000e+03,nan
3.950000000000000000e+02,1.612000000000000000e+03,6.800000000000000000e+01
3.960000000000000000e+02,nan,6.900000000000000000e+01
3.970000000000000000e+02,1.628000000000000000e+03,nan
3.980000000000000000e+02,1.633500000000000000e+03,nan
3.990000000000000000e+02,nan,nan
4.000000000000000000e+02,1.635500000000000000e+03,nan
4.010000000000000000e+02,nan,nan
4.020000000000000000e+02,1.623000000000000000e+03,nan
4.030000000000000000e+02,1.600000000000000000e+03,6.800000000000000000e+01
4.040000000000000000e+02,nan,nan
4.050000000000000000e+02,1.578000000000000000e+03,nan
4.060000000000000000e+02,nan,6.600000000000000000e+01
4.070000000000000000e+02,1.551000000000000000e+03,nan
4.080000000000000000e+02,1.539000000000000000e+03,6.500000000000000000e+01
4.090000000000000000e+02,nan,nan
4.100000000000000000e+02,1.552000000000000000e+03,6.600000000000000000e+01
4.110000000000000000e+02,1.578000000000000000e+03,nan
4.120000000000000000e+02,nan,nan
4.130000000000000000e+02,1.606000000000000000e+03,6.800000000000000000e+01
4.140000000000000000e+02,nan,6.900000000000000000e+01
4.150000000000000000e+02,1.631500000000000000e+03,nan
4.160000000000000000e+02,1.666500000000000000e+03,7.000000000000000000e+01
4.170000000000000000e+02,nan,nan
4.180000000000000000e+02,1.742000000000000000e+03,nan
4.190000000000000000e+02,nan,nan
4.200000000000000000e+02,1.486500000000000000e+03,nan
4.210000000000000000e+02,1.463000000000000000e+03,7.800000000000000000e+01
4.220000000000000000e+02,nan,nan
4.230000000000000000e+02,1.478000000000000000e+03,7.900000000000000000e+01
4.240000000000000000e+02,nan,nan
4.250000000000000000e+02,1.481500000000000000e+03,8.000000000000000000e+01
4.260000000000000000e+02,1.474500000000000000e+03,7.900000000000000000e+01
4.270000000000000000e+02,nan,nan
4.280000000000000000e+02,1.462500000000000000e+03,nan
4.290000000000000000e+02,nan,7.800000000000000000e+01
4.300000000000000000e+02,1.443500000000000000e+03,nan
4.310000000000000000e+02,1.434000000000000000e+03,nan
4.320000000000000000e+02,nan,nan
4.330000000000000000e+02,1.426000000000000000e+03,7.700000000000000000e+01
4.340000000000000000e+02,nan,nan
4.350000000000000000e+02,1.419000000000000000e+03,nan
4.360000000000000000e+02,1.420500000000000000e+03,nan
4.370000000000000000e+02,nan,nan
4.380000000000000000e+02,1.424000000000000000e+03,7.700000000000000000e+01
4.390000000000000000e+02,1.426000000000000000e+03,7.600000000000000000e+01
4.400000000000000000e+02,nan,nan
4.410000000000000000e+02,1.377500000000000000e+03,7.400000000000000000e+01
4.420000000000000000e+02,nan,nan
4.430000000000000000e+02,1.346500000000000000e+03,7.300000000000000000e+01
4.440000000000000000e+02,1.319000000000000000e+03,7.100000000000000000e+01
4.450000000000000000e+02,nan,nan
4.460000000000000000e+02,1.288500000000000000e+03,7.000000000000000000e+01
4.470000000000000000e+02,nan,nan
4.480000000000000000e+02,1.256000000000000000e+03,nan
4.490000000000000000e+02,1.536000000000000000e+03,6.500000000000000000e+01
4.500000000000000000e+02,nan,nan
4.510000000000000000e+02,1.485500000000000000e+03,6.300000000000000000e+01
4.520000000000000000e+02,nan,nan
4.530000000000000000e+02,1.933000000000000000e+03,6.100000000000000000e+01
4.540000000000000000e+02,1.698000000000000000e+03,5.300000000000000000e+01
4.550000000000000000e+02,nan,nan
4.560000000000000000e+02,1.423500000000000000e+03,4.500000000000000000e+01
4.570000000000000000e+02,nan,4.100000000000000000e+01
4.580000000000000000e+02,1.334500000000000000e+03,nan
4.590000000000000000e+02,1.222000000000000000e+03,3.800000000000000000e+01
4.600000000000000000e+02,nan,nan
4.610000000000000000e+02,1.053500000000000000e+03,3.200000000000000000e+01
4.620000000000000000e+02,1.120000000000000000e+03,2.600000000000000000e+01
4.630000000000000000e+02,nan,nan
4.640000000000000000e+02,1.264500000000000000e+03,nan
4.650000000000000000e+02,nan,nan
4.660000000000000000e+02,8.285000000000000000e+02,1.200000000000000000e+01
4.670000000000000000e+02,7.735000000000000000e+02,5.000000000000000000e+00
4.680000000000000000e+02,nan,nan
4.690000000000000000e+02,nan,0.000000000000000000e+00
4.700000000000000000e+02,nan,nan
4.710000000000000000e+02,0.000000000000000000e+00,nan
4.720000000000000000e+02,nan,nan
4.730000000000000000e+02,nan,nan
4.740000000000000000e+02,nan,nan
4.750000000000000000e+02,nan,nan
4.760000000000000000e+02,nan,nan
4.770000000000000000e+02,1.266000000000000000e+03,nan
4.780000000000000000e+02,nan,nan
4.790000000000000000e+02,1.814000000000000000e+03,1.200000000000000000e+01
4.800000000000000000e+02,nan,nan
4.810000000000000000e+02,1.723500000000000000e+03,1.900000000000000000e+01
4.820000000000000000e+02,1.680000000000000000e+03,2.500000000000000000e+01
4.830000000000000000e+02,nan,nan
4.840000000000000000e+02,1.711500000000000000e+03,nan
4.850000000000000000e+02,nan,2.400000000000000000e+01
4.860000000000000000e+02,1.632000000000000000e+03,nan
4.870000000000000000e+02,1.460000000000000000e+03,2.200000000000000000e+01
4.880000000000000000e+02,nan,nan
4.890000000000000000e+02,nan,1.900000000000000000e+01
4.900000000000000000e+02,nan,nan
4.910000000000000000e+02,8.680000000000000000e+02,1.500000000000000000e+01
4.920000000000000000e+02,nan,nan
4.930000000000000000e+02,7.535000000000000000e+02,8.000000000000000000e+00
4.940000000000000000e+02,7.750000000000000000e+02,2.000000000000000000e+00
4.950000000000000000e+02,nan,nan
4.960000000000000000e+02,8.270000000000000000e+02,0.000000000000000000e+00
4.970000000000000000e+02,nan,nan
4.980000000000000000e+02,7.745000000000000000e+02,nan
4.990000000000000000e+02,1.681500000000000000e+03,9.000000000000000000e+00
5.000000000000000000e+02,nan,nan
5.010000000000000000e+02,1.789000000000000000e+03,1.800000000000000000e+01
5.020000000000000000e+02,nan,2.700000000000000000e+01
5.030000000000000000e+02,1.813500000000000000e+03,nan
5.040000000000000000e+02,1.651500000000000000e+03,3.400000000000000000e+01
5.050000000000000000e+02,nan,nan
5.060000000000000000e+02,1.766500000000000000e+03,4.000000000000000000e+01
5.070000000000000000e+02,nan,4.400000000000000000e+01
5.080000000000000000e+02,1.581500000000000000e+03,nan
5.090000000000000000e+02,1.523500000000000000e+03,4.700000000000000000e+01
5.100000000000000000e+02,nan,nan
5.110000000000000000e+02,1.533000000000000000e+03,nan
5.120000000000000000e+02,nan,4.800000000000000000e+01
5.130000000000000000e+02,1.532000000000000000e+03,nan
