Time,raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED
7.500000000000000000e+01,2.520000000000000000e+02,2.994000000000000000e+03,6.500000000000000000e+01
7.600000000000000000e+01,nan,nan,nan
7.700000000000000000e+01,1.430000000000000000e+02,2.596000000000000000e+03,5.900000000000000000e+01
7.800000000000000000e+01,nan,nan,nan
7.900000000000000000e+01,1.770000000000000000e+02,3.836000000000000000e+03,5.500000000000000000e+01
8.000000000000000000e+01,nan,nan,nan
8.100000000000000000e+01,2.210000000000000000e+02,4.346000000000000000e+03,6.600000000000000000e+01
8.200000000000000000e+01,nan,nan,nan
8.300000000000000000e+01,1.280000000000000000e+02,2.700000000000000000e+03,6.300000000000000000e+01
8.400000000000000000e+01,nan,nan,nan
8.500000000000000000e+01,2.390000000000000000e+02,2.694000000000000000e+03,6.100000000000000000e+01
8.600000000000000000e+01,nan,nan,7.100000000000000000e+01
8.700000000000000000e+01,1.650000000000000000e+02,3.045000000000000000e+03,nan
8.800000000000000000e+01,nan,3.043000000000000000e+03,nan
8.900000000000000000e+01,1.310000000000000000e+02,nan,nan
9.000000000000000000e+01,1.270000000000000000e+02,2.979000000000000000e+03,6.900000000000000000e+01
9.100000000000000000e+01,nan,nan,nan
9.200000000000000000e+01,1.250000000000000000e+02,2.910500000000000000e+03,6.800000000000000000e+01
9.300000000000000000e+01,nan,nan,nan
9.400000000000000000e+01,1.240000000000000000e+02,2.764500000000000000e+03,6.400000000000000000e+01
9.500000000000000000e+01,nan,nan,nan
9.600000000000000000e+01,1.230000000000000000e+02,2.571500000000000000e+03,6.000000000000000000e+01
9.700000000000000000e+01,nan,nan,nan
9.800000000000000000e+01,1.270000000000000000e+02,2.507500000000000000e+03,5.700000000000000000e+01
9.900000000000000000e+01,nan,nan,nan
1.000000000000000000e+02,1.460000000000000000e+02,3.512000000000000000e+03,6.300000000000000000e+01
1.010000000000000000e+02,nan,nan,nan
1.020000000000000000e+02,1.220000000000000000e+02,1.880500000000000000e+03,nan
1.030000000000000000e+02,nan,nan,nan
1.040000000000000000e+02,1.980000000000000000e+02,2.037500000000000000e+03,nan
1.050000000000000000e+02,nan,nan,6.600000000000000000e+01
1.060000000000000000e+02,1.610000000000000000e+02,3.091500000000000000e+03,nan
1.070000000000000000e+02,nan,3.144000000000000000e+03,7.200000000000000000e+01
1.080000000000000000e+02,1.770000000000000000e+02,nan,nan
1.090000000000000000e+02,1.320000000000000000e+02,2.976000000000000000e+03,nan
1.100000000000000000e+02,nan,nan,nan
1.110000000000000000e+02,nan,2.477000000000000000e+03,5.800000000000000000e+01
1.120000000000000000e+02,1.240000000000000000e+02,nan,nan
1.130000000000000000e+02,1.250000000000000000e+02,2.424500000000000000e+03,5.600000000000000000e+01
1.140000000000000000e+02,nan,nan,nan
1.150000000000000000e+02,1.240000000000000000e+02,2.350500000000000000e+03,5.500000000000000000e+01
1.160000000000000000e+02,nan,nan,nan
1.170000000000000000e+02,1.630000000000000000e+02,2.355000000000000000e+03,5.400000000000000000e+01
1.180000000000000000e+02,nan,nan,nan
1.190000000000000000e+02,2.260000000000000000e+02,4.298500000000000000e+03,6.200000000000000000e+01
1.200000000000000000e+02,nan,nan,nan
1.210000000000000000e+02,1.480000000000000000e+02,2.913000000000000000e+03,6.800000000000000000e+01
1.220000000000000000e+02,nan,nan,nan
1.230000000000000000e+02,1.200000000000000000e+02,2.116500000000000000e+03,6.700000000000000000e+01
1.240000000000000000e+02,nan,nan,6.400000000000000000e+01
1.250000000000000000e+02,1.230000000000000000e+02,2.064500000000000000e+03,nan
1.260000000000000000e+02,nan,nan,nan
1.270000000000000000e+02,1.260000000000000000e+02,2.062000000000000000e+03,nan
1.280000000000000000e+02,nan,2.074000000000000000e+03,6.300000000000000000e+01
1.290000000000000000e+02,1.310000000000000000e+02,nan,nan
1.300000000000000000e+02,1.650000000000000000e+02,2.886500000000000000e+03,6.800000000000000000e+01
1.310000000000000000e+02,nan,nan,nan
1.320000000000000000e+02,1.310000000000000000e+02,2.129500000000000000e+03,6.700000000000000000e+01
1.330000000000000000e+02,nan,nan,nan
1.340000000000000000e+02,1.270000000000000000e+02,2.097500000000000000e+03,6.600000000000000000e+01
1.350000000000000000e+02,nan,nan,nan
1.360000000000000000e+02,1.210000000000000000e+02,2.026500000000000000e+03,6.300000000000000000e+01
1.370000000000000000e+02,nan,nan,nan
1.380000000000000000e+02,1.190000000000000000e+02,1.794000000000000000e+03,5.600000000000000000e+01
1.390000000000000000e+02,nan,nan,nan
1.400000000000000000e+02,1.170000000000000000e+02,1.649000000000000000e+03,4.900000000000000000e+01
1.410000000000000000e+02,nan,nan,nan
1.420000000000000000e+02,1.190000000000000000e+02,1.928500000000000000e+03,4.500000000000000000e+01
1.430000000000000000e+02,nan,nan,nan
1.440000000000000000e+02,1.360000000000000000e+02,1.941000000000000000e+03,nan
1.450000000000000000e+02,nan,nan,4.400000000000000000e+01
1.460000000000000000e+02,1.200000000000000000e+02,1.916500000000000000e+03,nan
1.470000000000000000e+02,nan,1.967000000000000000e+03,4.600000000000000000e+01
1.480000000000000000e+02,1.250000000000000000e+02,nan,nan
1.490000000000000000e+02,nan,1.765000000000000000e+03,4.100000000000000000e+01
1.500000000000000000e+02,1.180000000000000000e+02,nan,nan
1.510000000000000000e+02,1.140000000000000000e+02,1.514500000000000000e+03,3.500000000000000000e+01
1.520000000000000000e+02,nan,nan,nan
1.530000000000000000e+02,1.290000000000000000e+02,2.096000000000000000e+03,3.100000000000000000e+01
1.540000000000000000e+02,nan,nan,nan
1.550000000000000000e+02,1.380000000000000000e+02,2.313000000000000000e+03,3.500000000000000000e+01
1.560000000000000000e+02,nan,nan,nan
1.570000000000000000e+02,2.050000000000000000e+02,2.788500000000000000e+03,4.200000000000000000e+01
1.580000000000000000e+02,nan,nan,nan
1.590000000000000000e+02,1.960000000000000000e+02,2.458500000000000000e+03,4.600000000000000000e+01
1.600000000000000000e+02,nan,nan,nan
1.610000000000000000e+02,1.220000000000000000e+02,1.784000000000000000e+03,4.200000000000000000e+01
1.620000000000000000e+02,nan,nan,nan
1.630000000000000000e+02,1.170000000000000000e+02,1.642500000000000000e+03,3.800000000000000000e+01
1.640000000000000000e+02,nan,nan,3.300000000000000000e+01
1.650000000000000000e+02,1.130000000000000000e+02,1.420500000000000000e+03,nan
1.660000000000000000e+02,nan,nan,2.900000000000000000e+01
1.670000000000000000e+02,1.200000000000000000e+02,1.874500000000000000e+03,nan
1.680000000000000000e+02,nan,nan,3.900000000000000000e+01
1.690000000000000000e+02,2.550000000000000000e+02,2.698500000000000000e+03,nan
1.700000000000000000e+02,1.480000000000000000e+02,3.259500000000000000e+03,5.000000000000000000e+01
1.710000000000000000e+02,nan,nan,nan
1.720000000000000000e+02,1.640000000000000000e+02,3.158000000000000000e+03,4.700000000000000000e+01
1.730000000000000000e+02,nan,nan,nan
1.740000000000000000e+02,2.390000000000000000e+02,4.176500000000000000e+03,6.300000000000000000e+01
1.750000000000000000e+02,nan,nan,nan
1.760000000000000000e+02,1.560000000000000000e+02,3.123000000000000000e+03,7.300000000000000000e+01
1.770000000000000000e+02,nan,nan,nan
1.780000000000000000e+02,1.320000000000000000e+02,2.849500000000000000e+03,6.600000000000000000e+01
1.790000000000000000e+02,nan,nan,nan
1.800000000000000000e+02,1.310000000000000000e+02,2.701000000000000000e+03,6.300000000000000000e+01
1.810000000000000000e+02,nan,nan,nan
1.820000000000000000e+02,1.280000000000000000e+02,2.573500000000000000e+03,6.000000000000000000e+01
1.830000000000000000e+02,nan,nan,nan
1.840000000000000000e+02,1.270000000000000000e+02,2.435000000000000000e+03,5.700000000000000000e+01
1.850000000000000000e+02,nan,nan,nan
1.860000000000000000e+02,1.640000000000000000e+02,2.522500000000000000e+03,5.900000000000000000e+01
1.870000000000000000e+02,nan,nan,5.700000000000000000e+01
1.880000000000000000e+02,1.270000000000000000e+02,2.441500000000000000e+03,nan
1.890000000000000000e+02,nan,nan,6.300000000000000000e+01
1.900000000000000000e+02,1.910000000000000000e+02,2.684000000000000000e+03,nan
1.910000000000000000e+02,nan,2.659000000000000000e+03,6.100000000000000000e+01
1.920000000000000000e+02,1.800000000000000000e+02,nan,nan
1.930000000000000000e+02,1.850000000000000000e+02,2.111500000000000000e+03,6.400000000000000000e+01
1.940000000000000000e+02,nan,nan,nan
1.950000000000000000e+02,1.290000000000000000e+02,2.096500000000000000e+03,6.500000000000000000e+01
1.960000000000000000e+02,nan,nan,nan
1.970000000000000000e+02,2.430000000000000000e+02,2.264000000000000000e+03,7.000000000000000000e+01
1.980000000000000000e+02,nan,nan,nan
1.990000000000000000e+02,2.200000000000000000e+02,2.659500000000000000e+03,7.100000000000000000e+01
2.000000000000000000e+02,nan,nan,nan
2.010000000000000000e+02,1.410000000000000000e+02,2.947000000000000000e+03,nan
2.020000000000000000e+02,nan,nan,nan
2.030000000000000000e+02,1.300000000000000000e+02,2.845000000000000000e+03,6.700000000000000000e+01
2.040000000000000000e+02,nan,nan,nan
2.050000000000000000e+02,1.390000000000000000e+02,2.672500000000000000e+03,6.200000000000000000e+01
2.060000000000000000e+02,nan,nan,nan
2.070000000000000000e+02,1.700000000000000000e+02,2.916000000000000000e+03,6.600000000000000000e+01
2.080000000000000000e+02,nan,nan,nan
2.090000000000000000e+02,1.780000000000000000e+02,2.394000000000000000e+03,6.500000000000000000e+01
2.100000000000000000e+02,nan,nan,nan
2.110000000000000000e+02,1.630000000000000000e+02,3.108500000000000000e+03,7.100000000000000000e+01
2.120000000000000000e+02,nan,nan,nan
2.130000000000000000e+02,1.480000000000000000e+02,3.218500000000000000e+03,7.500000000000000000e+01
2.140000000000000000e+02,nan,nan,nan
2.150000000000000000e+02,1.320000000000000000e+02,3.007000000000000000e+03,7.000000000000000000e+01
2.160000000000000000e+02,nan,nan,6.500000000000000000e+01
2.170000000000000000e+02,1.290000000000000000e+02,2.761500000000000000e+03,nan
2.180000000000000000e+02,nan,nan,6.700000000000000000e+01
2.190000000000000000e+02,2.550000000000000000e+02,2.940000000000000000e+03,nan
2.200000000000000000e+02,1.440000000000000000e+02,3.127000000000000000e+03,7.300000000000000000e+01
2.210000000000000000e+02,nan,nan,nan
2.220000000000000000e+02,1.310000000000000000e+02,2.909500000000000000e+03,6.800000000000000000e+01
2.230000000000000000e+02,nan,nan,nan
2.240000000000000000e+02,2.550000000000000000e+02,3.045500000000000000e+03,6.900000000000000000e+01
2.250000000000000000e+02,nan,nan,nan
2.260000000000000000e+02,1.340000000000000000e+02,2.959500000000000000e+03,nan
2.270000000000000000e+02,nan,nan,nan
2.280000000000000000e+02,2.550000000000000000e+02,3.150000000000000000e+03,7.200000000000000000e+01
2.290000000000000000e+02,nan,nan,nan
2.300000000000000000e+02,1.340000000000000000e+02,2.886500000000000000e+03,6.700000000000000000e+01
2.310000000000000000e+02,nan,nan,nan
2.320000000000000000e+02,1.280000000000000000e+02,2.400500000000000000e+03,5.600000000000000000e+01
2.330000000000000000e+02,nan,nan,nan
2.340000000000000000e+02,1.260000000000000000e+02,2.212000000000000000e+03,5.100000000000000000e+01
2.350000000000000000e+02,nan,nan,nan
2.360000000000000000e+02,1.230000000000000000e+02,2.042500000000000000e+03,4.800000000000000000e+01
2.370000000000000000e+02,nan,nan,nan
2.380000000000000000e+02,1.490000000000000000e+02,1.980500000000000000e+03,4.500000000000000000e+01
2.390000000000000000e+02,nan,nan,nan
2.400000000000000000e+02,1.520000000000000000e+02,3.424500000000000000e+03,5.200000000000000000e+01
2.410000000000000000e+02,nan,nan,nan
2.420000000000000000e+02,1.320000000000000000e+02,3.136000000000000000e+03,4.800000000000000000e+01
2.430000000000000000e+02,nan,nan,4.300000000000000000e+01
2.440000000000000000e+02,1.290000000000000000e+02,2.821500000000000000e+03,nan
2.450000000000000000e+02,nan,2.276000000000000000e+03,3.500000000000000000e+01
2.460000000000000000e+02,1.250000000000000000e+02,nan,nan
2.470000000000000000e+02,1.220000000000000000e+02,2.066500000000000000e+03,3.100000000000000000e+01
2.480000000000000000e+02,nan,nan,nan
2.490000000000000000e+02,1.200000000000000000e+02,1.928500000000000000e+03,2.900000000000000000e+01
2.500000000000000000e+02,nan,nan,nan
2.510000000000000000e+02,1.160000000000000000e+02,1.313000000000000000e+03,2.100000000000000000e+01
2.520000000000000000e+02,nan,nan,nan
2.530000000000000000e+02,1.060000000000000000e+02,7.970000000000000000e+02,1.500000000000000000e+01
2.540000000000000000e+02,nan,nan,nan
2.550000000000000000e+02,1.150000000000000000e+02,1.615000000000000000e+03,1.400000000000000000e+01
2.560000000000000000e+02,nan,nan,nan
2.570000000000000000e+02,1.280000000000000000e+02,1.735500000000000000e+03,2.400000000000000000e+01
2.580000000000000000e+02,nan,nan,nan
2.590000000000000000e+02,1.140000000000000000e+02,1.020000000000000000e+03,1.700000000000000000e+01
2.600000000000000000e+02,nan,nan,nan
2.610000000000000000e+02,1.050000000000000000e+02,9.180000000000000000e+02,8.000000000000000000e+00
2.620000000000000000e+02,nan,nan,nan
2.630000000000000000e+02,1.720000000000000000e+02,2.740500000000000000e+03,2.100000000000000000e+01
2.640000000000000000e+02,nan,nan,nan
2.650000000000000000e+02,1.830000000000000000e+02,2.272000000000000000e+03,3.400000000000000000e+01
2.660000000000000000e+02,nan,nan,nan
2.670000000000000000e+02,1.560000000000000000e+02,2.613500000000000000e+03,4.000000000000000000e+01
2.680000000000000000e+02,nan,nan,nan
2.690000000000000000e+02,1.500000000000000000e+02,2.944000000000000000e+03,4.500000000000000000e+01
2.700000000000000000e+02,nan,nan,4.800000000000000000e+01
2.710000000000000000e+02,1.340000000000000000e+02,2.053000000000000000e+03,nan
2.720000000000000000e+02,nan,nan,4.400000000000000000e+01
2.730000000000000000e+02,1.230000000000000000e+02,1.900500000000000000e+03,nan
2.740000000000000000e+02,1.200000000000000000e+02,1.747500000000000000e+03,4.000000000000000000e+01
2.750000000000000000e+02,nan,nan,nan
2.760000000000000000e+02,1.160000000000000000e+02,1.604000000000000000e+03,3.700000000000000000e+01
2.770000000000000000e+02,nan,nan,nan
2.780000000000000000e+02,1.140000000000000000e+02,1.461000000000000000e+03,3.400000000000000000e+01
2.790000000000000000e+02,nan,nan,nan
2.800000000000000000e+02,nan,1.345000000000000000e+03,3.000000000000000000e+01
2.810000000000000000e+02,nan,nan,nan
2.820000000000000000e+02,1.160000000000000000e+02,1.415000000000000000e+03,2.300000000000000000e+01
2.830000000000000000e+02,nan,nan,nan
2.840000000000000000e+02,1.500000000000000000e+02,1.773500000000000000e+03,1.500000000000000000e+01
2.850000000000000000e+02,nan,nan,nan
2.860000000000000000e+02,1.390000000000000000e+02,1.689000000000000000e+03,2.900000000000000000e+01
2.870000000000000000e+02,nan,nan,nan
2.880000000000000000e+02,1.730000000000000000e+02,2.077000000000000000e+03,3.100000000000000000e+01
2.890000000000000000e+02,nan,nan,3.700000000000000000e+01
2.900000000000000000e+02,1.740000000000000000e+02,2.501000000000000000e+03,nan
2.910000000000000000e+02,nan,nan,nan
2.920000000000000000e+02,1.360000000000000000e+02,2.726500000000000000e+03,4.100000000000000000e+01
2.930000000000000000e+02,nan,nan,4.000000000000000000e+01
2.940000000000000000e+02,1.300000000000000000e+02,2.268500000000000000e+03,nan
2.950000000000000000e+02,nan,nan,nan
2.960000000000000000e+02,1.160000000000000000e+02,1.719000000000000000e+03,nan
2.970000000000000000e+02,1.150000000000000000e+02,1.553500000000000000e+03,3.600000000000000000e+01
2.980000000000000000e+02,nan,nan,nan
2.990000000000000000e+02,1.320000000000000000e+02,1.632000000000000000e+03,3.400000000000000000e+01
3.000000000000000000e+02,nan,nan,nan
3.010000000000000000e+02,1.410000000000000000e+02,2.407000000000000000e+03,3.700000000000000000e+01
3.020000000000000000e+02,nan,nan,nan
3.030000000000000000e+02,1.820000000000000000e+02,1.726000000000000000e+03,3.800000000000000000e+01
3.040000000000000000e+02,nan,nan,nan
3.050000000000000000e+02,2.130000000000000000e+02,2.159500000000000000e+03,4.900000000000000000e+01
3.060000000000000000e+02,nan,nan,nan
3.070000000000000000e+02,1.280000000000000000e+02,2.120000000000000000e+03,nan
3.080000000000000000e+02,nan,nan,nan
3.090000000000000000e+02,1.250000000000000000e+02,1.954000000000000000e+03,4.500000000000000000e+01
3.100000000000000000e+02,nan,nan,5.200000000000000000e+01
3.110000000000000000e+02,2.230000000000000000e+02,2.287000000000000000e+03,nan
3.120000000000000000e+02,nan,2.247500000000000000e+03,nan
3.130000000000000000e+02,1.310000000000000000e+02,nan,nan
3.140000000000000000e+02,1.230000000000000000e+02,2.072000000000000000e+03,4.800000000000000000e+01
3.150000000000000000e+02,nan,nan,nan
3.160000000000000000e+02,1.280000000000000000e+02,1.921000000000000000e+03,nan
3.170000000000000000e+02,nan,nan,nan
3.180000000000000000e+02,1.270000000000000000e+02,2.005500000000000000e+03,4.700000000000000000e+01
3.190000000000000000e+02,nan,nan,nan
3.200000000000000000e+02,1.210000000000000000e+02,1.942500000000000000e+03,4.500000000000000000e+01
3.210000000000000000e+02,nan,nan,nan
3.220000000000000000e+02,1.190000000000000000e+02,1.845500000000000000e+03,4.300000000000000000e+01
3.230000000000000000e+02,nan,nan,nan
3.240000000000000000e+02,1.170000000000000000e+02,1.631500000000000000e+03,3.800000000000000000e+01
3.250000000000000000e+02,nan,nan,nan
3.260000000000000000e+02,1.120000000000000000e+02,1.424000000000000000e+03,3.300000000000000000e+01
3.270000000000000000e+02,nan,nan,nan
3.280000000000000000e+02,nan,1.735500000000000000e+03,2.700000000000000000e+01
3.290000000000000000e+02,nan,nan,1.500000000000000000e+01
3.300000000000000000e+02,1.100000000000000000e+02,8.425000000000000000e+02,nan
3.310000000000000000e+02,nan,nan,3.000000000000000000e+00
3.320000000000000000e+02,1.040000000000000000e+02,7.585000000000000000e+02,nan
3.330000000000000000e+02,nan,7.380000000000000000e+02,2.000000000000000000e+00
3.340000000000000000e+02,1.030000000000000000e+02,nan,nan
3.350000000000000000e+02,4.500000000000000000e+01,6.640000000000000000e+02,0.000000000000000000e+00
3.360000000000000000e+02,nan,nan,nan
3.370000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,nan
3.380000000000000000e+02,nan,nan,nan
3.390000000000000000e+02,nan,nan,nan
3.400000000000000000e+02,nan,nan,nan
3.410000000000000000e+02,nan,nan,nan
3.420000000000000000e+02,nan,nan,nan
3.430000000000000000e+02,nan,nan,nan
3.440000000000000000e+02,nan,nan,nan
3.450000000000000000e+02,nan,nan,nan
3.460000000000000000e+02,nan,nan,nan
3.470000000000000000e+02,nan,nan,nan
3.480000000000000000e+02,nan,nan,3.000000000000000000e+00
3.490000000000000000e+02,1.100000000000000000e+02,1.676500000000000000e+03,nan
3.500000000000000000e+02,nan,3.796000000000000000e+03,2.900000000000000000e+01
3.510000000000000000e+02,2.370000000000000000e+02,nan,nan
3.520000000000000000e+02,nan,3.660000000000000000e+03,5.400000000000000000e+01
3.530000000000000000e+02,2.470000000000000000e+02,nan,nan
3.540000000000000000e+02,1.360000000000000000e+02,3.001000000000000000e+03,6.200000000000000000e+01
3.550000000000000000e+02,nan,nan,nan
3.560000000000000000e+02,1.190000000000000000e+02,1.854000000000000000e+03,5.900000000000000000e+01
3.570000000000000000e+02,nan,nan,nan
3.580000000000000000e+02,1.210000000000000000e+02,2.109000000000000000e+03,4.900000000000000000e+01
3.590000000000000000e+02,nan,nan,nan
3.600000000000000000e+02,1.170000000000000000e+02,1.640500000000000000e+03,3.900000000000000000e+01
3.610000000000000000e+02,nan,nan,nan
3.620000000000000000e+02,1.130000000000000000e+02,1.498000000000000000e+03,3.500000000000000000e+01
3.630000000000000000e+02,nan,nan,nan
3.640000000000000000e+02,1.110000000000000000e+02,1.408000000000000000e+03,3.200000000000000000e+01
3.650000000000000000e+02,nan,nan,nan
3.660000000000000000e+02,1.380000000000000000e+02,2.276000000000000000e+03,3.500000000000000000e+01
3.670000000000000000e+02,nan,nan,3.300000000000000000e+01
3.680000000000000000e+02,1.500000000000000000e+02,2.236000000000000000e+03,nan
3.690000000000000000e+02,nan,nan,4.700000000000000000e+01
3.700000000000000000e+02,2.070000000000000000e+02,3.121500000000000000e+03,nan
3.710000000000000000e+02,nan,2.122000000000000000e+03,4.900000000000000000e+01
3.720000000000000000e+02,1.260000000000000000e+02,nan,nan
3.730000000000000000e+02,1.190000000000000000e+02,1.816500000000000000e+03,4.200000000000000000e+01
3.740000000000000000e+02,nan,nan,nan
3.750000000000000000e+02,1.110000000000000000e+02,1.500000000000000000e+03,2.700000000000000000e+01
3.760000000000000000e+02,nan,nan,nan
3.770000000000000000e+02,1.070000000000000000e+02,7.790000000000000000e+02,1.000000000000000000e+01
3.780000000000000000e+02,nan,nan,nan
3.790000000000000000e+02,1.040000000000000000e+02,7.255000000000000000e+02,1.000000000000000000e+00
3.800000000000000000e+02,nan,nan,nan
3.810000000000000000e+02,1.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.820000000000000000e+02,nan,nan,nan
3.830000000000000000e+02,1.020000000000000000e+02,nan,nan
3.840000000000000000e+02,nan,nan,nan
3.850000000000000000e+02,nan,nan,nan
3.860000000000000000e+02,nan,nan,nan
3.870000000000000000e+02,nan,7.700000000000000000e+02,nan
3.880000000000000000e+02,nan,nan,nan
3.890000000000000000e+02,1.190000000000000000e+02,1.682000000000000000e+03,1.300000000000000000e+01
3.900000000000000000e+02,nan,nan,1.800000000000000000e+01
3.910000000000000000e+02,1.260000000000000000e+02,2.324500000000000000e+03,nan
3.920000000000000000e+02,nan,nan,2.100000000000000000e+01
3.930000000000000000e+02,1.110000000000000000e+02,1.028000000000000000e+03,nan
3.940000000000000000e+02,nan,1.631500000000000000e+03,2.500000000000000000e+01
3.950000000000000000e+02,1.220000000000000000e+02,nan,nan
3.960000000000000000e+02,1.890000000000000000e+02,2.251000000000000000e+03,3.400000000000000000e+01
3.970000000000000000e+02,nan,nan,nan
3.980000000000000000e+02,1.230000000000000000e+02,2.118000000000000000e+03,3.200000000000000000e+01
3.990000000000000000e+02,nan,nan,nan
4.000000000000000000e+02,1.180000000000000000e+02,1.849500000000000000e+03,2.800000000000000000e+01
4.010000000000000000e+02,nan,nan,nan
4.020000000000000000e+02,1.140000000000000000e+02,1.516500000000000000e+03,2.300000000000000000e+01
4.030000000000000000e+02,nan,nan,nan
4.040000000000000000e+02,1.150000000000000000e+02,1.456500000000000000e+03,2.200000000000000000e+01
4.050000000000000000e+02,nan,nan,nan
4.060000000000000000e+02,1.750000000000000000e+02,1.806500000000000000e+03,2.700000000000000000e+01
4.070000000000000000e+02,nan,nan,nan
4.080000000000000000e+02,1.380000000000000000e+02,2.332500000000000000e+03,3.500000000000000000e+01
4.090000000000000000e+02,nan,nan,4.100000000000000000e+01
