# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.067500000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.120000000000000000e+02,0.000000000000000000e+00,5.165000000000000000e+02,2.083333333333333037e+00,8.130000000000000000e+02,8.130000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,7.970000000000000000e+02,1.000000000000000000e+00,6.262500000000000000e+02,2.916666666666666075e+00,-1.500000000000000000e+01,-8.280000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.970000000000000000e+02,1.000000000000000000e+00,7.098333333333333712e+02,3.583333333333332593e+00,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00
4.000000000000000000e+00,1.238000000000000000e+03,7.000000000000000000e+00,7.934166666666667425e+02,4.249999999999999112e+00,4.410000000000000000e+02,4.410000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00
5.000000000000000000e+00,1.238000000000000000e+03,7.000000000000000000e+00,8.923333333333333712e+02,4.999999999999999112e+00,0.000000000000000000e+00,-4.410000000000000000e+02,0.000000000000000000e+00,-6.000000000000000000e+00
6.000000000000000000e+00,1.317000000000000000e+03,1.000000000000000000e+01,9.912500000000000000e+02,5.749999999999999112e+00,7.900000000000000000e+01,7.900000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00
7.000000000000000000e+00,1.317000000000000000e+03,1.000000000000000000e+01,1.057375000000000000e+03,6.416666666666665186e+00,0.000000000000000000e+00,-7.900000000000000000e+01,0.000000000000000000e+00,-3.000000000000000000e+00
8.000000000000000000e+00,1.003000000000000000e+03,8.000000000000000000e+00,1.055750000000000000e+03,6.999999999999998224e+00,-3.140000000000000000e+02,-3.140000000000000000e+02,-2.000000000000000000e+00,-2.000000000000000000e+00
9.000000000000000000e+00,1.003000000000000000e+03,8.000000000000000000e+00,1.098750000000000000e+03,7.499999999999998224e+00,0.000000000000000000e+00,3.140000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
