# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.326666666666666288e+02,1.533333333333333215e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.302000000000000000e+03,4.100000000000000000e+01,6.643750000000000000e+02,1.758333333333333215e+01,1.303000000000000000e+03,1.303000000000000000e+03,4.200000000000000000e+01,4.200000000000000000e+01
2.000000000000000000e+00,1.261000000000000000e+03,3.700000000000000000e+01,7.960833333333332575e+02,1.983333333333333215e+01,-4.100000000000000000e+01,-1.344000000000000000e+03,-4.000000000000000000e+00,-4.600000000000000000e+01
3.000000000000000000e+00,1.197000000000000000e+03,3.700000000000000000e+01,9.037499999999998863e+02,2.141666666666666430e+01,-6.400000000000000000e+01,-2.300000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00
4.000000000000000000e+00,1.197000000000000000e+03,3.700000000000000000e+01,9.714166666666665151e+02,2.224999999999999645e+01,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.436000000000000000e+03,3.300000000000000000e+01,1.039083333333333258e+03,2.308333333333332860e+01,2.390000000000000000e+02,2.390000000000000000e+02,-4.000000000000000000e+00,-4.000000000000000000e+00
6.000000000000000000e+00,1.580500000000000000e+03,2.700000000000000000e+01,1.104833333333333258e+03,2.333333333333332860e+01,1.445000000000000000e+02,-9.450000000000000000e+01,-6.000000000000000000e+00,-2.000000000000000000e+00
7.000000000000000000e+00,1.580500000000000000e+03,2.700000000000000000e+01,1.170666666666666515e+03,2.366666666666666075e+01,0.000000000000000000e+00,-1.445000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00
8.000000000000000000e+00,1.292000000000000000e+03,1.900000000000000000e+01,1.162291666666666515e+03,2.091666666666666430e+01,-2.885000000000000000e+02,-2.885000000000000000e+02,-8.000000000000000000e+00,-8.000000000000000000e+00
9.000000000000000000e+00,8.120000000000000000e+02,1.000000000000000000e+01,1.157333333333333030e+03,1.833333333333333570e+01,-4.800000000000000000e+02,-1.915000000000000000e+02,-9.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+01,8.120000000000000000e+02,1.000000000000000000e+01,1.125291666666666515e+03,1.575000000000000000e+01,0.000000000000000000e+00,4.800000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00
1.100000000000000000e+01,7.890000000000000000e+02,3.000000000000000000e+00,1.096833333333333258e+03,1.266666666666666785e+01,-2.300000000000000000e+01,-2.300000000000000000e+01,-7.000000000000000000e+00,-7.000000000000000000e+00
1.200000000000000000e+01,7.890000000000000000e+02,3.000000000000000000e+00,1.048458333333333258e+03,9.916666666666666075e+00,0.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00
1.300000000000000000e+01,1.201500000000000000e+03,8.000000000000000000e+00,9.167499999999998863e+02,7.666666666666666075e+00,4.125000000000000000e+02,4.125000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00
1.400000000000000000e+01,1.201500000000000000e+03,6.000000000000000000e+00,8.301250000000000000e+02,6.250000000000000000e+00,0.000000000000000000e+00,-4.125000000000000000e+02,-2.000000000000000000e+00,-7.000000000000000000e+00
1.500000000000000000e+01,8.125000000000000000e+02,6.000000000000000000e+00,7.675416666666666288e+02,5.499999999999999112e+00,-3.890000000000000000e+02,-3.890000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
1.600000000000000000e+01,8.555000000000000000e+02,0.000000000000000000e+00,8.321666666666666288e+02,5.499999999999999112e+00,4.300000000000000000e+01,4.320000000000000000e+02,-6.000000000000000000e+00,-6.000000000000000000e+00
1.700000000000000000e+01,8.555000000000000000e+02,0.000000000000000000e+00,9.104583333333332575e+02,6.249999999999999112e+00,0.000000000000000000e+00,-4.300000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00
1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.906666666666665151e+02,7.583333333333332149e+00,-8.555000000000000000e+02,-8.555000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,5.410000000000000000e+02,1.000000000000000000e+01,1.072666666666666515e+03,9.499999999999998224e+00,5.410000000000000000e+02,1.396500000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+01
2.000000000000000000e+01,5.410000000000000000e+02,1.000000000000000000e+01,1.120291666666666515e+03,1.099999999999999822e+01,0.000000000000000000e+00,-5.410000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+01
2.100000000000000000e+01,1.587500000000000000e+03,1.000000000000000000e+01,1.134958333333333258e+03,1.308333333333333215e+01,1.046500000000000000e+03,1.046500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,1.751500000000000000e+03,1.900000000000000000e+01,1.191250000000000000e+03,1.541666666666666430e+01,1.640000000000000000e+02,-8.825000000000000000e+02,9.000000000000000000e+00,9.000000000000000000e+00
2.300000000000000000e+01,1.751500000000000000e+03,1.900000000000000000e+01,1.243958333333333258e+03,1.824999999999999645e+01,0.000000000000000000e+00,-1.640000000000000000e+02,0.000000000000000000e+00,-9.000000000000000000e+00
2.400000000000000000e+01,1.773000000000000000e+03,2.600000000000000000e+01,1.303624999999999773e+03,2.124999999999999645e+01,2.150000000000000000e+01,2.150000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00
2.500000000000000000e+01,1.773000000000000000e+03,2.600000000000000000e+01,1.426958333333333030e+03,2.424999999999999645e+01,0.000000000000000000e+00,-2.150000000000000000e+01,0.000000000000000000e+00,-7.000000000000000000e+00
2.600000000000000000e+01,1.377500000000000000e+03,3.100000000000000000e+01,1.505208333333333030e+03,2.599999999999999645e+01,-3.955000000000000000e+02,-3.955000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00
2.700000000000000000e+01,1.488000000000000000e+03,3.400000000000000000e+01,1.573083333333333030e+03,2.774999999999999289e+01,1.105000000000000000e+02,5.060000000000000000e+02,3.000000000000000000e+00,-2.000000000000000000e+00
2.800000000000000000e+01,1.488000000000000000e+03,3.400000000000000000e+01,1.553749999999999545e+03,2.949999999999999289e+01,0.000000000000000000e+00,-1.105000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00
2.900000000000000000e+01,1.571500000000000000e+03,3.600000000000000000e+01,1.493791666666666288e+03,2.991666666666666075e+01,8.350000000000000000e+01,8.350000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+01,1.480000000000000000e+03,3.600000000000000000e+01,1.467125000000000000e+03,3.033333333333332860e+01,-9.150000000000000000e+01,-1.750000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00
3.100000000000000000e+01,1.480000000000000000e+03,3.100000000000000000e+01,1.438666666666666970e+03,3.016666666666666075e+01,0.000000000000000000e+00,9.150000000000000000e+01,-5.000000000000000000e+00,-5.000000000000000000e+00
3.200000000000000000e+01,1.355500000000000000e+03,3.100000000000000000e+01,1.434083333333333712e+03,3.033333333333332860e+01,-1.245000000000000000e+02,-1.245000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00
3.300000000000000000e+01,1.355500000000000000e+03,3.100000000000000000e+01,1.462458333333333712e+03,3.008333333333332860e+01,0.000000000000000000e+00,1.245000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,1.032000000000000000e+03,2.400000000000000000e+01,1.488916666666666742e+03,2.958333333333332504e+01,-3.235000000000000000e+02,-3.235000000000000000e+02,-7.000000000000000000e+00,-7.000000000000000000e+00
3.500000000000000000e+01,1.431500000000000000e+03,2.400000000000000000e+01,1.487041666666666515e+03,2.949999999999999289e+01,3.995000000000000000e+02,7.230000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00
3.600000000000000000e+01,1.431500000000000000e+03,2.400000000000000000e+01,1.478208333333333030e+03,2.924999999999999645e+01,0.000000000000000000e+00,-3.995000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,1.718000000000000000e+03,2.800000000000000000e+01,1.487249999999999773e+03,2.924999999999999645e+01,2.865000000000000000e+02,2.865000000000000000e+02,4.000000000000000000e+00,4.000000000000000000e+00
3.800000000000000000e+01,1.718000000000000000e+03,2.800000000000000000e+01,1.503208333333333258e+03,2.983333333333333215e+01,0.000000000000000000e+00,-2.865000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+00
3.900000000000000000e+01,1.805500000000000000e+03,2.800000000000000000e+01,1.529541666666666742e+03,3.041666666666666430e+01,8.750000000000000000e+01,8.750000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+01,1.465500000000000000e+03,3.300000000000000000e+01,1.559500000000000227e+03,3.108333333333333215e+01,-3.400000000000000000e+02,-4.275000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00
4.100000000000000000e+01,1.465500000000000000e+03,3.300000000000000000e+01,1.616416666666666970e+03,3.233333333333333570e+01,0.000000000000000000e+00,3.400000000000000000e+02,0.000000000000000000e+00,-5.000000000000000000e+00
4.200000000000000000e+01,1.588500000000000000e+03,3.600000000000000000e+01,1.636791666666666970e+03,3.300000000000000000e+01,1.230000000000000000e+02,1.230000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
4.300000000000000000e+01,1.671500000000000000e+03,3.800000000000000000e+01,1.657166666666666970e+03,3.366666666666667140e+01,8.300000000000000000e+01,-4.000000000000000000e+01,2.000000000000000000e+00,-1.000000000000000000e+00
