# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.327500000000000000e+02,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.970000000000000000e+02,0.000000000000000000e+00,3.986250000000000000e+02,4.166666666666666297e-01,7.980000000000000000e+02,7.980000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,7.930000000000000000e+02,0.000000000000000000e+00,4.645000000000000000e+02,5.833333333333332593e-01,-4.000000000000000000e+00,-8.020000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,7.930000000000000000e+02,0.000000000000000000e+00,5.557500000000000000e+02,1.083333333333333259e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.055000000000000000e+02,2.000000000000000000e+00,6.470000000000000000e+02,1.583333333333333259e+00,1.250000000000000000e+01,1.250000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e+00,8.055000000000000000e+02,2.000000000000000000e+00,7.843333333333332575e+02,2.500000000000000000e+00,0.000000000000000000e+00,-1.250000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00
6.000000000000000000e+00,7.905000000000000000e+02,2.000000000000000000e+00,9.216666666666665151e+02,3.416666666666666519e+00,-1.500000000000000000e+01,-1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,7.905000000000000000e+02,2.000000000000000000e+00,1.092833333333333030e+03,4.833333333333333037e+00,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.095000000000000000e+03,6.000000000000000000e+00,1.197499999999999773e+03,6.166666666666666075e+00,3.045000000000000000e+02,3.045000000000000000e+02,4.000000000000000000e+00,4.000000000000000000e+00
9.000000000000000000e+00,1.095000000000000000e+03,6.000000000000000000e+00,1.267124999999999545e+03,7.833333333333332149e+00,0.000000000000000000e+00,-3.045000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+00
1.000000000000000000e+01,1.648000000000000000e+03,1.100000000000000000e+01,1.336749999999999545e+03,9.499999999999998224e+00,5.530000000000000000e+02,5.530000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00
1.100000000000000000e+01,1.648000000000000000e+03,1.100000000000000000e+01,1.385708333333332803e+03,1.116666666666666607e+01,0.000000000000000000e+00,-5.530000000000000000e+02,0.000000000000000000e+00,-5.000000000000000000e+00
1.200000000000000000e+01,2.053000000000000000e+03,1.600000000000000000e+01,1.434666666666666288e+03,1.283333333333333393e+01,4.050000000000000000e+02,4.050000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00
1.300000000000000000e+01,2.053000000000000000e+03,1.600000000000000000e+01,1.474791666666666288e+03,1.425000000000000000e+01,0.000000000000000000e+00,-4.050000000000000000e+02,0.000000000000000000e+00,-5.000000000000000000e+00
