# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.370833333333332575e+02,-8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.050000000000000000e+02,0.000000000000000000e+00,4.038333333333332575e+02,-8.333333333333332871e-02,8.060000000000000000e+02,8.060000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,8.095000000000000000e+02,0.000000000000000000e+00,4.705833333333332575e+02,-8.333333333333332871e-02,4.500000000000000000e+00,-8.015000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,8.095000000000000000e+02,0.000000000000000000e+00,5.375416666666666288e+02,-8.333333333333332871e-02,0.000000000000000000e+00,-4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.110000000000000000e+02,0.000000000000000000e+00,6.089166666666666288e+02,-8.333333333333332871e-02,1.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,8.110000000000000000e+02,0.000000000000000000e+00,6.802916666666666288e+02,-8.333333333333332871e-02,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,8.010000000000000000e+02,0.000000000000000000e+00,7.475833333333332575e+02,-8.333333333333332871e-02,-1.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,8.010000000000000000e+02,0.000000000000000000e+00,8.149583333333332575e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,8.035000000000000000e+02,0.000000000000000000e+00,8.147916666666665151e+02,0.000000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,8.565000000000000000e+02,0.000000000000000000e+00,8.142499999999997726e+02,0.000000000000000000e+00,5.300000000000000000e+01,5.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,8.565000000000000000e+02,0.000000000000000000e+00,8.139583333333331439e+02,0.000000000000000000e+00,0.000000000000000000e+00,-5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,8.075000000000000000e+02,0.000000000000000000e+00,8.135416666666664014e+02,0.000000000000000000e+00,-4.900000000000000000e+01,-4.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,8.075000000000000000e+02,0.000000000000000000e+00,8.130416666666665151e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,8.030000000000000000e+02,0.000000000000000000e+00,8.133749999999998863e+02,0.000000000000000000e+00,-4.500000000000000000e+00,-4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,8.030000000000000000e+02,0.000000000000000000e+00,8.136666666666665151e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,8.060000000000000000e+02,0.000000000000000000e+00,8.137499999999998863e+02,7.500000000000000000e-01,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,8.060000000000000000e+02,0.000000000000000000e+00,8.096249999999998863e+02,1.500000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,8.050000000000000000e+02,0.000000000000000000e+00,8.054999999999997726e+02,2.250000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,8.050000000000000000e+02,0.000000000000000000e+00,8.054999999999997726e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,8.045000000000000000e+02,0.000000000000000000e+00,8.054999999999997726e+02,3.750000000000000000e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,8.045000000000000000e+02,9.000000000000000000e+00,8.057083333333331439e+02,4.500000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,9.000000000000000000e+00,9.000000000000000000e+00
2.100000000000000000e+01,8.070000000000000000e+02,9.000000000000000000e+00,8.059166666666665151e+02,5.250000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,-9.000000000000000000e+00
