# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.307083333333333712e+02,6.666666666666667407e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.980000000000000000e+02,0.000000000000000000e+00,3.964583333333333712e+02,1.083333333333333481e+00,7.990000000000000000e+02,7.990000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,7.980000000000000000e+02,0.000000000000000000e+00,4.622083333333333712e+02,1.500000000000000000e+00,0.000000000000000000e+00,-7.990000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,7.895000000000000000e+02,3.000000000000000000e+00,5.287916666666667425e+02,2.083333333333333037e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,7.920000000000000000e+02,3.000000000000000000e+00,5.953750000000001137e+02,2.666666666666666075e+00,2.500000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,-3.000000000000000000e+00
5.000000000000000000e+00,7.920000000000000000e+02,3.000000000000000000e+00,6.604583333333334849e+02,2.916666666666666075e+00,0.000000000000000000e+00,-2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,7.890000000000000000e+02,5.000000000000000000e+00,7.255416666666668561e+02,3.166666666666666075e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.000000000000000000e+00,7.890000000000000000e+02,5.000000000000000000e+00,7.918333333333334849e+02,3.249999999999999112e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00
8.000000000000000000e+00,7.990000000000000000e+02,7.000000000000000000e+00,7.915416666666667425e+02,3.249999999999999112e+00,1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
9.000000000000000000e+00,7.990000000000000000e+02,7.000000000000000000e+00,7.911666666666667425e+02,3.416666666666665630e+00,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00
1.000000000000000000e+01,7.810000000000000000e+02,3.000000000000000000e+00,7.915000000000000000e+02,3.333333333333333037e+00,-1.800000000000000000e+01,-1.800000000000000000e+01,-4.000000000000000000e+00,-4.000000000000000000e+00
1.100000000000000000e+01,7.810000000000000000e+02,3.000000000000000000e+00,7.913333333333333712e+02,3.083333333333333037e+00,0.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00
1.200000000000000000e+01,7.945000000000000000e+02,0.000000000000000000e+00,7.911666666666666288e+02,2.833333333333333037e+00,1.350000000000000000e+01,1.350000000000000000e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.300000000000000000e+01,7.945000000000000000e+02,0.000000000000000000e+00,7.946250000000000000e+02,2.749999999999999556e+00,0.000000000000000000e+00,-1.350000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00
1.400000000000000000e+01,7.935000000000000000e+02,2.000000000000000000e+00,7.980833333333334849e+02,2.666666666666666963e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
1.500000000000000000e+01,7.935000000000000000e+02,2.000000000000000000e+00,8.530416666666667425e+02,2.916666666666666963e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00
1.600000000000000000e+01,7.900000000000000000e+02,0.000000000000000000e+00,9.080000000000000000e+02,3.166666666666666075e+00,-3.500000000000000000e+00,-3.500000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00
1.700000000000000000e+01,7.900000000000000000e+02,0.000000000000000000e+00,9.186666666666666288e+02,3.749999999999999112e+00,0.000000000000000000e+00,3.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.800000000000000000e+01,8.305000000000000000e+02,4.000000000000000000e+00,9.293333333333331439e+02,4.500000000000000000e+00,4.050000000000000000e+01,4.050000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00
