Time,raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.372093023255813726e+00,4.758837209302326414e+02,5.013953488372091982e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.010000000000000000e+02,8.095000000000000000e+02,0.000000000000000000e+00,2.465116279069767380e+00,5.065465116279070799e+02,5.255813953488370771e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.105000000000000000e+02,8.105000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02
2.000000000000000000e+00,1.000000000000000000e+02,8.125000000000000000e+02,0.000000000000000000e+00,2.558139534883721034e+00,5.386860465116279784e+02,5.532558139534882713e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,-8.075000000000000000e+02,-1.000000000000000000e+00,-1.030000000000000000e+02
3.000000000000000000e+00,1.000000000000000000e+02,8.135000000000000000e+02,0.000000000000000000e+00,2.744186046511627897e+00,5.726744186046512368e+02,5.804651162790696617e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+02,8.105000000000000000e+02,0.000000000000000000e+00,3.023255813953488413e+00,6.080000000000001137e+02,6.067441860465115155e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.010000000000000000e+02,8.165000000000000000e+02,0.000000000000000000e+00,3.395348837209302140e+00,6.533837209302326983e+02,6.351162790697673444e+01,2.968150494057182787e+00,1.000000000000000000e+00,2.924928479735914522e+01,1.000000000000000000e+00,2.542743016007426888e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.010000000000000000e+02,8.165000000000000000e+02,0.000000000000000000e+00,3.860465116279069520e+00,7.085290697674420244e+02,6.660465116279068809e+01,2.987577586391815032e+00,1.000000000000000000e+00,4.199567077254944714e+00,1.000000000000000000e+00,1.986678594751293758e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+02,8.115000000000000000e+02,6.000000000000000000e+00,4.372093023255813726e+00,7.539825581395350582e+02,6.969767441860463464e+01,2.987577586391815032e+00,1.000000000000000000e+00,4.907407118642101551e+00,1.000000000000000000e+00,2.131627850584719113e+02,1.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+02,8.115000000000000000e+02,6.000000000000000000e+00,4.883720930232557933e+00,7.994360465116280920e+02,7.230232558139533694e+01,3.352561620833777400e+00,1.000000000000000000e+00,4.942646261479341163e+00,1.000000000000000000e+00,2.290458491941249974e+02,1.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.010000000000000000e+02,8.195000000000000000e+02,6.000000000000000000e+00,5.418604651162790553e+00,8.320581395348839351e+02,7.476744186046509810e+01,3.914372753020179285e+00,1.000000000000000000e+00,4.851514205136847835e+00,1.000000000000000000e+00,2.591856624981947448e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
