Time,raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.511627906976743319e+00,5.077325581395349445e+02,5.074418604651162212e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.010000000000000000e+02,8.055000000000000000e+02,0.000000000000000000e+00,3.558139534883720145e+00,5.259418604651162923e+02,5.309302325581394655e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.065000000000000000e+02,8.065000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02
2.000000000000000000e+00,1.010000000000000000e+02,8.080000000000000000e+02,0.000000000000000000e+00,3.604651162790696972e+00,5.443837209302325846e+02,5.544186046511627097e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.500000000000000000e+00,-8.040000000000000000e+02,0.000000000000000000e+00,-1.020000000000000000e+02
3.000000000000000000e+00,1.010000000000000000e+02,8.080000000000000000e+02,0.000000000000000000e+00,3.651162790697673799e+00,5.628255813953488769e+02,5.779069767441859540e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.010000000000000000e+02,8.085000000000000000e+02,1.000000000000000000e+00,3.651162790697673799e+00,5.829302325581395507e+02,6.013953488372091982e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.010000000000000000e+02,8.085000000000000000e+02,1.000000000000000000e+00,3.651162790697673799e+00,6.030348837209302246e+02,6.248837209302324425e+01,2.349608724240015434e+00,1.000000000000000000e+00,2.947053438087295518e+01,1.000000000000000000e+00,3.218865425596288219e+02,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.020000000000000000e+02,7.330000000000000000e+02,1.000000000000000000e+00,3.697674418604650626e+00,6.220348837209302246e+02,6.523255813953487348e+01,2.837179369877679047e+00,1.000000000000000000e+00,4.979295977319691535e-01,1.000000000000000000e+00,2.405983158436003180e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.550000000000000000e+01,-7.550000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.020000000000000000e+02,7.330000000000000000e+02,1.000000000000000000e+00,3.744186046511627453e+00,6.410348837209302246e+02,6.797674418604650270e+01,4.269824933024501057e+00,1.000000000000000000e+00,6.456465783478074094e+00,1.000000000000000000e+00,3.144061830401627162e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.550000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00
8.000000000000000000e+00,1.020000000000000000e+02,1.045500000000000000e+03,3.000000000000000000e+00,3.813953488372092693e+00,6.592558139534883139e+02,7.072093023255813193e+01,5.017325355107864482e+00,1.000000000000000000e+00,8.624393618641034820e+00,1.000000000000000000e+00,3.567248748876875766e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.125000000000000000e+02,3.125000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.020000000000000000e+02,1.045500000000000000e+03,3.000000000000000000e+00,3.883720930232557933e+00,6.774767441860464032e+02,7.346511627906976116e+01,6.354538951745924535e+00,1.000000000000000000e+00,8.517361947543061973e+00,1.000000000000000000e+00,3.524296483339524571e+02,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-3.125000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.020000000000000000e+02,1.410000000000000000e+03,8.000000000000000000e+00,3.930232558139534760e+00,6.961511627906975264e+02,7.620930232558139039e+01,7.101390854340838388e+00,1.000000000000000000e+00,8.400118062924734730e+00,1.000000000000000000e+00,3.396694978484159151e+02,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.645000000000000000e+02,3.645000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.020000000000000000e+02,1.410000000000000000e+03,8.000000000000000000e+00,3.976744186046511587e+00,7.148255813953486495e+02,7.895348837209301962e+01,7.064051701840877051e+00,1.000000000000000000e+00,8.305131342222725976e+00,1.000000000000000000e+00,3.189170142583664074e+02,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-3.645000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,1.240000000000000000e+02,1.682000000000000000e+03,1.400000000000000000e+01,3.976744186046511587e+00,7.342209302325579756e+02,8.169767441860464885e+01,6.482015807263958429e+00,6.340473168463059750e+00,8.261230772971877911e+00,2.138223561744655399e+01,2.830392242770228677e+02,3.599555339205107884e+02,6.000000000000000000e+00,6.000000000000000000e+00,2.720000000000000000e+02,2.720000000000000000e+02,2.200000000000000000e+01,2.200000000000000000e+01
1.300000000000000000e+01,1.240000000000000000e+02,1.682000000000000000e+03,1.400000000000000000e+01,3.976744186046511587e+00,7.536162790697673017e+02,8.444186046511627808e+01,5.726551181099497789e+00,6.297428046432924198e+00,8.316070273475835606e+00,6.119607830572152629e+00,2.770535199064649419e+02,3.020518789876997516e+02,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,-2.720000000000000000e+02,0.000000000000000000e+00,-2.200000000000000000e+01
1.400000000000000000e+01,1.040000000000000000e+02,1.401500000000000000e+03,2.000000000000000000e+01,4.186046511627907307e+00,7.909186046511626955e+02,8.718604651162790731e+01,5.282123289575981318e+00,6.297428046432925086e+00,8.369563117442838873e+00,6.119607830572152629e+00,3.074017077333100474e+02,3.007296433675935532e+02,6.000000000000000000e+00,6.000000000000000000e+00,-2.805000000000000000e+02,-2.805000000000000000e+02,-2.000000000000000000e+01,-2.000000000000000000e+01
1.500000000000000000e+01,1.040000000000000000e+02,1.401500000000000000e+03,2.000000000000000000e+01,4.604651162790697860e+00,8.282209302325580893e+02,8.993023255813953654e+01,4.769046199492364302e+00,6.228964600958975417e+00,8.421734965831609188e+00,6.721190370760226962e+00,3.307421594430589380e+02,3.004988519112843619e+02,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,2.805000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+01
1.600000000000000000e+01,1.030000000000000000e+02,1.071500000000000000e+03,1.700000000000000000e+01,5.023255813953488413e+00,8.626279069767441570e+02,9.258139534883720501e+01,4.858323351231777387e+00,6.158701161771042543e+00,8.472610221587096646e+00,7.209327291779726643e+00,3.472507786971616497e+02,3.002674514495369067e+02,-3.000000000000000000e+00,-3.000000000000000000e+00,-3.300000000000000000e+02,-3.300000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
