Time,raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.209302325581394832e+00,5.961395348837208985e+02,4.886046511627906597e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.020000000000000000e+02,7.960000000000000000e+02,1.000000000000000000e+00,5.837209302325581106e+00,6.368023255813952801e+02,5.155813953488371482e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.970000000000000000e+02,7.970000000000000000e+02,1.030000000000000000e+02,1.030000000000000000e+02
2.000000000000000000e+00,4.500000000000000000e+01,7.960000000000000000e+02,1.000000000000000000e+00,6.465116279069767380e+00,6.799302325581394371e+02,5.434883720930231732e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-7.970000000000000000e+02,-5.700000000000000000e+01,-1.600000000000000000e+02
3.000000000000000000e+00,4.500000000000000000e+01,1.255000000000000000e+02,0.000000000000000000e+00,7.186046511627907307e+00,7.230581395348835940e+02,5.713953488372091982e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-6.705000000000000000e+02,-6.705000000000000000e+02,0.000000000000000000e+00,5.700000000000000000e+01
4.000000000000000000e+00,4.500000000000000000e+01,1.255000000000000000e+02,0.000000000000000000e+00,7.906976744186046346e+00,7.564418604651161786e+02,5.997674418604650270e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.705000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.010000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,8.604651162790696972e+00,7.863372093023255047e+02,6.227906976744185386e+01,4.559976801448891948e+00,1.000000000000000000e+00,3.668561994492939959e+01,1.000000000000000000e+00,6.086453051145770132e+02,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,-1.255000000000000000e+02,-1.255000000000000000e+02,5.600000000000000000e+01,5.600000000000000000e+01
6.000000000000000000e+00,1.080000000000000000e+02,1.311500000000000000e+03,5.000000000000000000e+00,9.302325581395347598e+00,8.162325581395348308e+02,6.458139534883720501e+01,4.374985242005805297e+00,1.000000000000000000e+00,2.708389170859026862e+01,1.000000000000000000e+00,5.763316739058399207e+02,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,1.311500000000000000e+03,1.437000000000000000e+03,7.000000000000000000e+00,-4.900000000000000000e+01
7.000000000000000000e+00,1.080000000000000000e+02,1.311500000000000000e+03,5.000000000000000000e+00,9.930232558139532983e+00,8.434883720930231448e+02,6.683720930232557578e+01,4.252369295827818085e+00,1.000000000000000000e+00,2.712871066137792653e+01,1.000000000000000000e+00,5.926623814172006632e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.311500000000000000e+03,0.000000000000000000e+00,-7.000000000000000000e+00
8.000000000000000000e+00,1.060000000000000000e+02,1.473500000000000000e+03,1.000000000000000000e+01,1.044186046511627808e+01,8.649651162790696617e+02,6.909302325581394655e+01,3.995865631970165754e+00,1.000000000000000000e+00,2.341081194026553192e+01,1.000000000000000000e+00,6.025103304899489558e+02,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.620000000000000000e+02,1.620000000000000000e+02,-2.000000000000000000e+00,-2.000000000000000000e+00
9.000000000000000000e+00,1.060000000000000000e+02,1.473500000000000000e+03,1.000000000000000000e+01,1.095348837209302317e+01,8.864418604651161786e+02,7.146511627906976116e+01,3.848365543366677244e+00,1.000000000000000000e+00,1.745170431422313584e+01,1.000000000000000000e+00,5.320833099809939313e+02,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-1.620000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
