Time,raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.186046511627906419e+00,5.083953488372092693e+02,5.062790697674418539e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,9.230000000000000000e+02,1.300000000000000000e+01,4.813953488372092693e+00,5.517441860465115724e+02,5.488372093023255616e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,1.400000000000000000e+01,9.240000000000000000e+02,9.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.060000000000000000e+02,1.237500000000000000e+03,1.500000000000000000e+01,5.441860465116278966e+00,5.950930232558139323e+02,5.913953488372092693e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,-1.200000000000000000e+01,3.145000000000000000e+02,-6.095000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02
3.000000000000000000e+00,1.050000000000000000e+02,1.167500000000000000e+03,1.500000000000000000e+01,6.255813953488371659e+00,6.323720930232558430e+02,6.325581395348837077e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+01,-3.845000000000000000e+02,-1.000000000000000000e+00,-1.080000000000000000e+02
4.000000000000000000e+00,1.050000000000000000e+02,1.167500000000000000e+03,1.500000000000000000e+01,7.232558139534883246e+00,6.748255813953488769e+02,6.695348837209301962e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.030000000000000000e+02,8.395000000000000000e+02,1.400000000000000000e+01,8.209302325581393944e+00,7.172790697674419107e+02,7.065116279069766847e+01,4.801859144088820308e+00,1.000000000000000000e+00,4.014395583500266440e+01,1.000000000000000000e+00,3.158967231064949033e+02,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.280000000000000000e+02,-3.280000000000000000e+02,-2.000000000000000000e+00,-2.000000000000000000e+00
6.000000000000000000e+00,1.020000000000000000e+02,7.900000000000000000e+02,1.000000000000000000e+01,9.279069767441859184e+00,7.535930232558140460e+02,7.390697674418603924e+01,4.594283188543010432e+00,1.000000000000000000e+00,2.991309727242821026e+01,1.000000000000000000e+00,1.708354169059257970e+02,1.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,-4.950000000000000000e+01,2.785000000000000000e+02,-1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.020000000000000000e+02,7.900000000000000000e+02,1.000000000000000000e+01,1.041860465116278966e+01,7.899069767441861813e+02,7.716279069767441001e+01,5.350523261658968188e+00,1.000000000000000000e+00,1.641406371387980956e+00,1.000000000000000000e+00,1.732106513816806626e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.950000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.010000000000000000e+02,8.000000000000000000e+02,9.000000000000000000e+00,1.155813953488372015e+01,8.270930232558140460e+02,8.032558139534883423e+01,5.350523261658968188e+00,1.000000000000000000e+00,1.304790917673393169e+00,1.000000000000000000e+00,1.399689605496710385e+02,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
9.000000000000000000e+00,1.010000000000000000e+02,7.915000000000000000e+02,6.000000000000000000e+00,1.276744186046511587e+01,8.642790697674419107e+02,8.318604651162790731e+01,5.082785726725223441e+00,1.000000000000000000e+00,1.067940011315521076e+00,1.000000000000000000e+00,1.179048853248714011e+02,1.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,-8.500000000000000000e+00,-1.850000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
