# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.422083333333333144e+02,-8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.210000000000000000e+02,0.000000000000000000e+00,4.102500000000000000e+02,-8.333333333333332871e-02,8.220000000000000000e+02,8.220000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,8.210000000000000000e+02,0.000000000000000000e+00,4.782916666666666288e+02,-8.333333333333332871e-02,0.000000000000000000e+00,-8.220000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,8.225000000000000000e+02,0.000000000000000000e+00,5.467500000000000000e+02,-8.333333333333332871e-02,1.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.215000000000000000e+02,0.000000000000000000e+00,6.152083333333333712e+02,-8.333333333333332871e-02,-1.000000000000000000e+00,-2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,8.215000000000000000e+02,0.000000000000000000e+00,6.836666666666667425e+02,-8.333333333333332871e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,8.165000000000000000e+02,0.000000000000000000e+00,7.522083333333333712e+02,-8.333333333333332871e-02,-5.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,8.165000000000000000e+02,0.000000000000000000e+00,8.208333333333332575e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,8.215000000000000000e+02,0.000000000000000000e+00,8.209583333333331439e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,8.215000000000000000e+02,0.000000000000000000e+00,8.209166666666665151e+02,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,8.215000000000000000e+02,0.000000000000000000e+00,8.207499999999998863e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,8.225000000000000000e+02,0.000000000000000000e+00,8.205833333333331439e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,8.225000000000000000e+02,0.000000000000000000e+00,8.204166666666664014e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,8.225000000000000000e+02,0.000000000000000000e+00,8.208749999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,8.205000000000000000e+02,0.000000000000000000e+00,8.213333333333331439e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,8.205000000000000000e+02,0.000000000000000000e+00,8.215416666666665151e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,8.195000000000000000e+02,0.000000000000000000e+00,8.217499999999998863e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,8.195000000000000000e+02,0.000000000000000000e+00,8.216666666666665151e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,8.220000000000000000e+02,0.000000000000000000e+00,8.214999999999998863e+02,0.000000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,8.220000000000000000e+02,0.000000000000000000e+00,8.214999999999998863e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
