# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.118333333333333144e+02,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.945000000000000000e+02,0.000000000000000000e+00,6.055416666666666288e+02,1.166666666666666519e+00,7.955000000000000000e+02,7.955000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,7.945000000000000000e+02,0.000000000000000000e+00,6.992500000000000000e+02,1.583333333333333037e+00,0.000000000000000000e+00,-7.955000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,1.518000000000000000e+03,0.000000000000000000e+00,8.374166666666666288e+02,2.499999999999999556e+00,7.235000000000000000e+02,7.235000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.518000000000000000e+03,5.000000000000000000e+00,9.755833333333332575e+02,3.416666666666666075e+00,0.000000000000000000e+00,-7.235000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e+00,1.518000000000000000e+03,5.000000000000000000e+00,1.108125000000000000e+03,4.833333333333332149e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00
6.000000000000000000e+00,1.124500000000000000e+03,5.000000000000000000e+00,1.240666666666666742e+03,6.249999999999998224e+00,-3.935000000000000000e+02,-3.935000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.124500000000000000e+03,5.000000000000000000e+00,1.368833333333333258e+03,8.249999999999998224e+00,0.000000000000000000e+00,3.935000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.658000000000000000e+03,1.100000000000000000e+01,1.430708333333333258e+03,1.016666666666666430e+01,5.335000000000000000e+02,5.335000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00
9.000000000000000000e+00,1.658000000000000000e+03,1.100000000000000000e+01,1.506166666666666515e+03,1.233333333333333037e+01,0.000000000000000000e+00,-5.335000000000000000e+02,0.000000000000000000e+00,-6.000000000000000000e+00
1.000000000000000000e+01,1.590500000000000000e+03,1.700000000000000000e+01,1.521333333333333258e+03,1.449999999999999645e+01,-6.750000000000000000e+01,-6.750000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00
