# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.435833333333333144e+02,-8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.230000000000000000e+02,0.000000000000000000e+00,4.125416666666666288e+02,-8.333333333333332871e-02,8.240000000000000000e+02,8.240000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,8.255000000000000000e+02,0.000000000000000000e+00,4.814999999999999432e+02,-8.333333333333332871e-02,2.500000000000000000e+00,-8.215000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,8.255000000000000000e+02,0.000000000000000000e+00,5.505000000000000000e+02,-8.333333333333332871e-02,0.000000000000000000e+00,-2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.250000000000000000e+02,0.000000000000000000e+00,6.195000000000000000e+02,-8.333333333333332871e-02,-5.000000000000000000e-01,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,8.250000000000000000e+02,0.000000000000000000e+00,6.883750000000000000e+02,-8.333333333333332871e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,8.275000000000000000e+02,0.000000000000000000e+00,7.572500000000000000e+02,0.000000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,8.275000000000000000e+02,0.000000000000000000e+00,8.273749999999998863e+02,1.666666666666666574e-01,0.000000000000000000e+00,-2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,8.280000000000000000e+02,0.000000000000000000e+00,8.288333333333332575e+02,2.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,8.280000000000000000e+02,0.000000000000000000e+00,8.290833333333331439e+02,3.333333333333333148e-01,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,8.265000000000000000e+02,0.000000000000000000e+00,8.293333333333331439e+02,4.166666666666666297e-01,-1.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,8.265000000000000000e+02,1.000000000000000000e+00,8.293749999999997726e+02,4.999999999999999445e-01,0.000000000000000000e+00,1.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,8.405000000000000000e+02,1.000000000000000000e+00,8.294166666666664014e+02,5.833333333333332593e-01,1.400000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,8.405000000000000000e+02,1.000000000000000000e+00,8.308749999999997726e+02,6.666666666666666297e-01,0.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,8.285000000000000000e+02,1.000000000000000000e+00,8.323333333333330302e+02,7.500000000000000000e-01,-1.200000000000000000e+01,-1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,8.285000000000000000e+02,1.000000000000000000e+00,8.322083333333330302e+02,8.333333333333333703e-01,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,8.255000000000000000e+02,1.000000000000000000e+00,8.320833333333331439e+02,9.166666666666667407e-01,-3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,8.255000000000000000e+02,1.000000000000000000e+00,8.327499999999997726e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,8.450000000000000000e+02,1.000000000000000000e+00,8.334166666666664014e+02,9.166666666666667407e-01,1.950000000000000000e+01,1.950000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,8.450000000000000000e+02,1.000000000000000000e+00,8.326666666666664014e+02,8.333333333333333703e-01,0.000000000000000000e+00,-1.950000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,8.265000000000000000e+02,1.000000000000000000e+00,8.319166666666664014e+02,7.500000000000000000e-01,-1.850000000000000000e+01,-1.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,8.265000000000000000e+02,1.000000000000000000e+00,8.684999999999997726e+02,1.166666666666666519e+00,0.000000000000000000e+00,1.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,8.345000000000000000e+02,1.000000000000000000e+00,9.050833333333331439e+02,1.583333333333333259e+00,8.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,8.345000000000000000e+02,0.000000000000000000e+00,9.591666666666665151e+02,2.583333333333333037e+00,0.000000000000000000e+00,-8.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
2.400000000000000000e+01,8.315000000000000000e+02,0.000000000000000000e+00,1.013249999999999886e+03,3.583333333333333037e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,8.315000000000000000e+02,0.000000000000000000e+00,1.010999999999999886e+03,4.833333333333333037e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.267500000000000000e+03,6.000000000000000000e+00,1.008749999999999886e+03,6.083333333333332149e+00,4.360000000000000000e+02,4.360000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.700000000000000000e+01,1.267500000000000000e+03,6.000000000000000000e+00,1.066666666666666515e+03,7.333333333333332149e+00,0.000000000000000000e+00,-4.360000000000000000e+02,0.000000000000000000e+00,-6.000000000000000000e+00
2.800000000000000000e+01,1.474500000000000000e+03,1.300000000000000000e+01,1.124583333333333258e+03,8.166666666666666075e+00,2.070000000000000000e+02,2.070000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.900000000000000000e+01,1.474500000000000000e+03,1.300000000000000000e+01,1.119541666666666515e+03,8.999999999999998224e+00,0.000000000000000000e+00,-2.070000000000000000e+02,0.000000000000000000e+00,-7.000000000000000000e+00
3.000000000000000000e+01,8.180000000000000000e+02,1.600000000000000000e+01,1.114499999999999773e+03,9.583333333333332149e+00,-6.565000000000000000e+02,-6.565000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
3.100000000000000000e+01,8.180000000000000000e+02,1.600000000000000000e+01,1.135624999999999773e+03,1.016666666666666607e+01,0.000000000000000000e+00,6.565000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00
3.200000000000000000e+01,1.521500000000000000e+03,1.600000000000000000e+01,1.180083333333333258e+03,1.116666666666666607e+01,7.035000000000000000e+02,7.035000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000000e+01,1.521500000000000000e+03,1.100000000000000000e+01,1.188208333333333030e+03,1.166666666666666785e+01,0.000000000000000000e+00,-7.035000000000000000e+02,-5.000000000000000000e+00,-5.000000000000000000e+00
3.400000000000000000e+01,7.740000000000000000e+02,1.100000000000000000e+01,1.155833333333333030e+03,1.216666666666666785e+01,-7.475000000000000000e+02,-7.475000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00
3.500000000000000000e+01,7.740000000000000000e+02,7.000000000000000000e+00,1.106208333333333258e+03,1.191666666666666785e+01,0.000000000000000000e+00,7.475000000000000000e+02,-4.000000000000000000e+00,-4.000000000000000000e+00
3.600000000000000000e+01,1.085000000000000000e+03,7.000000000000000000e+00,1.052041666666666515e+03,1.166666666666666785e+01,3.110000000000000000e+02,3.110000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00
3.700000000000000000e+01,1.365000000000000000e+03,1.200000000000000000e+01,1.052583333333333258e+03,1.116666666666666785e+01,2.800000000000000000e+02,-3.100000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00
3.800000000000000000e+01,1.365000000000000000e+03,1.200000000000000000e+01,1.076708333333333485e+03,1.066666666666666785e+01,0.000000000000000000e+00,-2.800000000000000000e+02,0.000000000000000000e+00,-5.000000000000000000e+00
3.900000000000000000e+01,8.790000000000000000e+02,1.200000000000000000e+01,1.042208333333333258e+03,1.016666666666666785e+01,-4.860000000000000000e+02,-4.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+01,8.790000000000000000e+02,1.000000000000000000e+01,9.854583333333332575e+02,9.833333333333333925e+00,0.000000000000000000e+00,4.860000000000000000e+02,-2.000000000000000000e+00,-2.000000000000000000e+00
4.100000000000000000e+01,8.245000000000000000e+02,1.000000000000000000e+01,9.909999999999998863e+02,9.500000000000000000e+00,-5.450000000000000000e+01,-5.450000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00
4.200000000000000000e+01,8.245000000000000000e+02,1.000000000000000000e+01,9.937083333333332575e+02,9.500000000000000000e+00,0.000000000000000000e+00,5.450000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,1.107500000000000000e+03,1.000000000000000000e+01,9.704999999999998863e+02,9.500000000000000000e+00,2.830000000000000000e+02,2.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000000e+01,1.107500000000000000e+03,1.000000000000000000e+01,9.412499999999998863e+02,8.916666666666664298e+00,0.000000000000000000e+00,-2.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+01,8.405000000000000000e+02,7.000000000000000000e+00,9.119999999999998863e+02,8.333333333333332149e+00,-2.670000000000000000e+02,-2.670000000000000000e+02,-3.000000000000000000e+00,-3.000000000000000000e+00
4.600000000000000000e+01,8.405000000000000000e+02,7.000000000000000000e+00,9.632083333333332575e+02,8.166666666666666075e+00,0.000000000000000000e+00,2.670000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00
4.700000000000000000e+01,8.065000000000000000e+02,7.000000000000000000e+00,1.014416666666666742e+03,8.166666666666666075e+00,-3.400000000000000000e+01,-3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000000e+01,8.065000000000000000e+02,7.000000000000000000e+00,1.070166666666666742e+03,8.666666666666666075e+00,0.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000000e+01,1.014000000000000000e+03,5.000000000000000000e+00,1.110916666666666742e+03,9.166666666666666075e+00,2.075000000000000000e+02,2.075000000000000000e+02,-2.000000000000000000e+00,-2.000000000000000000e+00
5.000000000000000000e+01,1.014000000000000000e+03,5.000000000000000000e+00,1.128083333333333485e+03,9.749999999999998224e+00,0.000000000000000000e+00,-2.075000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
5.100000000000000000e+01,1.493500000000000000e+03,1.000000000000000000e+01,1.129291666666666742e+03,1.033333333333333037e+01,4.795000000000000000e+02,4.795000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00
5.200000000000000000e+01,1.493500000000000000e+03,1.000000000000000000e+01,1.152750000000000000e+03,1.124999999999999822e+01,0.000000000000000000e+00,-4.795000000000000000e+02,0.000000000000000000e+00,-5.000000000000000000e+00
5.300000000000000000e+01,1.493500000000000000e+03,1.600000000000000000e+01,1.173041666666666742e+03,1.216666666666666430e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
5.400000000000000000e+01,1.313500000000000000e+03,1.600000000000000000e+01,1.196708333333333258e+03,1.308333333333333215e+01,-1.800000000000000000e+02,-1.800000000000000000e+02,0.000000000000000000e+00,-6.000000000000000000e+00
5.500000000000000000e+01,1.313500000000000000e+03,1.700000000000000000e+01,1.220375000000000000e+03,1.366666666666666430e+01,0.000000000000000000e+00,1.800000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
5.600000000000000000e+01,1.122000000000000000e+03,1.700000000000000000e+01,1.201166666666666742e+03,1.441666666666666430e+01,-1.915000000000000000e+02,-1.915000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
5.700000000000000000e+01,1.122000000000000000e+03,1.800000000000000000e+01,1.181958333333333485e+03,1.516666666666666430e+01,0.000000000000000000e+00,1.915000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
5.800000000000000000e+01,1.084000000000000000e+03,1.800000000000000000e+01,1.123458333333333258e+03,1.524999999999999645e+01,-3.800000000000000000e+01,-3.800000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00
5.900000000000000000e+01,1.090500000000000000e+03,1.800000000000000000e+01,1.064958333333333258e+03,1.533333333333333037e+01,6.500000000000000000e+00,4.450000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,1.090500000000000000e+03,1.400000000000000000e+01,1.007875000000000000e+03,1.483333333333333037e+01,0.000000000000000000e+00,-6.500000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00
6.100000000000000000e+01,7.835000000000000000e+02,1.400000000000000000e+01,9.657916666666666288e+02,1.433333333333333215e+01,-3.070000000000000000e+02,-3.070000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00
6.200000000000000000e+01,7.835000000000000000e+02,1.400000000000000000e+01,9.870416666666667425e+02,1.399999999999999822e+01,0.000000000000000000e+00,3.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+01,7.915000000000000000e+02,1.100000000000000000e+01,1.024250000000000000e+03,1.366666666666666607e+01,8.000000000000000000e+00,8.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00
6.400000000000000000e+01,7.915000000000000000e+02,1.100000000000000000e+01,1.051124999999999773e+03,1.375000000000000178e+01,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
6.500000000000000000e+01,8.085000000000000000e+02,1.000000000000000000e+01,1.081166666666666515e+03,1.383333333333333570e+01,1.700000000000000000e+01,1.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.600000000000000000e+01,8.085000000000000000e+02,1.000000000000000000e+01,1.101541666666666515e+03,1.391666666666666785e+01,0.000000000000000000e+00,-1.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000000e+01,1.568500000000000000e+03,1.300000000000000000e+01,1.121916666666666515e+03,1.416666666666666607e+01,7.600000000000000000e+02,7.600000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
6.800000000000000000e+01,1.568500000000000000e+03,1.300000000000000000e+01,1.154625000000000000e+03,1.441666666666666607e+01,0.000000000000000000e+00,-7.600000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00
6.900000000000000000e+01,1.444500000000000000e+03,1.900000000000000000e+01,1.187333333333333258e+03,1.466666666666666430e+01,-1.240000000000000000e+02,-1.240000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00
7.000000000000000000e+01,1.444500000000000000e+03,1.900000000000000000e+01,1.225958333333333258e+03,1.524999999999999645e+01,0.000000000000000000e+00,1.240000000000000000e+02,0.000000000000000000e+00,-6.000000000000000000e+00
7.100000000000000000e+01,1.335000000000000000e+03,1.900000000000000000e+01,1.264583333333333030e+03,1.583333333333333037e+01,-1.095000000000000000e+02,-1.095000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000000000e+01,1.335000000000000000e+03,1.700000000000000000e+01,1.268791666666666515e+03,1.641666666666666430e+01,0.000000000000000000e+00,1.095000000000000000e+02,-2.000000000000000000e+00,-2.000000000000000000e+00
7.300000000000000000e+01,1.176000000000000000e+03,1.700000000000000000e+01,1.272999999999999773e+03,1.699999999999999645e+01,-1.590000000000000000e+02,-1.590000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
7.400000000000000000e+01,1.176000000000000000e+03,1.700000000000000000e+01,1.239416666666666515e+03,1.708333333333333215e+01,0.000000000000000000e+00,1.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
