# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.348333333333332575e+02,4.166666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.080000000000000000e+02,0.000000000000000000e+00,4.015833333333332575e+02,5.833333333333332593e-01,8.090000000000000000e+02,8.090000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,8.035000000000000000e+02,0.000000000000000000e+00,4.683333333333332575e+02,5.833333333333332593e-01,-4.500000000000000000e+00,-8.135000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,8.035000000000000000e+02,2.000000000000000000e+00,5.354166666666666288e+02,5.833333333333332593e-01,0.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
4.000000000000000000e+00,8.020000000000000000e+02,2.000000000000000000e+00,6.037500000000000000e+02,5.833333333333332593e-01,-1.500000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00
5.000000000000000000e+00,8.020000000000000000e+02,2.000000000000000000e+00,6.720833333333333712e+02,5.833333333333332593e-01,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,8.010000000000000000e+02,2.000000000000000000e+00,7.375416666666667425e+02,7.499999999999998890e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,8.010000000000000000e+02,0.000000000000000000e+00,8.030833333333334849e+02,9.999999999999998890e-01,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00
8.000000000000000000e+00,8.050000000000000000e+02,0.000000000000000000e+00,8.279166666666667425e+02,1.166666666666666519e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
9.000000000000000000e+00,8.200000000000000000e+02,0.000000000000000000e+00,8.531250000000000000e+02,1.333333333333333259e+00,1.500000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,8.200000000000000000e+02,0.000000000000000000e+00,8.591666666666665151e+02,1.583333333333333037e+00,0.000000000000000000e+00,-1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,7.855000000000000000e+02,2.000000000000000000e+00,8.653333333333331439e+02,1.833333333333333037e+00,-3.450000000000000000e+01,-3.450000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.200000000000000000e+01,7.855000000000000000e+02,2.000000000000000000e+00,9.218749999999998863e+02,2.333333333333333037e+00,0.000000000000000000e+00,3.450000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00
1.300000000000000000e+01,1.106000000000000000e+03,2.000000000000000000e+00,9.784999999999998863e+02,2.833333333333333037e+00,3.205000000000000000e+02,3.205000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,1.106000000000000000e+03,2.000000000000000000e+00,1.058958333333333258e+03,4.250000000000000000e+00,0.000000000000000000e+00,-3.205000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,8.760000000000000000e+02,5.000000000000000000e+00,1.139083333333333258e+03,5.666666666666666075e+00,-2.300000000000000000e+02,-2.300000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
1.600000000000000000e+01,8.760000000000000000e+02,5.000000000000000000e+00,1.171124999999999773e+03,7.416666666666666075e+00,0.000000000000000000e+00,2.300000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00
1.700000000000000000e+01,1.480500000000000000e+03,8.000000000000000000e+00,1.203166666666666515e+03,9.166666666666666075e+00,6.045000000000000000e+02,6.045000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
1.800000000000000000e+01,1.480500000000000000e+03,8.000000000000000000e+00,1.206916666666666515e+03,1.016666666666666607e+01,0.000000000000000000e+00,-6.045000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00
1.900000000000000000e+01,1.766500000000000000e+03,1.700000000000000000e+01,1.210666666666666288e+03,1.116666666666666430e+01,2.860000000000000000e+02,2.860000000000000000e+02,9.000000000000000000e+00,9.000000000000000000e+00
2.000000000000000000e+01,1.766500000000000000e+03,1.700000000000000000e+01,1.229624999999999773e+03,1.158333333333333215e+01,0.000000000000000000e+00,-2.860000000000000000e+02,0.000000000000000000e+00,-9.000000000000000000e+00
