# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.172499999999999432e+02,-8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.605000000000000000e+02,0.000000000000000000e+00,3.808333333333332575e+02,-8.333333333333332871e-02,7.615000000000000000e+02,7.615000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,7.615000000000000000e+02,0.000000000000000000e+00,4.444166666666665719e+02,-8.333333333333332871e-02,1.000000000000000000e+00,-7.605000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,7.615000000000000000e+02,0.000000000000000000e+00,5.081666666666665719e+02,-8.333333333333332871e-02,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,7.615000000000000000e+02,0.000000000000000000e+00,5.719166666666665151e+02,-8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,7.630000000000000000e+02,0.000000000000000000e+00,6.356666666666665151e+02,-8.333333333333332871e-02,1.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,7.630000000000000000e+02,0.000000000000000000e+00,6.994166666666665151e+02,-8.333333333333332871e-02,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,7.630000000000000000e+02,0.000000000000000000e+00,7.630416666666666288e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,7.650000000000000000e+02,0.000000000000000000e+00,7.632083333333332575e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,7.650000000000000000e+02,0.000000000000000000e+00,7.632916666666665151e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,7.650000000000000000e+02,0.000000000000000000e+00,7.633749999999998863e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,7.650000000000000000e+02,0.000000000000000000e+00,7.606666666666666288e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,7.625000000000000000e+02,0.000000000000000000e+00,7.578333333333332575e+02,0.000000000000000000e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,7.625000000000000000e+02,0.000000000000000000e+00,7.560833333333333712e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,7.625000000000000000e+02,0.000000000000000000e+00,7.574583333333334849e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,7.625000000000000000e+02,0.000000000000000000e+00,7.586666666666668561e+02,8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,7.290000000000000000e+02,0.000000000000000000e+00,7.598750000000001137e+02,1.666666666666666574e-01,-3.350000000000000000e+01,-3.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,7.290000000000000000e+02,0.000000000000000000e+00,7.614583333333333712e+02,2.500000000000000000e-01,0.000000000000000000e+00,3.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,7.420000000000000000e+02,0.000000000000000000e+00,7.630416666666667425e+02,3.333333333333333148e-01,1.300000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,7.795000000000000000e+02,0.000000000000000000e+00,7.901666666666666288e+02,4.166666666666666297e-01,3.750000000000000000e+01,2.450000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,7.795000000000000000e+02,1.000000000000000000e+00,8.172916666666665151e+02,7.500000000000000000e-01,0.000000000000000000e+00,-3.750000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.100000000000000000e+01,7.795000000000000000e+02,1.000000000000000000e+00,8.207916666666665151e+02,1.083333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
2.200000000000000000e+01,7.840000000000000000e+02,1.000000000000000000e+00,8.242916666666664014e+02,1.333333333333333259e+00,4.500000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,7.840000000000000000e+02,1.000000000000000000e+00,8.274999999999998863e+02,1.583333333333333259e+00,0.000000000000000000e+00,-4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,1.088000000000000000e+03,1.000000000000000000e+00,8.305833333333332575e+02,1.583333333333333259e+00,3.040000000000000000e+02,3.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.088000000000000000e+03,4.000000000000000000e+00,8.325833333333332575e+02,1.583333333333333259e+00,0.000000000000000000e+00,-3.040000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
2.600000000000000000e+01,8.045000000000000000e+02,4.000000000000000000e+00,8.382916666666666288e+02,1.750000000000000000e+00,-2.835000000000000000e+02,-2.835000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00
2.700000000000000000e+01,8.045000000000000000e+02,3.000000000000000000e+00,8.439999999999998863e+02,1.833333333333333481e+00,0.000000000000000000e+00,2.835000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.800000000000000000e+01,7.675000000000000000e+02,3.000000000000000000e+00,9.050833333333331439e+02,2.750000000000000000e+00,-3.700000000000000000e+01,-3.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.900000000000000000e+01,7.660000000000000000e+02,0.000000000000000000e+00,9.210416666666665151e+02,3.666666666666666963e+00,-1.500000000000000000e+00,3.550000000000000000e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
3.000000000000000000e+01,7.660000000000000000e+02,0.000000000000000000e+00,9.369999999999997726e+02,4.583333333333333925e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
3.100000000000000000e+01,8.480000000000000000e+02,2.000000000000000000e+00,9.090416666666665151e+02,5.333333333333333037e+00,8.200000000000000000e+01,8.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
3.200000000000000000e+01,8.480000000000000000e+02,2.000000000000000000e+00,8.799583333333331439e+02,5.499999999999999112e+00,0.000000000000000000e+00,-8.200000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00
3.300000000000000000e+01,1.512500000000000000e+03,1.200000000000000000e+01,8.744999999999998863e+02,5.666666666666666075e+00,6.645000000000000000e+02,6.645000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+01
3.400000000000000000e+01,9.755000000000000000e+02,1.200000000000000000e+01,9.214999999999998863e+02,6.166666666666666075e+00,-5.370000000000000000e+02,-1.201500000000000000e+03,0.000000000000000000e+00,-1.000000000000000000e+01
3.500000000000000000e+01,9.755000000000000000e+02,1.200000000000000000e+01,9.875000000000000000e+02,7.166666666666666075e+00,0.000000000000000000e+00,5.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000000e+01,7.525000000000000000e+02,1.000000000000000000e+01,1.053625000000000000e+03,8.416666666666666075e+00,-2.230000000000000000e+02,-2.230000000000000000e+02,-2.000000000000000000e+00,-2.000000000000000000e+00
3.700000000000000000e+01,7.390000000000000000e+02,6.000000000000000000e+00,1.131374999999999773e+03,1.016666666666666607e+01,-1.350000000000000000e+01,2.095000000000000000e+02,-4.000000000000000000e+00,-2.000000000000000000e+00
3.800000000000000000e+01,7.390000000000000000e+02,6.000000000000000000e+00,1.202291666666666288e+03,1.208333333333333215e+01,0.000000000000000000e+00,1.350000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00
3.900000000000000000e+01,1.368500000000000000e+03,9.000000000000000000e+00,1.273124999999999773e+03,1.399999999999999645e+01,6.295000000000000000e+02,6.295000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+01,1.559500000000000000e+03,1.500000000000000000e+01,1.291874999999999773e+03,1.524999999999999645e+01,1.910000000000000000e+02,-4.385000000000000000e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.100000000000000000e+01,1.559500000000000000e+03,1.500000000000000000e+01,1.355375000000000000e+03,1.650000000000000000e+01,0.000000000000000000e+00,-1.910000000000000000e+02,0.000000000000000000e+00,-6.000000000000000000e+00
4.200000000000000000e+01,1.699000000000000000e+03,2.100000000000000000e+01,1.404750000000000000e+03,1.750000000000000000e+01,1.395000000000000000e+02,1.395000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00
4.300000000000000000e+01,1.699000000000000000e+03,2.500000000000000000e+01,1.472708333333333485e+03,1.866666666666666430e+01,0.000000000000000000e+00,-1.395000000000000000e+02,4.000000000000000000e+00,-2.000000000000000000e+00
4.400000000000000000e+01,1.698000000000000000e+03,2.500000000000000000e+01,1.527583333333333258e+03,1.991666666666666430e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00
4.500000000000000000e+01,1.737500000000000000e+03,2.700000000000000000e+01,1.582458333333333030e+03,2.149999999999999645e+01,3.950000000000000000e+01,4.050000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
4.600000000000000000e+01,1.737500000000000000e+03,2.700000000000000000e+01,1.610166666666666515e+03,2.283333333333332860e+01,0.000000000000000000e+00,-3.950000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00
4.700000000000000000e+01,1.568000000000000000e+03,2.400000000000000000e+01,1.618333333333333030e+03,2.366666666666666075e+01,-1.695000000000000000e+02,-1.695000000000000000e+02,-3.000000000000000000e+00,-3.000000000000000000e+00
4.800000000000000000e+01,1.568000000000000000e+03,2.400000000000000000e+01,1.626499999999999773e+03,2.433333333333332860e+01,0.000000000000000000e+00,1.695000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00
4.900000000000000000e+01,1.397500000000000000e+03,2.100000000000000000e+01,1.623041666666666515e+03,2.450000000000000000e+01,-1.705000000000000000e+02,-1.705000000000000000e+02,-3.000000000000000000e+00,-3.000000000000000000e+00
5.000000000000000000e+01,1.397500000000000000e+03,2.500000000000000000e+01,1.628375000000000000e+03,2.433333333333333215e+01,0.000000000000000000e+00,1.705000000000000000e+02,4.000000000000000000e+00,7.000000000000000000e+00
5.100000000000000000e+01,1.701000000000000000e+03,2.500000000000000000e+01,1.633791666666666970e+03,2.441666666666666785e+01,3.035000000000000000e+02,3.035000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+00
5.200000000000000000e+01,1.657500000000000000e+03,2.500000000000000000e+01,1.608833333333333485e+03,2.433333333333333570e+01,-4.350000000000000000e+01,-3.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,1.657500000000000000e+03,2.300000000000000000e+01,1.583875000000000000e+03,2.433333333333333570e+01,0.000000000000000000e+00,4.350000000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00
5.400000000000000000e+01,1.657500000000000000e+03,2.300000000000000000e+01,1.559416666666666515e+03,2.458333333333333215e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
5.500000000000000000e+01,1.763000000000000000e+03,2.300000000000000000e+01,1.534958333333333030e+03,2.475000000000000000e+01,1.055000000000000000e+02,1.055000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000000e+01,1.763000000000000000e+03,2.600000000000000000e+01,1.516541666666666288e+03,2.516666666666666785e+01,0.000000000000000000e+00,-1.055000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
5.700000000000000000e+01,1.438000000000000000e+03,2.600000000000000000e+01,1.505833333333333258e+03,2.525000000000000000e+01,-3.250000000000000000e+02,-3.250000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00
