# Time,raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.017499999999998863e+02,4.316666666666665719e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.923500000000000000e+03,1.030000000000000000e+02,9.620833333333332575e+02,5.183333333333332149e+01,1.924500000000000000e+03,1.924500000000000000e+03,1.040000000000000000e+02,1.040000000000000000e+02
2.000000000000000000e+00,1.923500000000000000e+03,1.040000000000000000e+02,1.122416666666666515e+03,6.049999999999998579e+01,0.000000000000000000e+00,-1.924500000000000000e+03,1.000000000000000000e+00,-1.030000000000000000e+02
3.000000000000000000e+00,1.925000000000000000e+03,1.040000000000000000e+02,1.283124999999999773e+03,6.916666666666665719e+01,1.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
4.000000000000000000e+00,1.925000000000000000e+03,1.040000000000000000e+02,1.443833333333333030e+03,7.783333333333332860e+01,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.925000000000000000e+03,1.040000000000000000e+02,1.604041666666666288e+03,8.650000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.924000000000000000e+03,1.040000000000000000e+02,1.764249999999999545e+03,9.516666666666667140e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.924000000000000000e+03,1.040000000000000000e+02,1.924958333333332803e+03,1.039166666666666714e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.928500000000000000e+03,1.040000000000000000e+02,1.925291666666666288e+03,1.039166666666666714e+02,4.500000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.928500000000000000e+03,1.040000000000000000e+02,1.925333333333332803e+03,1.038333333333333286e+02,0.000000000000000000e+00,-4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.922500000000000000e+03,1.040000000000000000e+02,1.925249999999999545e+03,1.037499999999999858e+02,-6.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.922500000000000000e+03,1.040000000000000000e+02,1.925249999999999773e+03,1.036666666666666430e+02,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,1.927500000000000000e+03,1.040000000000000000e+02,1.925249999999999773e+03,1.035833333333333002e+02,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.927500000000000000e+03,1.030000000000000000e+02,1.925583333333333258e+03,1.034999999999999716e+02,0.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.400000000000000000e+01,1.924000000000000000e+03,1.030000000000000000e+02,1.925958333333333258e+03,1.034166666666666288e+02,-3.500000000000000000e+00,-3.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.924000000000000000e+03,1.030000000000000000e+02,1.925958333333333258e+03,1.033333333333333002e+02,0.000000000000000000e+00,3.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.925000000000000000e+03,1.030000000000000000e+02,1.925916666666666742e+03,1.032499999999999574e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.925000000000000000e+03,1.030000000000000000e+02,1.926375000000000000e+03,1.031666666666666288e+02,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,1.928000000000000000e+03,1.030000000000000000e+02,1.926499999999999773e+03,1.030833333333333002e+02,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
