ISO 15765-4 (CAN 11/500)
1473606498.696043,MAF,9.63
1473606498.764691,THROTTLE_POS,100.0
1473606498.835924,BAROMETRIC_PRESSURE,100
1473606498.903975,FUEL_INJECT_TIMING,-4.9921875
1473606498.974117,PIDS_C,01000100110111000000000000001001
1473606499.017006,CONTROL_MODULE_VOLTAGE,
1473606499.154135,AMBIANT_AIR_TEMP,27
1473606499.260413,ACCELERATOR_POS_D,4.705882352941177
1473606499.352889,SPEED,13
1473606499.397673,INTAKE_TEMP,37
1473606499.48985,RPM,923.0
1473606499.602616,ACCELERATOR_POS_E,1.9607843137254901
1473606499.694198,THROTTLE_ACTUATOR,0.0
1473606499.786139,FUEL_RAIL_PRESSURE_DIRECT,37130
1473606499.807421,RUN_TIME_MIL,
1473606499.850148,DISTANCE_W_MIL,
1473606499.893887,COOLANT_TEMP,46
1473606499.938756,ENGINE_LOAD,46.666666666666664
1473606500.030401,EGR_ERROR,39.84375
1473606500.122409,RUN_TIME,80
1473606500.217369,CATALYST_TEMP_B1S1,88.9
1473606500.309932,MAF,12.24
1473606500.516339,FUEL_INJECT_TIMING,-4.0
1473606500.557701,TIME_SINCE_DTC_CLEARED,22468
1473606500.737839,COMMANDED_EGR,3.9215686274509802
1473606500.898976,ACCELERATOR_POS_D,15.686274509803921
1473606501.127412,RPM,1237.5
1473606501.2192,INTAKE_PRESSURE,106
1473606501.312898,ACCELERATOR_POS_E,12.549019607843137
1473606501.473532,FUEL_RAIL_PRESSURE_DIRECT,62540
1473606501.696544,ENGINE_LOAD,66.66666666666667
1473606501.764816,EGR_ERROR,28.125
1473606501.857404,RUN_TIME,82
1473606501.902747,CATALYST_TEMP_B1S1,91.4
1473606502.197411,FUEL_INJECT_TIMING,-6.0
1473606502.240397,TIME_SINCE_DTC_CLEARED,
1473606502.382598,COMMANDED_EGR,11.372549019607844
1473606502.51902,ACCELERATOR_POS_D,9.019607843137255
1473606502.61154,SPEED,15
1473606502.705276,INTAKE_TEMP,36
1473606502.797384,RPM,1167.5
1473606502.889272,INTAKE_PRESSURE,105
1473606502.933962,ACCELERATOR_POS_E,1.9607843137254901
1473606503.195108,COOLANT_TEMP,47
1473606503.266054,ENGINE_LOAD,29.80392156862745
1473606503.35792,EGR_ERROR,-25.78125
1473606503.494914,CATALYST_TEMP_B1S1,94.19999999999999
1473606503.587327,MAF,12.13
1473606503.628579,THROTTLE_POS,
1473606503.814856,FUEL_INJECT_TIMING,-2.9921875
1473606504.03541,COMMANDED_EGR,10.196078431372548
1473606504.174861,ACCELERATOR_POS_D,0.0
1473606504.276681,SPEED,14
1473606504.388957,RPM,839.5
1473606504.480351,INTAKE_PRESSURE,103
1473606504.525238,ACCELERATOR_POS_E,0.0
1473606504.63342,FUEL_RAIL_PRESSURE_DIRECT,
1473606504.882847,ENGINE_LOAD,47.450980392156865
1473606504.924984,EGR_ERROR,32.03125
1473606505.017388,RUN_TIME,85
1473606505.155583,MAF,6.22
1473606505.224871,THROTTLE_POS,100.0
1473606505.406153,TIME_SINCE_DTC_CLEARED,22468
1473606505.518959,COMMANDED_EGR,13.72549019607843
1473606505.630968,ACCELERATOR_POS_D,
1473606505.723006,SPEED,10
1473606505.816684,INTAKE_TEMP,37
1473606505.885003,RPM,790.0
1473606505.927751,INTAKE_PRESSURE,102
1473606506.154938,FUEL_RAIL_PRESSURE_DIRECT,36800
1473606506.383743,ENGINE_LOAD,61.96078431372549
1473606506.475466,EGR_ERROR,30.46875
1473606506.519376,RUN_TIME,87
1473606506.592394,CATALYST_TEMP_B1S1,98.5
1473606506.633648,MAF,
1473606506.887319,FUEL_INJECT_TIMING,-2.8828125
1473606506.930412,TIME_SINCE_DTC_CLEARED,
1473606507.062604,COMMANDED_EGR,10.196078431372548
1473606507.249159,ACCELERATOR_POS_D,0.0
1473606507.340451,SPEED,9
1473606507.454876,RPM,800.0
1473606507.522811,INTAKE_PRESSURE,101
1473606507.63343,THROTTLE_ACTUATOR,
1473606507.726178,FUEL_RAIL_PRESSURE_DIRECT,36870
1473606507.746168,RUN_TIME_MIL,0
1473606507.766248,DISTANCE_W_MIL,0
1473606507.944849,EGR_ERROR,43.75
1473606508.037354,RUN_TIME,88
1473606508.132423,CATALYST_TEMP_B1S1,100.4
1473606508.224935,MAF,7.08
1473606508.455963,FUEL_INJECT_TIMING,-2.6875
1473606508.476164,TIME_SINCE_DTC_CLEARED,22468
1473606508.592535,COMMANDED_EGR,8.627450980392156
1473606508.613542,AMBIANT_AIR_TEMP,
1473606508.796756,SPEED,6
1473606508.907824,RPM,791.5
1473606509.135618,THROTTLE_ACTUATOR,0.0
1473606509.229856,FUEL_RAIL_PRESSURE_DIRECT,40290
1473606509.276994,RUN_TIME_MIL,
1473606509.482964,ENGINE_LOAD,61.1764705882353
1473606509.525175,EGR_ERROR,28.90625
1473606509.592873,RUN_TIME,90
1473606509.634773,CATALYST_TEMP_B1S1,
1473606509.727446,MAF,7.49
1473606509.933086,FUEL_INJECT_TIMING,-2.796875
1473606509.975662,TIME_SINCE_DTC_CLEARED,
1473606510.017823,PIDS_C,
1473606510.151891,COMMANDED_EGR,9.019607843137255
1473606510.246801,AMBIANT_AIR_TEMP,27
1473606510.382556,SPEED,0
1473606510.519277,RPM,820.0
1473606510.592463,INTAKE_PRESSURE,102
1473606510.634768,ACCELERATOR_POS_E,
1473606510.796027,FUEL_RAIL_PRESSURE_DIRECT,37210
1473606510.816251,RUN_TIME_MIL,0
1473606510.948616,ENGINE_LOAD,60.78431372549019
