Time,raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.069767441860465240e+00,5.380697674418604493e+02,5.109302325581394655e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000000e+02,1.666500000000000000e+03,1.100000000000000000e+01,5.488372093023255793e+00,5.602209302325580893e+02,5.351162790697673444e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,1.667500000000000000e+03,1.667500000000000000e+03,1.110000000000000000e+02,1.110000000000000000e+02
2.000000000000000000e+00,1.080000000000000000e+02,1.403500000000000000e+03,1.600000000000000000e+01,5.860465116279069520e+00,5.828837209302324709e+02,5.586046511627905886e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,-7.000000000000000000e+00,-2.630000000000000000e+02,-1.930500000000000000e+03,-2.000000000000000000e+00,-1.130000000000000000e+02
3.000000000000000000e+00,1.080000000000000000e+02,1.403500000000000000e+03,1.600000000000000000e+01,6.232558139534883246e+00,6.055465116279068525e+02,5.820930232558138329e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,2.630000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
4.000000000000000000e+00,1.020000000000000000e+02,8.260000000000000000e+02,1.500000000000000000e+01,6.534883720930231732e+00,6.247209302325579756e+02,6.055813953488370771e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.775000000000000000e+02,-5.775000000000000000e+02,-6.000000000000000000e+00,-6.000000000000000000e+00
5.000000000000000000e+00,1.020000000000000000e+02,8.260000000000000000e+02,1.500000000000000000e+01,6.837209302325580218e+00,6.438953488372090987e+02,6.288372093023254195e+01,4.753424168145953033e+00,1.000000000000000000e+00,3.045549523620728394e+01,1.000000000000000000e+00,4.510013743542489806e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.775000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00
6.000000000000000000e+00,1.040000000000000000e+02,1.380000000000000000e+03,1.400000000000000000e+01,6.999999999999999112e+00,6.620581395348834803e+02,6.520930232558137618e+01,4.250425355476712852e+00,1.000000000000000000e+00,2.948595407313973737e+00,1.000000000000000000e+00,3.282137166567736699e+02,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.540000000000000000e+02,5.540000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.000000000000000000e+00,1.040000000000000000e+02,1.380000000000000000e+03,1.500000000000000000e+01,7.162790697674418006e+00,6.802209302325578619e+02,6.753488372093021042e+01,5.398193759746735765e+00,1.000000000000000000e+00,2.525898907172691832e+00,1.000000000000000000e+00,2.823903722049489033e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-5.540000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00
8.000000000000000000e+00,1.030000000000000000e+02,8.030000000000000000e+02,1.500000000000000000e+01,7.186046511627906419e+00,6.992209302325578619e+02,6.988372093023254195e+01,5.986210048419755125e+00,1.000000000000000000e+00,2.189380832507689778e+00,1.000000000000000000e+00,2.596345174367771165e+02,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-5.770000000000000000e+02,-5.770000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
9.000000000000000000e+00,1.030000000000000000e+02,8.030000000000000000e+02,1.000000000000000000e+01,7.186046511627906419e+00,7.182209302325578619e+02,7.223255813953487348e+01,6.021998240610615838e+00,1.000000000000000000e+00,1.378704626191191052e+00,1.000000000000000000e+00,2.214328340603534002e+02,1.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,5.770000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.010000000000000000e+02,7.865000000000000000e+02,1.000000000000000000e+01,7.186046511627906419e+00,7.372674418604648281e+02,7.458139534883720501e+01,5.939084716749482240e+00,1.000000000000000000e+00,1.402477147321955719e+00,1.000000000000000000e+00,2.212961909573488413e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-1.650000000000000000e+01,-1.650000000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00
1.100000000000000000e+01,1.010000000000000000e+02,7.865000000000000000e+02,1.000000000000000000e+00,7.186046511627906419e+00,7.563139534883717943e+02,7.690697674418603924e+01,5.648081660730570164e+00,1.000000000000000000e+00,2.267266166061804533e+00,1.000000000000000000e+00,2.211588655280472722e+02,1.000000000000000000e+00,-9.000000000000000000e+00,-9.000000000000000000e+00,0.000000000000000000e+00,1.650000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+02,8.070000000000000000e+02,1.000000000000000000e+00,7.186046511627906419e+00,7.579534883720926928e+02,7.923255813953487348e+01,5.297746285212168615e+00,6.193674192270690604e+00,2.766386191764170999e+00,2.093670461175779351e+01,2.482806662956226944e+02,3.714910744553629343e+02,0.000000000000000000e+00,9.000000000000000000e+00,2.050000000000000000e+01,2.050000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,1.000000000000000000e+02,8.070000000000000000e+02,1.000000000000000000e+00,7.186046511627906419e+00,7.579534883720926928e+02,8.155813953488370771e+01,4.737750625743776034e+00,5.723774978106669131e+00,3.146557872704869308e+00,3.566510900025401831e+00,2.721858717133029018e+02,3.087457957608491483e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.050000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000000e+01,1.010000000000000000e+02,8.160000000000000000e+02,3.000000000000000000e+00,7.186046511627906419e+00,7.579534883720926928e+02,8.388372093023254195e+01,4.914138818814392629e+00,5.733271317494053498e+00,3.880444721893280935e+00,3.452535300326414092e+00,3.125330131322460261e+02,2.875327904778861807e+02,2.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.010000000000000000e+02,8.300000000000000000e+02,3.000000000000000000e+00,7.186046511627906419e+00,7.579534883720926928e+02,8.620930232558137618e+01,5.593680022878240621e+00,5.713142742834279808e+00,4.376873860803899063e+00,3.419005703417296260e+00,3.364066680091102626e+02,2.819518923504504642e+02,0.000000000000000000e+00,-2.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
