raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-1.213189843332334483e+00,-2.405787709345134751e+00,-2.951506798592206327e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,2.029051085793510012e+00,1.167201835444368285e+00,-5.393463759372907340e-01,-1.213189843332334483e+00,-2.405787709345134751e+00,-2.853075070405650671e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,1.348081160698389347e+01,9.858713798998875788e+00,1.354575781101171650e+01,9.559838890578895132e+00,1.596107818739734974e+01,1.123681012288071024e+01
2.000000000000000000e+00,-1.649976507971996909e-01,1.257507816853336458e+00,-4.898599623692693195e-01,-1.213189843332334483e+00,-2.405787709345134751e+00,-2.754643342219093682e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,8.685248634924995770e-01,-9.222660626578194965e+00,3.172903774419321699e-01,-9.334361904102063789e+00,-5.702272958066014752e+00,-1.524967711818810479e+01
3.000000000000000000e+00,-1.649976507971996909e-01,1.257507816853336458e+00,-4.898599623692693195e-01,-1.210241077115711050e+00,-2.405787709345134751e+00,-2.656211614032536694e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-6.360421350685134811e-01,-2.174829184445097301e-03,-2.253973135327196065e-01,-1.391077680918372146e-03,4.013222693498306626e+00
4.000000000000000000e+00,-1.987522467447490615e-01,1.056458090858860416e-01,-7.125488234253657405e-01,-1.207292310899087617e+00,-2.322797226095969503e+00,-2.549983313316351641e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-3.915445970245615914e+00,-2.862202484719171824e+00,-4.076986138194358844e+00,-2.875277921698347061e+00,-8.909695276376601580e-02,-6.162149743535732388e-02
5.000000000000000000e+00,-1.987522467447490615e-01,1.056458090858860416e-01,-7.125488234253657405e-01,-1.204343544682463962e+00,-2.239806742846803811e+00,-2.443755012600166587e+00,3.381842114924531462e+00,-8.488544559978022930e-01,3.541173014149133991e+00,-9.700360933674100350e-01,4.039697854938544275e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,2.862209842953949313e+00,-2.174829184445097301e-03,2.875331036994420941e+00,-1.391077680918372146e-03,6.185862956263249446e-02
6.000000000000000000e+00,-5.362982062202428235e-01,-1.083997272536336709e+00,-9.599808912654728132e-01,-1.201394778465840307e+00,-2.156816259597638119e+00,-2.337526711883981090e+00,3.342275882314440949e+00,-8.488544559978022930e-01,2.684455547785005169e+00,-9.700360933674100350e-01,3.592771200367774753e+00,-1.083851660099736769e+00,-4.350352409676353282e+00,-3.180225391812122826e+00,-4.210639949129884485e+00,-2.969587908620908490e+00,-8.784498285093946812e-01,-6.172820689263114335e-01
7.000000000000000000e+00,-5.362982062202428235e-01,-1.083997272536336709e+00,-9.599808912654728132e-01,-1.198446012249216652e+00,-2.073825776348472427e+00,-2.231298411167796480e+00,3.273589232330350374e+00,-8.488544559978022930e-01,1.698847078235550923e+00,-9.700360933674100350e-01,3.798757424836301411e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,3.180232750046900758e+00,-2.174829184445097301e-03,2.969641023916982370e+00,-1.391077680918372146e-03,6.175192010535867082e-01
8.000000000000000000e+00,-6.713165900104404171e-01,-1.209319858981435347e+00,-1.232156165889590538e+00,-1.195497246032593219e+00,-1.990835293099307401e+00,-2.125070110451610983e+00,2.870348824211031769e+00,-8.488544559978022930e-01,1.630575050081261468e+00,-9.700360933674100350e-01,3.541846047613732118e+00,-1.083851660099736769e+00,-4.785258849107091095e+00,-3.498248298905074272e+00,-4.455142996047237181e-01,-3.128065697048497129e-01,-3.522145780123089320e-01,-2.468416879323420410e-01
9.000000000000000000e+00,-6.713165900104404171e-01,-1.209319858981435347e+00,-1.232156165889590538e+00,-1.192548479815969564e+00,-1.907844809850141488e+00,-2.018841809735425041e+00,2.109253895623032893e+00,-8.488544559978022930e-01,1.552478708649882577e+00,-9.700360933674100350e-01,2.779830720918171405e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,3.498255657139851760e+00,-2.174829184445097301e-03,3.128596850009234820e-01,-1.391077680918372146e-03,2.470788200596172046e-01
