raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-8.316194949012462034e-01,-1.558852175527632111e+00,-2.904727363414437047e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,-1.312430548496503202e-01,7.431516247461138203e-02,-4.403735488012479049e-01,-8.151064040881542683e-01,-1.469521796164465099e+00,-2.809219349926491027e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,1.522043736470684472e+01,1.113080542737067979e+01,9.679576841023111555e+00,6.831750000575045334e+00,1.034790218209510293e+01,7.285446058945036718e+00
2.000000000000000000e+00,-1.987522467447490615e-01,2.705924485981849315e-01,-3.908871352332264903e-01,-8.062601054382836363e-01,-1.380191416801297422e+00,-2.713711336438544564e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,8.685248634924995770e-01,-1.049475225495000075e+01,6.921730178708443981e-01,-6.341745001998347675e+00,-1.768028278466136360e-01,-7.408689053815751713e+00
3.000000000000000000e+00,-3.675252264824959703e-01,4.171092959862046645e-01,-3.166575148811943685e-01,-7.974138067884130043e-01,-1.342773598559837245e+00,-2.615279608251987575e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,1.303431302923237389e+00,3.180265862103400787e-01,5.161411693216160224e-01,-1.241865958597268838e-01,-4.399204530951565384e-01,-1.851016244333471283e-01
4.000000000000000000e+00,-3.675252264824959703e-01,4.171092959862046645e-01,-3.166575148811943685e-01,-7.962343003017636756e-01,-1.305355780318377068e+00,-2.516847880065431031e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-9.540650421614647048e-01,-2.174829184445097301e-03,-3.657121721248231538e-01,-1.391077680918372146e-03,3.088188835586121450e-01
5.000000000000000000e+00,-4.687890143251440822e-01,5.396674136126613508e-01,-2.919143080971836612e-01,-7.950547938151141247e-01,-1.267937962076916891e+00,-2.472992159586271832e+00,3.122964987406215531e+00,-8.488544559978022930e-01,2.381698265410459037e+00,-9.700360933674100350e-01,2.569023217170097961e+00,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,4.313850940942098311e-01,3.059589542504921322e-01,-2.645087029294612702e-01,-1.851016244333471283e-01
6.000000000000000000e+00,-4.687890143251440822e-01,5.396674136126613508e-01,-2.671711013131729540e-01,-7.950547938151141247e-01,-1.251702855557532246e+00,-2.429136439107112633e+00,-1.100808640467533100e-01,-8.488544559978022930e-01,-4.835579348119568022e-01,-9.700360933674100350e-01,6.596231150184898862e-02,-1.083851660099736769e+00,4.336184240617619312e-01,3.679117388858759305e-06,-2.174829184445097301e-03,-3.059058389544183632e-01,-1.391077680918372146e-03,1.853387565606223197e-01
7.000000000000000000e+00,-5.025436102726934529e-01,6.115436028973503246e-01,-2.671711013131729540e-01,-7.950547938151141247e-01,-1.251702855557532246e+00,-2.330704710920555645e+00,-3.553940964046987672e-01,-8.488544559978022930e-01,-5.222109783920539927e-01,-9.700360933674100350e-01,1.300897072161019408e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,2.520933964977735697e-01,1.794455571592512844e-01,-8.909695276376601580e-02,-6.162149743535732388e-02
8.000000000000000000e+00,-4.350344183775947116e-01,6.115436028973503246e-01,-2.671711013131729540e-01,-7.950547938151141247e-01,-1.251702855557532246e+00,-2.232272982733998656e+00,-5.836904344250799515e-01,-8.488544559978022930e-01,-5.727199687207006340e-01,-9.700360933674100350e-01,3.614563524398338168e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,-1.793924418631774598e-01,1.740206724847768727e-01,1.853387565606223197e-01
9.000000000000000000e+00,-4.350344183775947116e-01,-2.244124617785445142e-02,-2.424278945291622189e-01,-7.950547938151141247e-01,-1.251702855557532246e+00,-2.133841254547441668e+00,-6.241415209545596587e-01,-8.488544559978022930e-01,-5.750308417587958187e-01,-9.700360933674100350e-01,4.992500009045018339e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,-2.244950973663502047e+00,-1.582541027784212906e+00,-1.391077680918372146e-03,-1.233615609343522296e-01
