raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-1.313447894697535645e+00,-2.222378244117725554e+00,-2.930066224135729147e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,-6.038073981153416758e-01,-1.151266013789955966e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-2.181604010286499751e+00,-2.827736209684358570e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,5.343977608236563093e+00,3.772426034550492968e+00,9.120019930935235664e+00,6.421085169959107830e+00
2.000000000000000000e+00,-6.038073981153416758e-01,-1.152187503396169932e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-2.140829776455273947e+00,-2.725406195232987105e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,-5.434678231653029302e-03,-3.774673162837896001e+00,-1.391077680918372146e-03,-6.420848037831833111e+00
3.000000000000000000e+00,-6.038073981153416758e-01,-1.152187503396169932e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-2.100055542624048144e+00,-2.623076180781616085e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.326801231514013125e-03,-1.391077680918372146e-03,1.185660636375885556e-04
4.000000000000000000e+00,-6.038073981153416758e-01,-1.149423034577528036e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-2.059281308792822340e+00,-2.520746166330245508e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,7.604717957178696967e-03,6.927288398468227359e-03,-1.391077680918372146e-03,1.185660636375885556e-04
5.000000000000000000e+00,-6.038073981153416758e-01,-1.144815586546458208e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-2.018507074961596537e+00,-2.418416151878874931e+00,-8.679176060112578917e-01,-8.488544559978022930e-01,2.176461562797475491e+00,-9.700360933674100350e-01,7.789386297768161604e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,1.412441605159455923e-02,4.627044814991120025e-03,-1.391077680918372146e-03,1.185660636375885556e-04
6.000000000000000000e+00,-6.038073981153416758e-01,-1.144815586546458208e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-1.977732841130371177e+00,-2.316086137427503466e+00,-9.668486255597639190e-01,-8.488544559978022930e-01,-8.264155294100518079e-01,-9.700360933674100350e-01,-9.068787088186247569e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,-1.147466026934863131e-02,-1.391077680918372146e-03,1.185660636375885556e-04
7.000000000000000000e+00,-6.038073981153416758e-01,-1.150344524183742001e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-1.936958607299145152e+00,-2.213756122976132001e+00,-9.668486255597639190e-01,-8.488544559978022930e-01,-8.264155294100518079e-01,-9.700360933674100350e-01,-9.067724004078018263e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.173392346769268541e-02,-1.377490385282573691e-02,-1.391077680918372146e-03,1.185660636375885556e-04
8.000000000000000000e+00,-6.038073981153416758e-01,-1.150344524183742001e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-1.896184373467919348e+00,-2.111426108524761869e+00,-9.668486255597639190e-01,-8.488544559978022930e-01,-8.264155294100518079e-01,-9.700360933674100350e-01,-9.067724004078018263e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,1.382801914889954936e-02,-1.391077680918372146e-03,1.185660636375885556e-04
9.000000000000000000e+00,-6.038073981153416758e-01,-1.150344524183742001e+00,-1.281642579457612063e+00,-1.313447894697535645e+00,-1.855360414961289450e+00,-2.009096094073390848e+00,-9.668486255597639190e-01,-8.488544559978022930e-01,-8.264155294100518079e-01,-9.700360933674100350e-01,-9.067724004078018263e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
