raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-1.191958726572645011e+00,-1.626850669142511085e+00,-2.906676506546843619e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,-7.050711859579897878e-01,-1.164166868276951261e+00,-1.281642579457612063e+00,-1.176625142246202405e+00,-1.528047739114894776e+00,-2.786804203903809896e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,5.298339721575652028e+00,3.740222624381813521e+00,8.856902305686691790e+00,6.235864979462123259e+00
2.000000000000000000e+00,-7.050711859579897878e-01,-1.191811556463370225e+00,-1.256899372673601301e+00,-1.161291557919760020e+00,-1.429244809087278023e+00,-2.666931901260774396e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.679117388858759305e-06,-9.997030060068304302e-02,-3.809176816590052361e+00,-1.391077680918372146e-03,-6.235627847334848539e+00
3.000000000000000000e+00,-6.713165900104404171e-01,-1.191811556463370225e+00,-1.256899372673601301e+00,-1.147137480079966965e+00,-1.341828829727162775e+00,-2.569474744640421804e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,-2.174829184445097301e-03,6.903386515235013232e-02,8.631479740192926631e-02,6.185862956263249446e-02
4.000000000000000000e+00,-6.713165900104404171e-01,-3.790577237826571189e-01,-1.108440131969536946e+00,-1.132983402240173909e+00,-1.260006876349989202e+00,-2.472017588020068324e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,2.608150621215450826e+00,1.908141121675095864e+00,2.873012030452950505e+00,2.028841398274845442e+00,-1.391077680918372146e-03,-6.162149743535732388e-02
5.000000000000000000e+00,-6.713165900104404171e-01,-3.790577237826571189e-01,-1.108440131969536946e+00,-1.118829324400380631e+00,-1.178184922972816295e+00,-2.371636716701104319e+00,4.357406487505314230e-01,-8.488544559978022930e-01,2.104668138996157900e+00,-9.700360933674100350e-01,1.702156227910146979e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,-1.908133763440318154e+00,-2.174829184445097301e-03,-2.028788282978771562e+00,-1.391077680918372146e-03,1.185660636375885556e-04
6.000000000000000000e+00,-6.713165900104404171e-01,-2.334623660008513790e-01,-1.034210511617504880e+00,-1.104085493317263023e+00,-1.095865722841603107e+00,-2.269306702249733299e+00,2.806240651217564164e-01,-8.488544559978022930e-01,-7.764046092890121153e-01,-9.700360933674100350e-01,5.022061566011729594e-01,-1.083851660099736769e+00,1.303431302923237389e+00,9.540724003962424149e-01,5.128813202744081368e-01,3.634650438374197878e-01,-1.391077680918372146e-03,1.185660636375885556e-04
7.000000000000000000e+00,-6.713165900104404171e-01,-2.334623660008513790e-01,-1.034210511617504880e+00,-1.089341662234145192e+00,-1.013546522710390807e+00,-2.166976687798363166e+00,7.074866104990902571e-02,-8.488544559978022930e-01,-7.764046092890121153e-01,-9.700360933674100350e-01,5.200463542651929671e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-9.540650421614647048e-01,-2.174829184445097301e-03,-3.634119285413460743e-01,-1.391077680918372146e-03,1.185660636375885556e-04
8.000000000000000000e+00,-7.050711859579897878e-01,-8.121578387032184487e-01,-1.083696925185526405e+00,-1.072238818177728481e+00,-9.171303771021632745e-01,-2.060748387082177668e+00,-1.582728685579978534e-01,-8.488544559978022930e-01,-7.764046092890121153e-01,-9.700360933674100350e-01,5.242259036145058282e-01,-1.083851660099736769e+00,-8.711008942304512281e-01,-6.360421350685134811e-01,-2.049360030831026247e+00,-1.444526412775586577e+00,-8.909695276376601580e-02,-6.162149743535732388e-02
9.000000000000000000e+00,-7.050711859579897878e-01,-8.121578387032184487e-01,-1.083696925185526405e+00,-1.055135974121311992e+00,-8.207142314939360750e-01,-1.954520086365991727e+00,-5.662085318171722337e-01,-8.488544559978022930e-01,-6.020156150207914836e-01,-9.700360933674100350e-01,4.416411586135851608e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,6.360494933032911913e-01,-2.174829184445097301e-03,1.444579528071660235e+00,-1.391077680918372146e-03,6.185862956263249446e-02
