raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-1.271575414421481032e+00,-2.181653734961902735e+00,-2.943710226062578705e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,-6.375619940628910465e-01,-1.189968577250942294e+00,-1.281642579457612063e+00,-1.265677881988233944e+00,-2.136454005019726932e+00,-2.840405640045004620e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,5.207063948253829899e+00,3.675815804044454183e+00,9.032314055852387114e+00,6.359345106460112973e+00
2.000000000000000000e+00,-6.375619940628910465e-01,-1.189968577250942294e+00,-1.281642579457612063e+00,-1.258600843068337527e+00,-2.091254275077551128e+00,-2.737101054027429647e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,-2.174829184445097301e-03,-3.675762688748380302e+00,-1.391077680918372146e-03,-6.359107974332838253e+00
3.000000000000000000e+00,-6.375619940628910465e-01,-1.205633900556579485e+00,-1.207412959105579997e+00,-1.251523804148440888e+00,-2.001327199609536311e+00,-2.613330465119581447e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,1.303431302923237389e+00,9.540724003962424149e-01,-5.759226298697993351e-02,-3.907758327107391239e-02,-1.391077680918372146e-03,1.185660636375885556e-04
4.000000000000000000e+00,-6.375619940628910465e-01,-1.201026452525509658e+00,-1.207412959105579997e+00,-1.240318492525271488e+00,-1.911400124141522383e+00,-2.489559876211733247e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-9.540650421614647048e-01,1.412441605159455923e-02,5.063191648453326671e-02,-1.391077680918372146e-03,1.185660636375885556e-04
5.000000000000000000e+00,-6.375619940628910465e-01,-1.201026452525509658e+00,-1.207412959105579997e+00,-1.229113180902101865e+00,-1.791787417457359366e+00,-2.372611288267309160e+00,-7.646944962321025607e-02,-8.488544559978022930e-01,2.156880128026869237e+00,-9.700360933674100350e-01,7.230660066497801575e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,-1.147466026934863131e-02,-1.391077680918372146e-03,1.185660636375885556e-04
6.000000000000000000e+00,-6.038073981153416758e-01,-1.206555390162793451e+00,-1.157926545537558471e+00,-1.215548856305633363e+00,-1.672174710773196571e+00,-2.255662700322885073e+00,-1.992561118780622198e-01,-8.488544559978022930e-01,-7.545203019041208936e-01,-9.700360933674100350e-01,-8.717039700508156796e-01,-1.083851660099736769e+00,8.685248634924995770e-01,6.360494933032911913e-01,-2.173392346769268541e-02,-1.377490385282573691e-02,8.631479740192926631e-02,6.185862956263249446e-02
7.000000000000000000e+00,-6.038073981153416758e-01,-1.206555390162793451e+00,-1.157926545537558471e+00,-1.201984531709165083e+00,-1.608179053528333569e+00,-2.147485256474293003e+00,-1.992561118780622198e-01,-8.488544559978022930e-01,-7.468159058801988603e-01,-9.700360933674100350e-01,-8.734923583605678221e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-6.360421350685134811e-01,-2.174829184445097301e-03,1.382801914889954936e-02,-1.391077680918372146e-03,-6.162149743535732388e-02
8.000000000000000000e+00,-6.038073981153416758e-01,-1.188125598038514363e+00,-1.108440131969536946e+00,-1.189599713599346131e+00,-1.541125328746128842e+00,-2.039307812625701377e+00,-1.992561118780619145e-01,-8.488544559978022930e-01,-7.407619426863452095e-01,-9.700360933674100350e-01,-8.754838833200255799e-01,-1.083851660099736769e+00,8.685248634924995770e-01,6.360494933032911913e-01,6.302215175971352668e-02,4.603142931757905204e-02,-1.391077680918372146e-03,1.185660636375885556e-04
9.000000000000000000e+00,-6.038073981153416758e-01,-1.188125598038514363e+00,-1.108440131969536946e+00,-1.177214895489527180e+00,-1.474071603963924115e+00,-1.944774370703958644e+00,-1.853561882042967512e-01,-8.488544559978022930e-01,-7.360261810566468554e-01,-9.700360933674100350e-01,-8.753191984751675925e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-6.360421350685134811e-01,-2.174829184445097301e-03,-4.597831402150523439e-02,-1.391077680918372146e-03,1.185660636375885556e-04
