raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-9.996991692487889880e-01,-1.545849172909502967e+00,-2.739050197159835776e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,-7.050711859579897878e-01,-1.154030482608597863e+00,-1.281642579457612063e+00,-9.820065719490477241e-01,-1.484389474110240581e+00,-2.645491326804297660e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,5.334198061094938659e+00,3.765525303800061341e+00,8.856902305686691790e+00,6.235864979462123259e+00
2.000000000000000000e+00,-6.713165900104404171e-01,-6.886782314705477415e-01,-1.281642579457612063e+00,-9.643139746493064601e-01,-1.419871707773636915e+00,-2.547059598617740228e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,1.644048939655560204e+00,-2.603849178848048229e+00,8.631479740192926631e-02,-6.173887783835853682e+00
3.000000000000000000e+00,-6.713165900104404171e-01,-6.886782314705477415e-01,-1.182669752321569234e+00,-9.513394032961628444e-01,-1.380812975243846052e+00,-2.448627870431183240e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,1.738337742353975202e+00,1.272095307489193639e+00,-2.174829184445097301e-03,-1.161596452007902291e+00,-1.391077680918372146e-03,-6.162149743535732388e-02
4.000000000000000000e+00,-5.362982062202428235e-01,-1.025943427344857328e+00,-1.182669752321569234e+00,-9.383648319430188955e-01,-1.341754242714056078e+00,-2.350196142244626696e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-1.272087949254415928e+00,-1.195279580462548008e+00,-8.418625939045842888e-01,3.494324226504721964e-01,2.470788200596172046e-01
5.000000000000000000e+00,-5.362982062202428235e-01,2.217534994688450389e-01,-1.058953718401515642e+00,-9.271595203198493840e-01,-1.286808476392709233e+00,-2.251764414058069708e+00,2.232770816473395481e+00,-8.488544559978022930e-01,2.514648322296370253e+00,-9.700360933674100350e-01,2.908487730372068203e+00,-1.083851660099736769e+00,2.173244181784713014e+00,1.590118214582144862e+00,4.411660780735094711e+00,3.956445521228661555e+00,-1.391077680918372146e-03,-2.468416879323420410e-01
6.000000000000000000e+00,-5.362982062202428235e-01,2.217534994688450389e-01,-1.058953718401515642e+00,-9.159542086966798724e-01,-1.231862710071362388e+00,-2.149434399606698687e+00,2.399714517509760281e+00,-8.488544559978022930e-01,1.372954636314754895e-01,-9.700360933674100350e-01,1.744894445182154419e+00,-1.083851660099736769e+00,-1.288015368975808234e-03,-1.590110856347366930e+00,-2.174829184445097301e-03,-3.114503254379966002e+00,-1.391077680918372146e-03,1.185660636375885556e-04
7.000000000000000000e+00,3.775328940547198388e-03,4.309316400794140356e-01,-9.104944776974513987e-01,-9.059284035601599117e-01,-1.176916943750015987e+00,-2.047104385155327666e+00,2.823126296861718565e+00,-8.488544559978022930e-01,1.247565862704369949e-01,-9.700360933674100350e-01,1.351064034091740584e+00,-1.083851660099736769e+00,2.608150621215450826e+00,1.908141121675095864e+00,7.378109045317553516e-01,5.221818510973401661e-01,1.401902923644643639e+00,9.879595820475560730e-01
8.000000000000000000e+00,3.775328940547198388e-03,4.309316400794140356e-01,-7.620352369933871550e-01,-8.959025984236397289e-01,-1.103945982594742858e+00,-1.944774370703956867e+00,2.887654219513854592e+00,-8.488544559978022930e-01,6.708802868464444624e-02,-9.700360933674100350e-01,1.141188852987768287e+00,-1.083851660099736769e+00,2.608150621215450826e+00,3.679117388858759305e-06,-2.174829184445097301e-03,-5.221287358012665081e-01,-1.391077680918372146e-03,-9.877224499202809094e-01
9.000000000000000000e+00,7.128452083564595920e-02,6.428742495086249287e-01,-7.620352369933871550e-01,-8.858767932871195461e-01,-1.030975021439470618e+00,-1.842444356252586513e+00,2.846810652686734944e+00,-8.488544559978022930e-01,-4.457992207134985063e-02,-9.700360933674100350e-01,8.496727380196559265e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-1.908133763440318154e+00,7.475904516733792304e-01,5.290825818477715714e-01,1.740206724847768727e-01,1.235986930616274071e-01
