raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,2.788858622791857700e-01,-5.861877999512811188e-01,-1.515962881574402177e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,1.691505126318016083e+00,1.743132839328093597e+00,1.910231095679769453e+00,3.543742774247486405e-01,-4.675695867751978874e-01,-1.348336572187394555e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,5.653654911062693600e+01,4.134298160120103915e+01,1.558316346551667486e+01,1.099749113025208658e+01,1.508401943656887489e+01,1.061940948789076167e+01
2.000000000000000000e+00,1.725259722265565454e+00,1.736682412084595839e+00,1.885487888895758690e+00,4.298626925703118995e-01,-3.490010982745166412e-01,-1.174862833403165441e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-4.361944547997135824e-01,-4.166099715005921666e+01,-2.499377251490061957e-02,-1.101353972004035242e+01,8.631479740192926631e-02,-1.055743229226449209e+01
3.000000000000000000e+00,1.725259722265565454e+00,1.736682412084595839e+00,1.910231095679769453e+00,5.053511077158751030e-01,-2.304077474361355959e-01,-9.955416652217156104e-01,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,6.360494933032911913e-01,-2.174829184445097301e-03,1.612826273237665670e-02,-1.391077680918372146e-03,-6.162149743535732388e-02
4.000000000000000000e+00,1.792768914160664195e+00,1.738525391297023770e+00,1.910231095679769453e+00,5.808395228614383621e-01,-1.118143965977530935e-01,-8.162204970402664461e-01,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,4.344868909970765400e-03,4.627044814991120025e-03,1.740206724847768727e-01,1.235986930616274071e-01
5.000000000000000000e+00,1.927787297950861900e+00,1.735760922478381874e+00,1.885487888895758690e+00,6.563279380070015101e-01,6.679504889821081572e-03,-6.271536131967812011e-01,1.186538557676762018e+01,-8.488544559978022930e-01,4.228234786798592992e+00,-9.700360933674100350e-01,4.015844833821191173e+00,-1.083851660099736769e+00,-4.361944547997135824e-01,-3.180192279755623130e-01,-1.195437632606889157e-02,-1.147466026934863131e-02,3.494324226504721964e-01,1.235986930616274071e-01
6.000000000000000000e+00,1.927787297950861900e+00,1.735760922478381874e+00,1.885487888895758690e+00,7.318163531525647691e-01,1.251734063773952410e-01,-4.380867293532954010e-01,-8.135853491058901987e-01,-8.488544559978022930e-01,-6.103436591478872408e-01,-9.700360933674100350e-01,-9.082810875640037196e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.180265862103400787e-01,-2.174829184445097301e-03,6.927288398468227359e-03,-1.391077680918372146e-03,-2.468416879323420410e-01
7.000000000000000000e+00,1.759014318213114825e+00,1.739446880903237735e+00,1.910231095679769453e+00,8.073047682981276951e-01,2.436921702026716152e-01,-2.392741298477752410e-01,-8.135853491058901987e-01,-8.488544559978022930e-01,-6.210254437628760504e-01,-9.700360933674100350e-01,-9.105780570966361953e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,1.086456700438662853e-02,9.227531981945334694e-03,-4.399204530951565384e-01,-3.085817514313369814e-01
8.000000000000000000e+00,1.759014318213114825e+00,1.739446880903237735e+00,1.910231095679769453e+00,8.827931834436912872e-01,3.622109340279475176e-01,-4.338524504086563316e-02,-8.341187346834718630e-01,-8.488544559978022930e-01,-6.280458840508030827e-01,-9.700360933674100350e-01,-9.093413476115531635e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,-2.174829184445097301e-03,-9.174416685871523980e-03,-1.391077680918372146e-03,3.088188835586121450e-01
9.000000000000000000e+00,1.792768914160664195e+00,1.740368370509451701e+00,1.910231095679769453e+00,9.588713518325790996e-01,4.806799731778199636e-01,1.525036397660457788e-01,-8.341187346834718630e-01,-8.488544559978022930e-01,-6.357608529860770963e-01,-9.700360933674100350e-01,-9.085977915152664286e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,1.085019862762834266e-03,2.326801231514013125e-03,8.631479740192926631e-02,6.185862956263249446e-02
