raw_INTAKE_PRESSURE,raw_RPM,raw_SPEED,ma_43_SPEED,ma_43_RPM,ma_43_INTAKE_PRESSURE,std_w11_SPEED,std_w25_SPEED,std_w11_INTAKE_PRESSURE,std_w25_INTAKE_PRESSURE,std_w11_RPM,std_w25_RPM,d1_SPEED,d2_SPEED,d1_RPM,d2_RPM,d1_INTAKE_PRESSURE,d2_INTAKE_PRESSURE
0.000000000000000000e+00,-4.114285376660476778e+00,-2.662508967980850905e+00,-1.306385786241622826e+00,-1.183112427922774490e+00,-2.203830940192057941e+00,-2.940786511363967737e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,2.655764803690597694e-05,-1.391077680918372146e-03,1.185660636375885556e-04
1.000000000000000000e+00,-6.375619940628910465e-01,-1.248943912048635640e+00,-1.281642579457612063e+00,-1.173676376029578972e+00,-2.165990462209664180e+00,-2.841380211611206796e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,4.336184240617619312e-01,3.180265862103400787e-01,4.998433609232522556e+00,3.528600214701919313e+00,9.032314055852387114e+00,6.359345106460112973e+00
2.000000000000000000e+00,-6.038073981153416758e-01,-1.307919246846329209e+00,-1.281642579457612063e+00,-1.167189090353007108e+00,-2.128647230981310035e+00,-2.735151910895022187e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-3.180192279755623130e-01,-2.108051682057527076e-01,-3.675762688748380302e+00,8.631479740192926631e-02,-6.297367910833843396e+00
3.000000000000000000e+00,-6.038073981153416758e-01,-1.307919246846329209e+00,-1.281642579457612063e+00,-1.160701804676435245e+00,-2.091303999752955445e+00,-2.628923610178837134e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,1.472421469905717817e-01,-1.391077680918372146e-03,-6.162149743535732388e-02
4.000000000000000000e+00,-6.038073981153416758e-01,-1.150344524183742001e+00,-1.108440131969536946e+00,-1.155394025486512710e+00,-2.055179023071997069e+00,-2.522695309462651636e+00,-6.227165372422500678e-01,-8.488544559978022930e-01,-7.259777961464828344e-01,-9.700360933674100350e-01,-9.096750683489568390e-01,-1.083851660099736769e+00,3.043057060646188194e+00,2.226164028768047309e+00,5.552593578881112046e-01,3.933682104226222109e-01,-1.391077680918372146e-03,1.185660636375885556e-04
5.000000000000000000e+00,-5.700528021677921942e-01,-1.150344524183742001e+00,-1.108440131969536946e+00,-1.150086246296590398e+00,-2.019054046391039581e+00,-2.416467008746467027e+00,4.578954535068184839e-01,-8.488544559978022930e-01,2.177682899041214704e+00,-9.700360933674100350e-01,8.457386459610765073e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,-2.226156670533269377e+00,-2.174829184445097301e-03,-3.933150951265484419e-01,8.631479740192926631e-02,6.185862956263249446e-02
6.000000000000000000e+00,-5.700528021677921942e-01,-1.054509605137490036e+00,-1.108440131969536946e+00,-1.141829700890044430e+00,-1.949066565760002812e+00,-2.310238708030281973e+00,5.328620983209445550e-01,-8.488544559978022930e-01,-7.231134170061603861e-01,-9.700360933674100350e-01,-2.700547218051086995e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,3.368494717251797610e-01,2.392518903296560473e-01,-1.391077680918372146e-03,-6.162149743535732388e-02
7.000000000000000000e+00,-5.700528021677921942e-01,-1.054509605137490036e+00,-1.133183338753547709e+00,-1.133573155483498462e+00,-1.879079085128965820e+00,-2.204010407314096476e+00,5.328620983209445550e-01,-8.488544559978022930e-01,-6.714623608042147307e-01,-9.700360933674100350e-01,6.359245321403389495e-01,-1.083851660099736769e+00,-4.361944547997135824e-01,-3.180192279755623130e-01,-2.174829184445097301e-03,-2.391987750335822505e-01,-1.391077680918372146e-03,1.185660636375885556e-04
8.000000000000000000e+00,-6.038073981153416758e-01,-1.260001787323203226e+00,-1.133183338753547709e+00,-1.122957597103653837e+00,-1.802254461629887894e+00,-2.097782106597911422e+00,4.181856481193190755e-01,-8.488544559978022930e-01,-6.384028468862675831e-01,-9.700360933674100350e-01,6.095914294400345268e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.180265862103400787e-01,-7.291211667118138173e-01,-5.129277614673580787e-01,-8.909695276376601580e-02,-6.162149743535732388e-02
9.000000000000000000e+00,-6.038073981153416758e-01,-1.260001787323203226e+00,-1.133183338753547709e+00,-1.112342038723808990e+00,-1.725429838130810412e+00,-1.993502949014133163e+00,1.541755968153111223e-01,-8.488544559978022930e-01,-6.392918007198019614e-01,-9.700360933674100350e-01,5.816300216262257905e-01,-1.083851660099736769e+00,-1.288015368975808234e-03,3.679117388858759305e-06,-2.174829184445097301e-03,5.129808767634317368e-01,-1.391077680918372146e-03,6.185862956263249446e-02
