1474004097.872895,MAF,21.16
1474004097.940775,THROTTLE_POS,100.0
1474004098.014216,BAROMETRIC_PRESSURE,100
1474004098.055766,FUEL_INJECT_TIMING,
1474004098.099519,TIME_SINCE_DTC_CLEARED,22948
1474004098.14629,PIDS_C,
1474004098.188703,CONTROL_MODULE_VOLTAGE,
1474004098.325917,AMBIANT_AIR_TEMP,14
1474004098.417228,ACCELERATOR_POS_D,19.215686274509803
1474004098.508289,SPEED,34
1474004098.577435,INTAKE_TEMP,17
1474004098.646617,RPM,1484.0
1474004098.689761,INTAKE_PRESSURE,117
1474004098.73479,ACCELERATOR_POS_E,19.607843137254903
1474004098.825857,THROTTLE_ACTUATOR,0.0
1474004098.917925,FUEL_RAIL_PRESSURE_DIRECT,90490
1474004098.939104,RUN_TIME_MIL,0
1474004098.983236,DISTANCE_W_MIL,
1474004099.025911,COOLANT_TEMP,26
1474004099.097788,ENGINE_LOAD,63.529411764705884
1474004099.166544,EGR_ERROR,28.90625
1474004099.214149,RUN_TIME,78
1474004099.309188,CATALYST_TEMP_B1S1,67.5
1474004099.401689,MAF,19.24
1474004099.656662,FUEL_INJECT_TIMING,-5.78125
1474004099.725477,PIDS_C,01000100110111000000000000001001
1474004099.836563,COMMANDED_EGR,10.980392156862745
1474004099.950739,ACCELERATOR_POS_D,19.607843137254903
1474004100.018525,SPEED,36
1474004100.032765,INTAKE_TEMP,
1474004100.1255,RPM,1590.5
1474004100.217351,INTAKE_PRESSURE,115
1474004100.287315,ACCELERATOR_POS_E,19.215686274509803
1474004100.447929,FUEL_RAIL_PRESSURE_DIRECT,101250
1474004100.489236,DISTANCE_W_MIL,0
1474004100.674789,ENGINE_LOAD,54.509803921568626
1474004100.720459,EGR_ERROR,35.15625
1474004100.812916,RUN_TIME,79
1474004100.907946,CATALYST_TEMP_B1S1,71.1
1474004100.951097,MAF,18.61
1474004101.204743,FUEL_INJECT_TIMING,-6.0
1474004101.247517,TIME_SINCE_DTC_CLEARED,
1474004101.386365,COMMANDED_EGR,15.686274509803921
1474004101.547215,ACCELERATOR_POS_D,17.254901960784313
1474004101.616463,SPEED,39
1474004101.663434,INTAKE_TEMP,17
1474004101.730941,RPM,1670.0
1474004101.822039,INTAKE_PRESSURE,110
1474004101.91586,ACCELERATOR_POS_E,17.254901960784313
1474004102.049752,FUEL_RAIL_PRESSURE_DIRECT,101920
1474004102.094777,RUN_TIME_MIL,
1474004102.137491,DISTANCE_W_MIL,
1474004102.231113,COOLANT_TEMP,27
1474004102.326022,ENGINE_LOAD,59.21568627450981
1474004102.418578,EGR_ERROR,34.375
1474004102.51168,RUN_TIME,81
1474004102.606838,CATALYST_TEMP_B1S1,75.9
1474004102.67484,MAF,18.91
1474004102.948435,TIME_SINCE_DTC_CLEARED,22948
1474004102.995263,PIDS_C,
1474004103.105786,COMMANDED_EGR,18.431372549019606
1474004103.21848,ACCELERATOR_POS_D,15.294117647058824
1474004103.309677,SPEED,40
1474004103.495402,RPM,1736.5
1474004103.587208,INTAKE_PRESSURE,107
1474004103.656237,ACCELERATOR_POS_E,13.72549019607843
1474004103.944454,ENGINE_LOAD,46.27450980392157
1474004104.014062,EGR_ERROR,29.6875
1474004104.055331,RUN_TIME,
1474004104.12779,CATALYST_TEMP_B1S1,80.1
1474004104.220397,MAF,16.66
1474004104.694665,COMMANDED_EGR,23.529411764705884
1474004104.83091,ACCELERATOR_POS_D,12.549019607843137
1474004104.922029,SPEED,41
1474004105.111592,RPM,1775.5
1474004105.203373,INTAKE_PRESSURE,106
1474004105.310849,ACCELERATOR_POS_E,12.156862745098039
1474004105.494702,FUEL_RAIL_PRESSURE_DIRECT,92650
1474004105.559025,DISTANCE_W_MIL,0
1474004105.650919,COOLANT_TEMP,28
1474004105.696063,ENGINE_LOAD,54.90196078431372
1474004105.739628,EGR_ERROR,30.46875
1474004105.831644,RUN_TIME,84
1474004105.92672,CATALYST_TEMP_B1S1,85.7
1474004105.996449,MAF,18.69
1474004106.22532,FUEL_INJECT_TIMING,-6.9921875
1474004106.268622,TIME_SINCE_DTC_CLEARED,
1474004106.426442,COMMANDED_EGR,0.0
1474004106.58715,ACCELERATOR_POS_D,15.686274509803921
1474004106.834739,INTAKE_PRESSURE,108
1474004106.905231,ACCELERATOR_POS_E,16.862745098039216
1474004107.015883,FUEL_RAIL_PRESSURE_DIRECT,99630
1474004107.214562,ENGINE_LOAD,58.431372549019606
1474004107.305934,EGR_ERROR,31.25
1474004107.39793,RUN_TIME,86
1474004107.492862,CATALYST_TEMP_B1S1,91.0
1474004107.585494,MAF,16.52
1474004107.814175,FUEL_INJECT_TIMING,-5.890625
1474004107.885372,PIDS_C,01000100110111000000000000001001
1474004108.01968,COMMANDED_EGR,14.901960784313726
1474004108.204569,ACCELERATOR_POS_D,14.117647058823529
1474004108.295882,SPEED,42
1474004108.459289,RPM,1431.5
1474004108.550941,INTAKE_PRESSURE,107
1474004108.644682,ACCELERATOR_POS_E,10.980392156862745
1474004108.729835,FUEL_RAIL_PRESSURE_DIRECT,60790
1474004108.817431,DISTANCE_W_MIL,
1474004108.934182,ENGINE_LOAD,49.80392156862745
1474004109.025883,EGR_ERROR,32.8125
1474004109.117895,RUN_TIME,88
1474004109.212986,CATALYST_TEMP_B1S1,96.4
1474004109.311685,MAF,12.69
1474004109.56541,FUEL_INJECT_TIMING,-6.90625
1474004109.654915,PIDS_C,
1474004109.739759,COMMANDED_EGR,20.392156862745097
1474004109.924639,ACCELERATOR_POS_D,7.450980392156863
1474004110.032444,INTAKE_TEMP,
