raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.533528091481893174e+00,-1.286207272647538202e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.194687701977688921e+00,-1.267067139429170819e+00,-2.319294805393735892e+00,-1.275907324163614298e+00,5.272816944908715442e+00,3.723517401792940440e+00,8.831465210916515929e-01,6.503503567447203038e-01
2.000000000000000000e+00,-1.194687701977688921e+00,-1.267067139429170819e+00,-2.105061519305578166e+00,-1.265607375679690394e+00,-2.148642104456053269e-03,-3.723515909085953979e+00,-9.740765687880125010e-04,-6.503503567447203038e-01
3.000000000000000000e+00,-2.425447288865822948e+00,-1.291653256510572723e+00,-1.864365562728452774e+00,-1.245007478711842586e+00,-4.439870632182663535e+00,-3.132518598028124490e+00,-4.430343753990078626e-01,-3.251751783723601519e-01
4.000000000000000000e+00,-2.425447288865822948e+00,-1.291653256510572723e+00,-1.623669606151327383e+00,-1.224407581743994777e+00,-2.148642104456053269e-03,3.132520090735110951e+00,-9.740765687880125010e-04,3.251751783723601519e-01
5.000000000000000000e+00,-2.655813177239366496e+00,-1.168722671103562538e+00,-1.382973649574201769e+00,-1.197627715685792849e+00,-8.327737125814359542e-01,-5.863246492019030809e-01,2.209327417582310993e+00,1.625875891861800593e+00
6.000000000000000000e+00,-2.484437541166400476e-01,-1.168722671103562538e+00,-1.144237890811073965e+00,-1.179087808414729821e+00,8.678048807541433263e+00,6.713543323350338987e+00,-9.740765687880125010e-04,-1.625875891861800593e+00
7.000000000000000000e+00,-2.484437541166400476e-01,-1.168722671103562538e+00,-9.053387822301128818e-01,-1.158487911446881791e+00,-2.148642104456053269e-03,-6.127216435087956548e+00,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,4.892097828586219194e-02,-1.045792085696552132e+00,-7.966294784621611447e-01,-1.142007993872603766e+00,1.070052644088936411e+00,7.568510577477093326e-01,2.209327417582310993e+00,1.625875891861800593e+00
9.000000000000000000e+00,4.892097828586219194e-02,-1.045792085696552132e+00,-6.879201746942089635e-01,-1.115228127814401393e+00,-2.148642104456053269e-03,-7.568495650407235376e-01,-9.740765687880125010e-04,-1.625875891861800593e+00
1.000000000000000000e+01,4.892097828586219194e-02,-9.720337344523459766e-01,-4.701748675226391505e-01,-1.086388272059414684e+00,-2.148642104456053269e-03,7.463534929244180073e-07,1.325206819921871393e+00,9.755255351170804001e-01
1.100000000000000000e+01,2.689396107086202553e-02,-1.070378202777954257e+00,-2.505510374459879452e-01,-1.045188478123718845e+00,-8.157095960026290726e-02,-5.606223967570829469e-02,-1.769215271889667207e+00,-2.276226248606521008e+00
1.200000000000000000e+01,2.689396107086202553e-02,-1.070378202777954257e+00,-1.042680523127835837e-02,-1.014288632671947132e+00,-2.148642104456053269e-03,5.606373238269413833e-02,-9.740765687880125010e-04,1.300700713489440608e+00
1.300000000000000000e+01,2.689396107086202553e-02,-1.070378202777954257e+00,4.127341211290867090e-02,-9.875087666137452036e-01,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.400000000000000000e+01,2.689396107086202553e-02,-9.474476173709439619e-01,9.297362945709614079e-02,-9.607289005555430528e-01,-2.148642104456053269e-03,7.463534929244180073e-07,2.209327417582310993e+00,1.625875891861800593e+00
1.500000000000000000e+01,2.138720676711198393e-02,-9.474476173709439619e-01,9.722072472075782290e-02,-9.360090241941256828e-01,-2.200422147840776568e-02,-1.401500015380737797e-02,-9.740765687880125010e-04,-1.625875891861800593e+00
