raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.175791990427325739e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.176331854298521939e+00,-1.291653256510572723e+00,-2.045030461251900800e+00,-1.300627200525031668e+00,5.339002209488554307e+00,3.770236556817275098e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-1.176331854298521939e+00,-1.291653256510572723e+00,-1.914268932076475860e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,-3.770235064110288636e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,-1.178167439066438726e+00,-1.291653256510572723e+00,-1.781792229813802697e+00,-1.300627200525031668e+00,-8.767168562439956250e-03,-4.671169148940510288e-03,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,-1.172660684762688588e+00,-1.291653256510572723e+00,-1.649315527551129756e+00,-1.300627200525031668e+00,1.770693726949565741e-02,1.868840836322666066e-02,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+00,-1.172660684762688588e+00,-1.291653256510572723e+00,-1.518472323466787843e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,-1.401500015380737797e-02,-9.740765687880125010e-04,0.000000000000000000e+00
6.000000000000000000e+00,-1.186427570522063712e+00,-1.291653256510572723e+00,-1.387629119382446152e+00,-1.300627200525031668e+00,-5.178759053933533474e-02,-3.503861991475783894e-02,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-1.186427570522063712e+00,-1.291653256510572723e+00,-1.255560791664355857e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,3.504011262174368257e-02,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,-1.167153930458938671e+00,-1.291653256510572723e+00,-1.255315766937606270e+00,-1.298567210828246887e+00,6.734588570437494148e-02,4.905585912904398410e-02,-9.740765687880125010e-04,0.000000000000000000e+00
9.000000000000000000e+00,-1.167153930458938671e+00,-1.291653256510572723e+00,-1.255234092028689297e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,-4.905436642205814046e-02,-9.740765687880125010e-04,0.000000000000000000e+00
