raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-2.703411902028354685e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,-1.181838608602272078e+00,-1.291653256510572723e+00,-2.703411902028354685e+00,-1.300627200525031668e+00,5.319146630114603091e+00,3.756220810309974567e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.703411902028354685e+00,-1.300627200525031668e+00,-5.316825387865530494e+00,-7.507767466057035932e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.703411902028354685e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,3.751548894807541057e+00,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.703411902028354685e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.703411902028354685e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
6.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.703411902028354685e+00,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.703248552210521183e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.834418455930529213e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
9.000000000000000000e+00,-2.655813177239366496e+00,-1.291653256510572723e+00,-2.834418455930529213e+00,-1.298567210828246887e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
