raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-8.851650797277206273e-01,2.394617450758146013e-02,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,1.730316625697541522e+00,1.879955846990293278e+00,-4.954940892867753521e-01,2.876248556960330216e-01,1.581943885570606767e+01,1.116821475492061744e+01,5.746686477135978777e+01,4.227277318840681630e+01
2.000000000000000000e+00,1.723892079009833100e+00,1.855369729908891152e+00,-1.054963992101633774e-01,5.533635265812696380e-01,-2.531348470739971587e-02,-1.118456496647215026e+01,-4.430343753990078626e-01,-4.259794836677917829e+01
3.000000000000000000e+00,1.723892079009833100e+00,1.879955846990293278e+00,2.845012908664481532e-01,8.191021974665062544e-01,-2.148642104456053269e-03,1.635245061200994721e-02,4.410862222614317929e-01,6.503503567447203038e-01
4.000000000000000000e+00,1.725727663777749887e+00,1.879955846990293278e+00,6.745806558519763518e-01,1.084840868351742760e+00,4.469884353527850580e-03,4.672661855926359131e-03,-9.740765687880125010e-04,-3.251751783723601519e-01
5.000000000000000000e+00,1.722974286625874818e+00,1.855369729908891152e+00,1.064333321201837768e+00,1.350579539236979487e+00,-1.207643179143190817e-02,-1.167904240259066105e-02,-4.430343753990078626e-01,-3.251751783723601519e-01
6.000000000000000000e+00,1.722974286625874818e+00,1.855369729908891152e+00,1.454085986551699516e+00,1.616318210122215993e+00,-2.148642104456053269e-03,7.008619607143076052e-03,-9.740765687880125010e-04,3.251751783723601519e-01
7.000000000000000000e+00,1.726645456161708170e+00,1.879955846990293278e+00,1.843920326810478016e+00,1.884116870704237945e+00,1.108841081151175530e-02,9.344577358359794708e-03,4.410862222614317929e-01,3.251751783723601519e-01
8.000000000000000000e+00,1.726645456161708170e+00,1.879955846990293278e+00,1.843756976992644736e+00,1.884116870704237945e+00,-2.148642104456053269e-03,-9.343084651373944130e-03,-9.740765687880125010e-04,-3.251751783723601519e-01
9.000000000000000000e+00,1.727563248545666452e+00,1.879955846990293278e+00,1.844165351537227826e+00,1.886176860401021615e+00,1.160621124535898656e-03,2.336704104709641776e-03,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+01,1.723892079009833100e+00,1.879955846990293278e+00,1.844410376263977414e+00,1.886176860401021615e+00,-1.538569502042386010e-02,-1.167904240259066105e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.100000000000000000e+01,1.723892079009833100e+00,1.879955846990293278e+00,1.844737075899644418e+00,1.884116870704237945e+00,-2.148642104456053269e-03,9.344577358359794708e-03,-9.740765687880125010e-04,0.000000000000000000e+00
1.200000000000000000e+01,1.722974286625874818e+00,1.879955846990293278e+00,1.845308800262061011e+00,1.884116870704237945e+00,-5.457905333448005193e-03,-2.335211397723792933e-03,-9.740765687880125010e-04,0.000000000000000000e+00
1.300000000000000000e+01,1.728481040929624735e+00,1.879955846990293278e+00,1.845553824988810598e+00,1.884116870704237945e+00,1.770693726949565741e-02,1.635245061200994721e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.400000000000000000e+01,1.728481040929624735e+00,1.879955846990293278e+00,1.845472150079893403e+00,1.882056881007454496e+00,-2.148642104456053269e-03,-1.401500015380737797e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.500000000000000000e+01,1.726645456161708170e+00,1.879955846990293278e+00,1.845145450444226620e+00,1.879996891310668605e+00,-8.767168562439956250e-03,-4.671169148940510288e-03,-9.740765687880125010e-04,0.000000000000000000e+00
1.600000000000000000e+01,1.729398833313583239e+00,1.855369729908891152e+00,1.844737075899644418e+00,1.877936901613884269e+00,7.779147582519803372e-03,1.168053510957651163e-02,-4.430343753990078626e-01,-3.251751783723601519e-01
1.700000000000000000e+01,1.729398833313583239e+00,1.855369729908891152e+00,1.844655400990727223e+00,1.875876911917100154e+00,-2.148642104456053269e-03,-7.007126900157227209e-03,-9.740765687880125010e-04,3.251751783723601519e-01
1.800000000000000000e+01,1.725727663777749887e+00,1.855369729908891152e+00,1.844410376263979190e+00,1.873816922220314263e+00,-1.538569502042386010e-02,-9.343084651373944130e-03,-9.740765687880125010e-04,0.000000000000000000e+00
