raw_RPM,raw_SPEED,ma_12_RPM,ma_12_SPEED,d1_RPM,d2_RPM,d1_SPEED,d2_SPEED
0.000000000000000000e+00,-2.657648762007283061e+00,-1.316239373591974848e+00,-6.706050940038963404e-01,-1.300627200525031668e+00,-2.148642104456053269e-03,7.463534929244180073e-07,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+00,9.529464764848273317e-01,-1.291653256510572723e+00,-4.686230442532233198e-01,-1.300627200525031668e+00,1.301649290074988308e+01,9.189658539640058521e+00,4.410862222614317929e-01,3.251751783723601519e-01
2.000000000000000000e+00,3.167579498976302421e+00,-1.291653256510572723e+00,-3.391683136204635129e-01,-1.300627200525031668e+00,7.983103529453122960e+00,-3.552990993247133744e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
3.000000000000000000e+00,3.167579498976302421e+00,-1.291653256510572723e+00,-2.091418586252871414e-01,-1.300627200525031668e+00,-2.148642104456053269e-03,-5.636665307332445529e+00,-9.740765687880125010e-04,0.000000000000000000e+00
4.000000000000000000e+00,4.135850464052351683e+00,-1.291653256510572723e+00,-7.944210326577763603e-02,-1.300627200525031668e+00,3.489124064482053367e+00,2.464436173887130099e+00,-9.740765687880125010e-04,0.000000000000000000e+00
5.000000000000000000e+00,-3.861126117103910738e-01,-1.291653256510572723e+00,5.025765209373232734e-02,-1.300627200525031668e+00,-1.630688857134780179e+01,-1.397369852142491098e+01,-9.740765687880125010e-04,0.000000000000000000e+00
6.000000000000000000e+00,-3.861126117103910738e-01,-1.291653256510572723e+00,1.806924816334913864e-01,-1.300627200525031668e+00,-2.148642104456053269e-03,1.150926458659825791e+01,-9.740765687880125010e-04,0.000000000000000000e+00
7.000000000000000000e+00,-1.201112248665397120e+00,-1.291653256510572723e+00,3.492694936372875425e-01,-1.298567210828246887e+00,-2.940774389449309023e+00,-2.074329736726951978e+00,-9.740765687880125010e-04,0.000000000000000000e+00
8.000000000000000000e+00,-1.194687701977688921e+00,-1.291653256510572723e+00,1.566800584120204287e-01,-1.296507221131462106e+00,2.101620049848761107e-02,2.090682933692455059e+00,-9.740765687880125010e-04,0.000000000000000000e+00
9.000000000000000000e+00,-1.198358871513522272e+00,-1.291653256510572723e+00,-2.320108331219271902e-01,-1.294447231434677326e+00,-1.538569502042386010e-02,-2.569478890989096778e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.000000000000000000e+01,-1.198358871513522272e+00,-1.291653256510572723e+00,-6.207017246558739210e-01,-1.292387241737892545e+00,-2.148642104456053269e-03,9.344577358359794708e-03,-9.740765687880125010e-04,0.000000000000000000e+00
1.100000000000000000e+01,-1.190098740057897064e+00,-1.291653256510572723e+00,-1.088372253112141141e+00,-1.290327252041107764e+00,2.763472695647151145e-02,2.102436611444337758e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.200000000000000000e+01,-7.633252815172689720e-01,-1.291653256510572723e+00,-1.160001148231971424e+00,-1.288267262344322983e+00,1.536658759376801520e+00,1.065197480908316008e+00,-9.740765687880125010e-04,0.000000000000000000e+00
1.300000000000000000e+01,-1.211207964888938893e+00,-1.267067139429170819e+00,-1.231793393169634543e+00,-1.286207272647538202e+00,-1.617069097852528614e+00,-2.226166990556038616e+00,4.410862222614317929e-01,3.251751783723601519e-01
1.400000000000000000e+01,-1.200194456281438837e+00,-1.267067139429170819e+00,-1.231058318989385558e+00,-1.284147282950753421e+00,3.756251664344736896e-02,1.167979621961851455e+00,-9.740765687880125010e-04,-3.251751783723601519e-01
1.500000000000000000e+01,-1.200194456281438837e+00,-1.267067139429170819e+00,-1.229996545173470235e+00,-1.282087293253968641e+00,-2.148642104456053269e-03,-2.803074666110768470e-02,-9.740765687880125010e-04,0.000000000000000000e+00
1.600000000000000000e+01,-1.119428726493104875e+00,-1.267067139429170819e+00,-1.228608071721888573e+00,-1.280027303557183860e+00,2.890665220468356944e-01,2.055650284605640421e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.700000000000000000e+01,-1.191016532441855569e+00,-1.267067139429170819e+00,-1.227791322632722393e+00,-1.277967313860399079e+00,-2.602711739658283285e-01,-3.877682403484821738e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.800000000000000000e+01,-1.192852117209772134e+00,-1.267067139429170819e+00,-1.227709647723806086e+00,-1.275907324163614298e+00,-8.767168562439956250e-03,1.775335354459634252e-01,-9.740765687880125010e-04,0.000000000000000000e+00
1.900000000000000000e+01,-1.192852117209772134e+00,-1.267067139429170819e+00,-1.266096854914593228e+00,-1.273847334466829517e+00,-2.148642104456053269e-03,4.672661855926359131e-03,-9.740765687880125010e-04,0.000000000000000000e+00
2.000000000000000000e+01,-1.182756400986230361e+00,-1.267067139429170819e+00,-1.261768084742014961e+00,-1.273847334466829517e+00,3.425325341445541877e-02,2.569628161687681489e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.100000000000000000e+01,-1.182756400986230361e+00,-1.267067139429170819e+00,-1.245841477503283556e+00,-1.275907324163614298e+00,-2.148642104456053269e-03,-2.569478890989096778e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.200000000000000000e+01,-1.189180947673938782e+00,-1.267067139429170819e+00,-1.229914870264552818e+00,-1.277967313860399079e+00,-2.531348470739971587e-02,-1.635095790502409663e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.300000000000000000e+01,-1.189180947673938782e+00,-1.267067139429170819e+00,-1.228118022268389176e+00,-1.275907324163614298e+00,-2.148642104456053269e-03,1.635245061200994721e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.400000000000000000e+01,-1.194687701977688921e+00,-1.267067139429170819e+00,-1.164084893677799437e+00,-1.265607375679690394e+00,-2.200422147840776568e-02,-1.401500015380737797e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.500000000000000000e+01,-1.162564968539146815e+00,-1.267067139429170819e+00,-1.041735880120781221e+00,-1.247067468408627366e+00,1.136755709102622580e-01,9.577501415337834334e-02,-9.740765687880125010e-04,0.000000000000000000e+00
2.600000000000000000e+01,-1.021224941409562437e+00,-1.291653256510572723e+00,-9.193868665637626725e-01,-1.216167622956855654e+00,5.074778951603046151e-01,2.779797187482822562e-01,-4.430343753990078626e-01,-3.251751783723601519e-01
