# Time,raw_RPM,raw_SPEED
5.100000000000000000e+01,1.385500000000000000e+03,3.200000000000000000e+01
5.200000000000000000e+01,nan,nan
5.300000000000000000e+01,nan,3.500000000000000000e+01
5.400000000000000000e+01,1.511000000000000000e+03,nan
5.500000000000000000e+01,nan,3.100000000000000000e+01
5.600000000000000000e+01,1.381500000000000000e+03,nan
5.700000000000000000e+01,nan,3.500000000000000000e+01
5.800000000000000000e+01,1.527500000000000000e+03,nan
5.900000000000000000e+01,1.678000000000000000e+03,3.800000000000000000e+01
6.000000000000000000e+01,nan,nan
6.100000000000000000e+01,1.727000000000000000e+03,4.300000000000000000e+01
6.200000000000000000e+01,nan,nan
6.300000000000000000e+01,1.324500000000000000e+03,4.100000000000000000e+01
6.400000000000000000e+01,nan,nan
6.500000000000000000e+01,1.185000000000000000e+03,3.700000000000000000e+01
6.600000000000000000e+01,nan,nan
6.700000000000000000e+01,1.222500000000000000e+03,2.900000000000000000e+01
6.800000000000000000e+01,nan,nan
6.900000000000000000e+01,1.042000000000000000e+03,2.400000000000000000e+01
7.000000000000000000e+01,nan,nan
7.100000000000000000e+01,8.345000000000000000e+02,2.200000000000000000e+01
7.200000000000000000e+01,nan,nan
7.300000000000000000e+01,8.875000000000000000e+02,2.000000000000000000e+01
7.400000000000000000e+01,nan,nan
7.500000000000000000e+01,1.231000000000000000e+03,1.900000000000000000e+01
7.600000000000000000e+01,nan,nan
7.700000000000000000e+01,1.563000000000000000e+03,nan
7.800000000000000000e+01,nan,nan
7.900000000000000000e+01,1.595500000000000000e+03,2.300000000000000000e+01
8.000000000000000000e+01,nan,nan
8.100000000000000000e+01,1.704500000000000000e+03,2.400000000000000000e+01
8.200000000000000000e+01,nan,nan
8.300000000000000000e+01,1.491500000000000000e+03,nan
8.400000000000000000e+01,nan,nan
8.500000000000000000e+01,1.345000000000000000e+03,2.000000000000000000e+01
8.600000000000000000e+01,nan,nan
8.700000000000000000e+01,1.083000000000000000e+03,1.600000000000000000e+01
8.800000000000000000e+01,nan,nan
8.900000000000000000e+01,7.915000000000000000e+02,1.200000000000000000e+01
9.000000000000000000e+01,nan,nan
9.100000000000000000e+01,7.620000000000000000e+02,4.000000000000000000e+00
9.200000000000000000e+01,nan,nan
9.300000000000000000e+01,7.795000000000000000e+02,2.000000000000000000e+00
9.400000000000000000e+01,nan,nan
9.500000000000000000e+01,1.875000000000000000e+02,0.000000000000000000e+00
9.600000000000000000e+01,nan,nan
9.700000000000000000e+01,0.000000000000000000e+00,nan
9.800000000000000000e+01,nan,nan
9.900000000000000000e+01,nan,nan
1.000000000000000000e+02,nan,nan
1.010000000000000000e+02,nan,nan
1.020000000000000000e+02,nan,nan
1.030000000000000000e+02,7.960000000000000000e+02,nan
1.040000000000000000e+02,nan,nan
1.050000000000000000e+02,7.820000000000000000e+02,nan
1.060000000000000000e+02,nan,nan
1.070000000000000000e+02,7.755000000000000000e+02,nan
1.080000000000000000e+02,nan,nan
1.090000000000000000e+02,7.945000000000000000e+02,nan
1.100000000000000000e+02,nan,nan
1.110000000000000000e+02,7.405000000000000000e+02,nan
1.120000000000000000e+02,nan,nan
1.130000000000000000e+02,8.045000000000000000e+02,2.000000000000000000e+00
1.140000000000000000e+02,nan,nan
1.150000000000000000e+02,1.589000000000000000e+03,1.000000000000000000e+01
1.160000000000000000e+02,nan,nan
1.170000000000000000e+02,1.500500000000000000e+03,1.800000000000000000e+01
1.180000000000000000e+02,nan,nan
1.190000000000000000e+02,1.572500000000000000e+03,2.000000000000000000e+01
1.200000000000000000e+02,nan,nan
1.210000000000000000e+02,1.835000000000000000e+03,2.600000000000000000e+01
1.220000000000000000e+02,nan,nan
1.230000000000000000e+02,1.566500000000000000e+03,3.400000000000000000e+01
1.240000000000000000e+02,nan,4.100000000000000000e+01
1.250000000000000000e+02,1.777500000000000000e+03,nan
1.260000000000000000e+02,nan,4.400000000000000000e+01
1.270000000000000000e+02,1.577500000000000000e+03,nan
1.280000000000000000e+02,nan,nan
1.290000000000000000e+02,1.542500000000000000e+03,nan
1.300000000000000000e+02,1.578000000000000000e+03,4.600000000000000000e+01
1.310000000000000000e+02,nan,nan
1.320000000000000000e+02,1.511500000000000000e+03,4.700000000000000000e+01
1.330000000000000000e+02,nan,nan
1.340000000000000000e+02,1.547500000000000000e+03,4.800000000000000000e+01
1.350000000000000000e+02,nan,nan
1.360000000000000000e+02,1.601500000000000000e+03,5.000000000000000000e+01
1.370000000000000000e+02,nan,nan
1.380000000000000000e+02,1.540000000000000000e+03,4.800000000000000000e+01
1.390000000000000000e+02,nan,nan
1.400000000000000000e+02,1.513500000000000000e+03,4.600000000000000000e+01
1.410000000000000000e+02,nan,nan
1.420000000000000000e+02,1.575500000000000000e+03,4.900000000000000000e+01
1.430000000000000000e+02,nan,nan
1.440000000000000000e+02,1.562500000000000000e+03,4.800000000000000000e+01
1.450000000000000000e+02,nan,nan
1.460000000000000000e+02,1.561500000000000000e+03,nan
1.470000000000000000e+02,nan,nan
1.480000000000000000e+02,1.638500000000000000e+03,5.000000000000000000e+01
1.490000000000000000e+02,nan,nan
1.500000000000000000e+02,1.687000000000000000e+03,5.200000000000000000e+01
1.510000000000000000e+02,nan,nan
1.520000000000000000e+02,1.546000000000000000e+03,4.800000000000000000e+01
1.530000000000000000e+02,nan,nan
1.540000000000000000e+02,1.395000000000000000e+03,4.300000000000000000e+01
1.550000000000000000e+02,nan,nan
1.560000000000000000e+02,1.378000000000000000e+03,3.500000000000000000e+01
1.570000000000000000e+02,nan,nan
1.580000000000000000e+02,9.975000000000000000e+02,2.400000000000000000e+01
1.590000000000000000e+02,nan,nan
1.600000000000000000e+02,7.980000000000000000e+02,1.100000000000000000e+01
1.610000000000000000e+02,nan,nan
1.620000000000000000e+02,7.665000000000000000e+02,6.000000000000000000e+00
1.630000000000000000e+02,nan,nan
1.640000000000000000e+02,7.720000000000000000e+02,1.000000000000000000e+00
1.650000000000000000e+02,nan,nan
1.660000000000000000e+02,9.200000000000000000e+01,0.000000000000000000e+00
1.670000000000000000e+02,nan,nan
1.680000000000000000e+02,0.000000000000000000e+00,nan
1.690000000000000000e+02,nan,nan
1.700000000000000000e+02,nan,nan
1.710000000000000000e+02,nan,nan
1.720000000000000000e+02,nan,nan
1.730000000000000000e+02,nan,nan
1.740000000000000000e+02,nan,nan
1.750000000000000000e+02,nan,nan
1.760000000000000000e+02,nan,nan
1.770000000000000000e+02,nan,nan
1.780000000000000000e+02,nan,nan
1.790000000000000000e+02,nan,nan
1.800000000000000000e+02,nan,nan
1.810000000000000000e+02,nan,nan
1.820000000000000000e+02,nan,nan
1.830000000000000000e+02,nan,nan
1.840000000000000000e+02,nan,nan
1.850000000000000000e+02,nan,nan
1.860000000000000000e+02,nan,nan
1.870000000000000000e+02,nan,nan
1.880000000000000000e+02,nan,nan
1.890000000000000000e+02,nan,nan
1.900000000000000000e+02,nan,nan
1.910000000000000000e+02,nan,nan
1.920000000000000000e+02,nan,nan
1.930000000000000000e+02,nan,nan
1.940000000000000000e+02,nan,nan
1.950000000000000000e+02,nan,nan
1.960000000000000000e+02,nan,nan
1.970000000000000000e+02,nan,nan
1.980000000000000000e+02,nan,nan
1.990000000000000000e+02,nan,nan
2.000000000000000000e+02,nan,nan
2.010000000000000000e+02,1.443500000000000000e+03,2.000000000000000000e+00
2.020000000000000000e+02,nan,nan
2.030000000000000000e+02,1.797000000000000000e+03,1.600000000000000000e+01
2.040000000000000000e+02,nan,nan
2.050000000000000000e+02,1.869000000000000000e+03,2.700000000000000000e+01
2.060000000000000000e+02,nan,nan
2.070000000000000000e+02,1.540500000000000000e+03,3.500000000000000000e+01
2.080000000000000000e+02,nan,nan
2.090000000000000000e+02,1.820000000000000000e+03,4.200000000000000000e+01
2.100000000000000000e+02,nan,nan
2.110000000000000000e+02,1.455500000000000000e+03,nan
2.120000000000000000e+02,nan,nan
2.130000000000000000e+02,1.377000000000000000e+03,4.300000000000000000e+01
2.140000000000000000e+02,nan,nan
2.150000000000000000e+02,1.445000000000000000e+03,4.400000000000000000e+01
2.160000000000000000e+02,nan,nan
2.170000000000000000e+02,1.591500000000000000e+03,4.900000000000000000e+01
2.180000000000000000e+02,nan,nan
2.190000000000000000e+02,1.624000000000000000e+03,5.100000000000000000e+01
2.200000000000000000e+02,nan,nan
2.210000000000000000e+02,1.495500000000000000e+03,4.700000000000000000e+01
2.220000000000000000e+02,nan,nan
2.230000000000000000e+02,1.367500000000000000e+03,4.200000000000000000e+01
2.240000000000000000e+02,nan,nan
2.250000000000000000e+02,1.240000000000000000e+03,3.900000000000000000e+01
2.260000000000000000e+02,nan,nan
2.270000000000000000e+02,1.193000000000000000e+03,2.800000000000000000e+01
2.280000000000000000e+02,nan,nan
2.290000000000000000e+02,9.690000000000000000e+02,2.300000000000000000e+01
2.300000000000000000e+02,nan,nan
2.310000000000000000e+02,1.585500000000000000e+03,2.000000000000000000e+01
2.320000000000000000e+02,nan,nan
2.330000000000000000e+02,1.519000000000000000e+03,2.300000000000000000e+01
2.340000000000000000e+02,nan,nan
2.350000000000000000e+02,1.136000000000000000e+03,1.700000000000000000e+01
2.360000000000000000e+02,nan,nan
2.370000000000000000e+02,7.255000000000000000e+02,8.000000000000000000e+00
2.380000000000000000e+02,nan,nan
2.390000000000000000e+02,7.590000000000000000e+02,3.000000000000000000e+00
2.400000000000000000e+02,nan,nan
2.410000000000000000e+02,1.656000000000000000e+03,1.100000000000000000e+01
2.420000000000000000e+02,nan,1.900000000000000000e+01
2.430000000000000000e+02,1.718000000000000000e+03,nan
2.440000000000000000e+02,nan,2.600000000000000000e+01
2.450000000000000000e+02,1.848000000000000000e+03,nan
2.460000000000000000e+02,nan,3.200000000000000000e+01
2.470000000000000000e+02,1.506500000000000000e+03,nan
2.480000000000000000e+02,1.518000000000000000e+03,3.500000000000000000e+01
2.490000000000000000e+02,nan,nan
2.500000000000000000e+02,1.378500000000000000e+03,3.200000000000000000e+01
2.510000000000000000e+02,nan,nan
2.520000000000000000e+02,1.167000000000000000e+03,2.700000000000000000e+01
2.530000000000000000e+02,nan,nan
2.540000000000000000e+02,9.615000000000000000e+02,2.200000000000000000e+01
2.550000000000000000e+02,nan,nan
2.560000000000000000e+02,1.517500000000000000e+03,2.000000000000000000e+01
2.570000000000000000e+02,nan,nan
2.580000000000000000e+02,1.424500000000000000e+03,2.200000000000000000e+01
2.590000000000000000e+02,nan,nan
2.600000000000000000e+02,8.120000000000000000e+02,1.500000000000000000e+01
2.610000000000000000e+02,nan,nan
2.620000000000000000e+02,7.420000000000000000e+02,1.000000000000000000e+01
2.630000000000000000e+02,nan,nan
2.640000000000000000e+02,7.515000000000000000e+02,1.000000000000000000e+00
2.650000000000000000e+02,nan,nan
2.660000000000000000e+02,1.350000000000000000e+02,0.000000000000000000e+00
2.670000000000000000e+02,nan,nan
2.680000000000000000e+02,0.000000000000000000e+00,nan
2.690000000000000000e+02,nan,nan
2.700000000000000000e+02,nan,nan
2.710000000000000000e+02,nan,nan
2.720000000000000000e+02,8.280000000000000000e+02,1.000000000000000000e+00
2.730000000000000000e+02,nan,nan
2.740000000000000000e+02,1.439000000000000000e+03,9.000000000000000000e+00
2.750000000000000000e+02,nan,nan
2.760000000000000000e+02,1.580000000000000000e+03,1.100000000000000000e+01
2.770000000000000000e+02,nan,nan
2.780000000000000000e+02,1.029500000000000000e+03,1.500000000000000000e+01
2.790000000000000000e+02,nan,nan
2.800000000000000000e+02,7.620000000000000000e+02,9.000000000000000000e+00
2.810000000000000000e+02,nan,nan
2.820000000000000000e+02,7.655000000000000000e+02,1.000000000000000000e+00
2.830000000000000000e+02,nan,nan
2.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.850000000000000000e+02,nan,nan
2.860000000000000000e+02,nan,nan
2.870000000000000000e+02,nan,nan
2.880000000000000000e+02,7.750000000000000000e+02,nan
2.890000000000000000e+02,nan,nan
2.900000000000000000e+02,1.377500000000000000e+03,6.000000000000000000e+00
2.910000000000000000e+02,nan,nan
2.920000000000000000e+02,1.575500000000000000e+03,1.400000000000000000e+01
2.930000000000000000e+02,nan,nan
2.940000000000000000e+02,9.840000000000000000e+02,1.700000000000000000e+01
2.950000000000000000e+02,nan,nan
2.960000000000000000e+02,7.810000000000000000e+02,1.100000000000000000e+01
2.970000000000000000e+02,nan,nan
2.980000000000000000e+02,7.395000000000000000e+02,4.000000000000000000e+00
2.990000000000000000e+02,nan,nan
3.000000000000000000e+02,7.625000000000000000e+02,2.000000000000000000e+00
3.010000000000000000e+02,nan,nan
3.020000000000000000e+02,7.725000000000000000e+02,4.000000000000000000e+00
3.030000000000000000e+02,nan,nan
3.040000000000000000e+02,7.710000000000000000e+02,nan
3.050000000000000000e+02,nan,0.000000000000000000e+00
3.060000000000000000e+02,7.705000000000000000e+02,nan
3.070000000000000000e+02,nan,nan
3.080000000000000000e+02,0.000000000000000000e+00,nan
3.090000000000000000e+02,nan,nan
3.100000000000000000e+02,nan,nan
3.110000000000000000e+02,nan,1.000000000000000000e+00
3.120000000000000000e+02,7.715000000000000000e+02,nan
3.130000000000000000e+02,1.829000000000000000e+03,1.200000000000000000e+01
3.140000000000000000e+02,nan,nan
3.150000000000000000e+02,1.731000000000000000e+03,2.600000000000000000e+01
3.160000000000000000e+02,nan,nan
3.170000000000000000e+02,1.658500000000000000e+03,2.500000000000000000e+01
3.180000000000000000e+02,nan,nan
3.190000000000000000e+02,1.249500000000000000e+03,1.900000000000000000e+01
3.200000000000000000e+02,nan,nan
3.210000000000000000e+02,8.040000000000000000e+02,1.500000000000000000e+01
3.220000000000000000e+02,nan,nan
3.230000000000000000e+02,7.525000000000000000e+02,1.200000000000000000e+01
3.240000000000000000e+02,nan,nan
3.250000000000000000e+02,7.410000000000000000e+02,1.000000000000000000e+01
3.260000000000000000e+02,nan,nan
3.270000000000000000e+02,9.310000000000000000e+02,7.000000000000000000e+00
3.280000000000000000e+02,nan,nan
3.290000000000000000e+02,1.297500000000000000e+03,1.700000000000000000e+01
3.300000000000000000e+02,nan,nan
3.310000000000000000e+02,1.401000000000000000e+03,1.900000000000000000e+01
3.320000000000000000e+02,nan,nan
3.330000000000000000e+02,1.335000000000000000e+03,2.000000000000000000e+01
3.340000000000000000e+02,nan,nan
3.350000000000000000e+02,8.015000000000000000e+02,1.400000000000000000e+01
3.360000000000000000e+02,nan,nan
3.370000000000000000e+02,7.255000000000000000e+02,6.000000000000000000e+00
3.380000000000000000e+02,nan,nan
3.390000000000000000e+02,7.630000000000000000e+02,1.000000000000000000e+00
3.400000000000000000e+02,nan,nan
3.410000000000000000e+02,1.425000000000000000e+02,0.000000000000000000e+00
3.420000000000000000e+02,nan,nan
3.430000000000000000e+02,0.000000000000000000e+00,nan
3.440000000000000000e+02,nan,nan
3.450000000000000000e+02,nan,nan
3.460000000000000000e+02,nan,nan
3.470000000000000000e+02,nan,nan
3.480000000000000000e+02,nan,nan
3.490000000000000000e+02,1.208500000000000000e+03,4.000000000000000000e+00
3.500000000000000000e+02,nan,nan
3.510000000000000000e+02,1.707500000000000000e+03,1.300000000000000000e+01
3.520000000000000000e+02,nan,nan
3.530000000000000000e+02,1.471500000000000000e+03,2.000000000000000000e+01
3.540000000000000000e+02,nan,nan
3.550000000000000000e+02,1.240500000000000000e+03,1.900000000000000000e+01
3.560000000000000000e+02,nan,nan
3.570000000000000000e+02,9.350000000000000000e+02,1.500000000000000000e+01
3.580000000000000000e+02,nan,nan
3.590000000000000000e+02,9.365000000000000000e+02,nan
3.600000000000000000e+02,nan,nan
3.610000000000000000e+02,7.190000000000000000e+02,9.000000000000000000e+00
3.620000000000000000e+02,nan,nan
3.630000000000000000e+02,7.325000000000000000e+02,0.000000000000000000e+00
3.640000000000000000e+02,nan,nan
3.650000000000000000e+02,1.061000000000000000e+03,4.000000000000000000e+00
3.660000000000000000e+02,nan,nan
3.670000000000000000e+02,1.193000000000000000e+03,8.000000000000000000e+00
3.680000000000000000e+02,nan,nan
3.690000000000000000e+02,7.580000000000000000e+02,6.000000000000000000e+00
3.700000000000000000e+02,nan,nan
3.710000000000000000e+02,7.590000000000000000e+02,1.000000000000000000e+00
3.720000000000000000e+02,nan,nan
3.730000000000000000e+02,1.580000000000000000e+02,0.000000000000000000e+00
3.740000000000000000e+02,nan,nan
3.750000000000000000e+02,8.630000000000000000e+02,nan
3.760000000000000000e+02,nan,nan
3.770000000000000000e+02,1.613000000000000000e+03,1.100000000000000000e+01
3.780000000000000000e+02,nan,nan
3.790000000000000000e+02,1.394500000000000000e+03,1.500000000000000000e+01
3.800000000000000000e+02,nan,nan
3.810000000000000000e+02,1.063500000000000000e+03,1.900000000000000000e+01
3.820000000000000000e+02,nan,nan
3.830000000000000000e+02,1.514500000000000000e+03,2.100000000000000000e+01
3.840000000000000000e+02,nan,nan
3.850000000000000000e+02,1.738000000000000000e+03,2.300000000000000000e+01
3.860000000000000000e+02,nan,nan
3.870000000000000000e+02,1.861500000000000000e+03,2.800000000000000000e+01
3.880000000000000000e+02,nan,nan
3.890000000000000000e+02,1.499000000000000000e+03,3.000000000000000000e+01
3.900000000000000000e+02,nan,nan
3.910000000000000000e+02,1.742000000000000000e+03,3.900000000000000000e+01
3.920000000000000000e+02,nan,nan
3.930000000000000000e+02,1.639000000000000000e+03,4.700000000000000000e+01
3.940000000000000000e+02,nan,nan
3.950000000000000000e+02,1.585000000000000000e+03,5.000000000000000000e+01
3.960000000000000000e+02,nan,nan
3.970000000000000000e+02,1.552000000000000000e+03,4.800000000000000000e+01
3.980000000000000000e+02,nan,4.600000000000000000e+01
3.990000000000000000e+02,1.491500000000000000e+03,nan
4.000000000000000000e+02,nan,nan
4.010000000000000000e+02,1.488500000000000000e+03,nan
4.020000000000000000e+02,nan,4.700000000000000000e+01
4.030000000000000000e+02,1.514000000000000000e+03,nan
4.040000000000000000e+02,nan,4.900000000000000000e+01
4.050000000000000000e+02,1.569500000000000000e+03,nan
4.060000000000000000e+02,1.619500000000000000e+03,5.000000000000000000e+01
4.070000000000000000e+02,nan,nan
4.080000000000000000e+02,1.685500000000000000e+03,5.200000000000000000e+01
4.090000000000000000e+02,nan,nan
4.100000000000000000e+02,1.751000000000000000e+03,5.400000000000000000e+01
4.110000000000000000e+02,nan,nan
4.120000000000000000e+02,1.770000000000000000e+03,5.500000000000000000e+01
4.130000000000000000e+02,nan,nan
4.140000000000000000e+02,1.753000000000000000e+03,5.400000000000000000e+01
4.150000000000000000e+02,nan,nan
4.160000000000000000e+02,1.792000000000000000e+03,5.600000000000000000e+01
4.170000000000000000e+02,nan,nan
4.180000000000000000e+02,1.755000000000000000e+03,5.500000000000000000e+01
4.190000000000000000e+02,nan,nan
4.200000000000000000e+02,1.654000000000000000e+03,5.100000000000000000e+01
4.210000000000000000e+02,nan,nan
4.220000000000000000e+02,1.660500000000000000e+03,5.200000000000000000e+01
4.230000000000000000e+02,nan,nan
4.240000000000000000e+02,1.581000000000000000e+03,4.900000000000000000e+01
4.250000000000000000e+02,nan,nan
4.260000000000000000e+02,1.455500000000000000e+03,4.500000000000000000e+01
4.270000000000000000e+02,nan,nan
4.280000000000000000e+02,1.267500000000000000e+03,4.000000000000000000e+01
4.290000000000000000e+02,nan,nan
4.300000000000000000e+02,1.398500000000000000e+03,3.200000000000000000e+01
4.310000000000000000e+02,nan,nan
4.320000000000000000e+02,1.527500000000000000e+03,3.500000000000000000e+01
4.330000000000000000e+02,nan,nan
4.340000000000000000e+02,1.376500000000000000e+03,3.200000000000000000e+01
4.350000000000000000e+02,nan,nan
4.360000000000000000e+02,8.145000000000000000e+02,1.700000000000000000e+01
4.370000000000000000e+02,nan,nan
4.380000000000000000e+02,1.063000000000000000e+03,1.200000000000000000e+01
4.390000000000000000e+02,nan,nan
4.400000000000000000e+02,1.727500000000000000e+03,2.000000000000000000e+01
4.410000000000000000e+02,nan,nan
4.420000000000000000e+02,1.811500000000000000e+03,2.600000000000000000e+01
4.430000000000000000e+02,nan,nan
4.440000000000000000e+02,1.482000000000000000e+03,3.300000000000000000e+01
4.450000000000000000e+02,nan,nan
4.460000000000000000e+02,1.614500000000000000e+03,3.700000000000000000e+01
4.470000000000000000e+02,nan,nan
4.480000000000000000e+02,1.538000000000000000e+03,3.600000000000000000e+01
4.490000000000000000e+02,nan,nan
4.500000000000000000e+02,1.424500000000000000e+03,3.300000000000000000e+01
4.510000000000000000e+02,nan,nan
4.520000000000000000e+02,1.523500000000000000e+03,3.500000000000000000e+01
4.530000000000000000e+02,nan,nan
4.540000000000000000e+02,1.508500000000000000e+03,nan
4.550000000000000000e+02,nan,nan
4.560000000000000000e+02,1.343000000000000000e+03,3.100000000000000000e+01
4.570000000000000000e+02,nan,3.400000000000000000e+01
4.580000000000000000e+02,1.454500000000000000e+03,nan
4.590000000000000000e+02,nan,nan
4.600000000000000000e+02,1.504500000000000000e+03,nan
4.610000000000000000e+02,nan,nan
4.620000000000000000e+02,1.493000000000000000e+03,nan
4.630000000000000000e+02,nan,3.600000000000000000e+01
4.640000000000000000e+02,1.561500000000000000e+03,nan
4.650000000000000000e+02,nan,3.300000000000000000e+01
4.660000000000000000e+02,1.402500000000000000e+03,nan
4.670000000000000000e+02,nan,2.300000000000000000e+01
4.680000000000000000e+02,9.670000000000000000e+02,nan
4.690000000000000000e+02,9.120000000000000000e+02,1.800000000000000000e+01
4.700000000000000000e+02,nan,nan
4.710000000000000000e+02,1.056000000000000000e+03,1.700000000000000000e+01
4.720000000000000000e+02,nan,nan
4.730000000000000000e+02,nan,1.000000000000000000e+00
4.740000000000000000e+02,7.120000000000000000e+02,nan
4.750000000000000000e+02,6.400000000000000000e+01,0.000000000000000000e+00
4.760000000000000000e+02,nan,nan
4.770000000000000000e+02,8.805000000000000000e+02,nan
4.780000000000000000e+02,nan,nan
4.790000000000000000e+02,1.648500000000000000e+03,8.000000000000000000e+00
4.800000000000000000e+02,nan,nan
4.810000000000000000e+02,1.846500000000000000e+03,2.000000000000000000e+01
4.820000000000000000e+02,nan,nan
4.830000000000000000e+02,1.765000000000000000e+03,3.000000000000000000e+01
4.840000000000000000e+02,nan,nan
4.850000000000000000e+02,1.623000000000000000e+03,3.700000000000000000e+01
4.860000000000000000e+02,nan,nan
4.870000000000000000e+02,1.531000000000000000e+03,3.500000000000000000e+01
4.880000000000000000e+02,nan,nan
4.890000000000000000e+02,1.275000000000000000e+03,2.900000000000000000e+01
4.900000000000000000e+02,nan,nan
4.910000000000000000e+02,1.219000000000000000e+03,2.800000000000000000e+01
4.920000000000000000e+02,nan,nan
4.930000000000000000e+02,1.246500000000000000e+03,nan
4.940000000000000000e+02,nan,nan
4.950000000000000000e+02,1.406000000000000000e+03,3.200000000000000000e+01
4.960000000000000000e+02,nan,nan
4.970000000000000000e+02,1.406500000000000000e+03,nan
4.980000000000000000e+02,nan,nan
4.990000000000000000e+02,1.418500000000000000e+03,3.300000000000000000e+01
5.000000000000000000e+02,nan,nan
5.010000000000000000e+02,1.447000000000000000e+03,nan
5.020000000000000000e+02,nan,nan
5.030000000000000000e+02,1.668500000000000000e+03,3.800000000000000000e+01
5.040000000000000000e+02,nan,nan
5.050000000000000000e+02,1.912000000000000000e+03,4.400000000000000000e+01
5.060000000000000000e+02,nan,nan
5.070000000000000000e+02,1.485500000000000000e+03,4.500000000000000000e+01
5.080000000000000000e+02,nan,nan
5.090000000000000000e+02,1.503000000000000000e+03,4.700000000000000000e+01
5.100000000000000000e+02,nan,nan
5.110000000000000000e+02,1.534500000000000000e+03,nan
5.120000000000000000e+02,nan,5.000000000000000000e+01
5.130000000000000000e+02,1.637500000000000000e+03,nan
5.140000000000000000e+02,nan,5.200000000000000000e+01
5.150000000000000000e+02,1.664000000000000000e+03,nan
5.160000000000000000e+02,1.658500000000000000e+03,5.100000000000000000e+01
5.170000000000000000e+02,nan,nan
5.180000000000000000e+02,1.679000000000000000e+03,5.200000000000000000e+01
5.190000000000000000e+02,nan,nan
5.200000000000000000e+02,1.639500000000000000e+03,5.100000000000000000e+01
5.210000000000000000e+02,nan,nan
5.220000000000000000e+02,1.550500000000000000e+03,4.800000000000000000e+01
5.230000000000000000e+02,nan,nan
5.240000000000000000e+02,1.593000000000000000e+03,4.900000000000000000e+01
5.250000000000000000e+02,nan,nan
5.260000000000000000e+02,1.693000000000000000e+03,5.200000000000000000e+01
5.270000000000000000e+02,nan,nan
5.280000000000000000e+02,1.747000000000000000e+03,5.500000000000000000e+01
5.290000000000000000e+02,nan,nan
5.300000000000000000e+02,1.656000000000000000e+03,5.200000000000000000e+01
5.310000000000000000e+02,nan,nan
5.320000000000000000e+02,1.541000000000000000e+03,4.800000000000000000e+01
5.330000000000000000e+02,nan,nan
5.340000000000000000e+02,1.597000000000000000e+03,4.900000000000000000e+01
5.350000000000000000e+02,nan,nan
5.360000000000000000e+02,1.675500000000000000e+03,5.200000000000000000e+01
5.370000000000000000e+02,nan,nan
5.380000000000000000e+02,1.824500000000000000e+03,5.700000000000000000e+01
5.390000000000000000e+02,nan,nan
