# Time,raw_RPM,raw_SPEED
7.700000000000000000e+01,nan,nan
7.800000000000000000e+01,7.915000000000000000e+02,nan
7.900000000000000000e+01,nan,nan
8.000000000000000000e+01,7.925000000000000000e+02,nan
8.100000000000000000e+01,7.890000000000000000e+02,nan
8.200000000000000000e+01,nan,nan
8.300000000000000000e+01,7.965000000000000000e+02,nan
8.400000000000000000e+01,7.940000000000000000e+02,nan
8.500000000000000000e+01,nan,nan
8.600000000000000000e+01,nan,nan
8.700000000000000000e+01,7.960000000000000000e+02,nan
8.800000000000000000e+01,7.915000000000000000e+02,nan
8.900000000000000000e+01,nan,nan
9.000000000000000000e+01,7.920000000000000000e+02,nan
9.100000000000000000e+01,nan,nan
9.200000000000000000e+01,7.895000000000000000e+02,nan
9.300000000000000000e+01,7.955000000000000000e+02,nan
9.400000000000000000e+01,nan,nan
9.500000000000000000e+01,7.950000000000000000e+02,nan
9.600000000000000000e+01,nan,nan
9.700000000000000000e+01,7.965000000000000000e+02,nan
9.800000000000000000e+01,7.935000000000000000e+02,nan
9.900000000000000000e+01,nan,nan
1.000000000000000000e+02,7.950000000000000000e+02,0.000000000000000000e+00
1.010000000000000000e+02,nan,nan
1.020000000000000000e+02,7.960000000000000000e+02,nan
1.030000000000000000e+02,7.965000000000000000e+02,nan
1.040000000000000000e+02,nan,nan
1.050000000000000000e+02,7.930000000000000000e+02,nan
1.060000000000000000e+02,7.955000000000000000e+02,nan
1.070000000000000000e+02,nan,nan
1.080000000000000000e+02,7.970000000000000000e+02,nan
1.090000000000000000e+02,nan,nan
1.100000000000000000e+02,7.940000000000000000e+02,nan
1.110000000000000000e+02,7.910000000000000000e+02,nan
1.120000000000000000e+02,nan,nan
1.130000000000000000e+02,7.965000000000000000e+02,nan
1.140000000000000000e+02,nan,nan
1.150000000000000000e+02,7.955000000000000000e+02,nan
1.160000000000000000e+02,7.930000000000000000e+02,nan
1.170000000000000000e+02,nan,nan
1.180000000000000000e+02,7.885000000000000000e+02,nan
1.190000000000000000e+02,nan,nan
1.200000000000000000e+02,7.925000000000000000e+02,nan
1.210000000000000000e+02,7.930000000000000000e+02,nan
1.220000000000000000e+02,nan,nan
1.230000000000000000e+02,nan,nan
1.240000000000000000e+02,7.945000000000000000e+02,nan
1.250000000000000000e+02,nan,nan
1.260000000000000000e+02,nan,nan
1.270000000000000000e+02,nan,nan
1.280000000000000000e+02,7.950000000000000000e+02,nan
1.290000000000000000e+02,7.945000000000000000e+02,nan
1.300000000000000000e+02,nan,nan
1.310000000000000000e+02,7.915000000000000000e+02,nan
1.320000000000000000e+02,nan,nan
1.330000000000000000e+02,7.945000000000000000e+02,nan
1.340000000000000000e+02,7.905000000000000000e+02,nan
1.350000000000000000e+02,nan,nan
1.360000000000000000e+02,nan,nan
1.370000000000000000e+02,nan,nan
1.380000000000000000e+02,7.905000000000000000e+02,nan
1.390000000000000000e+02,7.955000000000000000e+02,nan
1.400000000000000000e+02,nan,nan
1.410000000000000000e+02,7.895000000000000000e+02,nan
1.420000000000000000e+02,nan,nan
1.430000000000000000e+02,7.910000000000000000e+02,nan
1.440000000000000000e+02,nan,nan
1.450000000000000000e+02,7.920000000000000000e+02,nan
1.460000000000000000e+02,nan,nan
1.470000000000000000e+02,7.950000000000000000e+02,nan
1.480000000000000000e+02,7.900000000000000000e+02,nan
1.490000000000000000e+02,nan,nan
1.500000000000000000e+02,7.940000000000000000e+02,nan
1.510000000000000000e+02,nan,nan
1.520000000000000000e+02,7.925000000000000000e+02,nan
1.530000000000000000e+02,7.905000000000000000e+02,nan
1.540000000000000000e+02,nan,nan
1.550000000000000000e+02,7.880000000000000000e+02,nan
1.560000000000000000e+02,nan,nan
1.570000000000000000e+02,7.935000000000000000e+02,nan
1.580000000000000000e+02,7.960000000000000000e+02,nan
1.590000000000000000e+02,nan,nan
1.600000000000000000e+02,7.885000000000000000e+02,nan
1.610000000000000000e+02,7.895000000000000000e+02,nan
1.620000000000000000e+02,nan,nan
1.630000000000000000e+02,7.945000000000000000e+02,nan
1.640000000000000000e+02,nan,nan
1.650000000000000000e+02,7.930000000000000000e+02,nan
1.660000000000000000e+02,8.080000000000000000e+02,nan
1.670000000000000000e+02,nan,nan
1.680000000000000000e+02,7.740000000000000000e+02,nan
1.690000000000000000e+02,nan,nan
1.700000000000000000e+02,7.940000000000000000e+02,1.000000000000000000e+00
1.710000000000000000e+02,7.975000000000000000e+02,2.000000000000000000e+00
1.720000000000000000e+02,nan,nan
1.730000000000000000e+02,7.870000000000000000e+02,3.000000000000000000e+00
1.740000000000000000e+02,nan,nan
1.750000000000000000e+02,7.885000000000000000e+02,2.000000000000000000e+00
1.760000000000000000e+02,nan,nan
1.770000000000000000e+02,7.985000000000000000e+02,nan
1.780000000000000000e+02,8.395000000000000000e+02,0.000000000000000000e+00
1.790000000000000000e+02,nan,nan
1.800000000000000000e+02,8.115000000000000000e+02,1.000000000000000000e+00
1.810000000000000000e+02,nan,6.000000000000000000e+00
1.820000000000000000e+02,1.187000000000000000e+03,nan
1.830000000000000000e+02,1.521500000000000000e+03,1.000000000000000000e+01
1.840000000000000000e+02,nan,nan
1.850000000000000000e+02,8.925000000000000000e+02,1.300000000000000000e+01
1.860000000000000000e+02,nan,1.200000000000000000e+01
1.870000000000000000e+02,7.855000000000000000e+02,nan
1.880000000000000000e+02,7.785000000000000000e+02,1.100000000000000000e+01
1.890000000000000000e+02,nan,nan
1.900000000000000000e+02,7.880000000000000000e+02,nan
1.910000000000000000e+02,7.995000000000000000e+02,1.000000000000000000e+01
1.920000000000000000e+02,nan,nan
1.930000000000000000e+02,nan,2.000000000000000000e+00
1.940000000000000000e+02,nan,3.000000000000000000e+00
1.950000000000000000e+02,7.935000000000000000e+02,nan
1.960000000000000000e+02,1.311000000000000000e+03,7.000000000000000000e+00
1.970000000000000000e+02,nan,nan
1.980000000000000000e+02,1.287000000000000000e+03,1.000000000000000000e+01
1.990000000000000000e+02,1.276500000000000000e+03,nan
2.000000000000000000e+02,nan,nan
2.010000000000000000e+02,1.340500000000000000e+03,nan
2.020000000000000000e+02,nan,1.200000000000000000e+01
2.030000000000000000e+02,1.305000000000000000e+03,nan
2.040000000000000000e+02,8.500000000000000000e+02,1.300000000000000000e+01
2.050000000000000000e+02,nan,nan
2.060000000000000000e+02,7.745000000000000000e+02,9.000000000000000000e+00
2.070000000000000000e+02,nan,nan
2.080000000000000000e+02,7.785000000000000000e+02,6.000000000000000000e+00
2.090000000000000000e+02,nan,8.000000000000000000e+00
2.100000000000000000e+02,8.375000000000000000e+02,nan
2.110000000000000000e+02,7.930000000000000000e+02,4.000000000000000000e+00
2.120000000000000000e+02,nan,nan
2.130000000000000000e+02,7.840000000000000000e+02,0.000000000000000000e+00
2.140000000000000000e+02,nan,nan
2.150000000000000000e+02,7.860000000000000000e+02,nan
2.160000000000000000e+02,7.800000000000000000e+02,nan
2.170000000000000000e+02,nan,nan
2.180000000000000000e+02,1.366000000000000000e+03,6.000000000000000000e+00
2.190000000000000000e+02,nan,7.000000000000000000e+00
2.200000000000000000e+02,7.730000000000000000e+02,nan
2.210000000000000000e+02,7.705000000000000000e+02,5.000000000000000000e+00
2.220000000000000000e+02,nan,nan
2.230000000000000000e+02,1.808000000000000000e+03,1.100000000000000000e+01
2.240000000000000000e+02,nan,2.000000000000000000e+01
2.250000000000000000e+02,1.866000000000000000e+03,nan
2.260000000000000000e+02,1.807000000000000000e+03,2.700000000000000000e+01
2.270000000000000000e+02,nan,2.900000000000000000e+01
2.280000000000000000e+02,1.305500000000000000e+03,nan
2.290000000000000000e+02,1.349000000000000000e+03,nan
2.300000000000000000e+02,nan,nan
2.310000000000000000e+02,1.244500000000000000e+03,nan
2.320000000000000000e+02,nan,2.800000000000000000e+01
2.330000000000000000e+02,1.515000000000000000e+03,nan
2.340000000000000000e+02,1.533500000000000000e+03,3.500000000000000000e+01
2.350000000000000000e+02,nan,nan
2.360000000000000000e+02,1.439000000000000000e+03,nan
2.370000000000000000e+02,nan,nan
2.380000000000000000e+02,1.300500000000000000e+03,2.900000000000000000e+01
2.390000000000000000e+02,nan,nan
2.400000000000000000e+02,1.249000000000000000e+03,nan
2.410000000000000000e+02,nan,3.000000000000000000e+01
2.420000000000000000e+02,nan,nan
2.430000000000000000e+02,1.344000000000000000e+03,nan
2.440000000000000000e+02,1.352500000000000000e+03,3.100000000000000000e+01
2.450000000000000000e+02,nan,nan
2.460000000000000000e+02,1.368000000000000000e+03,nan
2.470000000000000000e+02,nan,nan
2.480000000000000000e+02,1.334500000000000000e+03,nan
2.490000000000000000e+02,9.860000000000000000e+02,2.700000000000000000e+01
2.500000000000000000e+02,nan,nan
2.510000000000000000e+02,1.057000000000000000e+03,2.500000000000000000e+01
2.520000000000000000e+02,nan,nan
2.530000000000000000e+02,1.020000000000000000e+03,2.400000000000000000e+01
2.540000000000000000e+02,nan,2.000000000000000000e+01
2.550000000000000000e+02,nan,nan
2.560000000000000000e+02,7.950000000000000000e+02,1.400000000000000000e+01
2.570000000000000000e+02,1.617500000000000000e+03,1.300000000000000000e+01
2.580000000000000000e+02,nan,nan
2.590000000000000000e+02,nan,2.400000000000000000e+01
2.600000000000000000e+02,nan,nan
2.610000000000000000e+02,1.637000000000000000e+03,3.100000000000000000e+01
2.620000000000000000e+02,1.531000000000000000e+03,3.500000000000000000e+01
2.630000000000000000e+02,nan,nan
2.640000000000000000e+02,1.695000000000000000e+03,3.900000000000000000e+01
2.650000000000000000e+02,nan,nan
2.660000000000000000e+02,1.768500000000000000e+03,nan
2.670000000000000000e+02,nan,nan
2.680000000000000000e+02,1.781500000000000000e+03,4.100000000000000000e+01
2.690000000000000000e+02,nan,4.300000000000000000e+01
2.700000000000000000e+02,1.851000000000000000e+03,nan
2.710000000000000000e+02,1.658000000000000000e+03,3.900000000000000000e+01
2.720000000000000000e+02,nan,nan
2.730000000000000000e+02,1.508000000000000000e+03,3.400000000000000000e+01
2.740000000000000000e+02,nan,3.600000000000000000e+01
2.750000000000000000e+02,1.534500000000000000e+03,nan
2.760000000000000000e+02,1.325500000000000000e+03,3.100000000000000000e+01
2.770000000000000000e+02,nan,nan
2.780000000000000000e+02,8.225000000000000000e+02,2.400000000000000000e+01
2.790000000000000000e+02,7.910000000000000000e+02,1.000000000000000000e+01
2.800000000000000000e+02,nan,nan
2.810000000000000000e+02,1.433000000000000000e+03,9.000000000000000000e+00
2.820000000000000000e+02,nan,1.500000000000000000e+01
2.830000000000000000e+02,1.745500000000000000e+03,nan
2.840000000000000000e+02,2.059500000000000000e+03,2.400000000000000000e+01
2.850000000000000000e+02,nan,nan
2.860000000000000000e+02,1.821500000000000000e+03,3.000000000000000000e+01
2.870000000000000000e+02,nan,3.800000000000000000e+01
2.880000000000000000e+02,1.667500000000000000e+03,nan
2.890000000000000000e+02,1.955000000000000000e+03,4.500000000000000000e+01
2.900000000000000000e+02,nan,nan
2.910000000000000000e+02,2.171000000000000000e+03,5.000000000000000000e+01
2.920000000000000000e+02,1.771500000000000000e+03,5.100000000000000000e+01
2.930000000000000000e+02,nan,nan
2.940000000000000000e+02,1.666000000000000000e+03,5.200000000000000000e+01
2.950000000000000000e+02,nan,nan
2.960000000000000000e+02,1.781000000000000000e+03,5.500000000000000000e+01
2.970000000000000000e+02,nan,5.900000000000000000e+01
2.980000000000000000e+02,1.918500000000000000e+03,nan
2.990000000000000000e+02,2.029000000000000000e+03,6.300000000000000000e+01
3.000000000000000000e+02,nan,nan
3.010000000000000000e+02,2.062000000000000000e+03,6.400000000000000000e+01
3.020000000000000000e+02,1.537000000000000000e+03,6.500000000000000000e+01
3.030000000000000000e+02,nan,nan
3.040000000000000000e+02,1.553500000000000000e+03,6.600000000000000000e+01
3.050000000000000000e+02,nan,nan
3.060000000000000000e+02,1.551500000000000000e+03,nan
3.070000000000000000e+02,1.523000000000000000e+03,6.400000000000000000e+01
3.080000000000000000e+02,nan,nan
3.090000000000000000e+02,1.462500000000000000e+03,6.200000000000000000e+01
3.100000000000000000e+02,nan,nan
3.110000000000000000e+02,1.461500000000000000e+03,nan
3.120000000000000000e+02,1.460500000000000000e+03,nan
3.130000000000000000e+02,nan,nan
3.140000000000000000e+02,1.475500000000000000e+03,nan
3.150000000000000000e+02,1.478000000000000000e+03,nan
3.160000000000000000e+02,nan,nan
3.170000000000000000e+02,1.488500000000000000e+03,6.300000000000000000e+01
3.180000000000000000e+02,nan,6.400000000000000000e+01
3.190000000000000000e+02,1.525500000000000000e+03,nan
3.200000000000000000e+02,1.566500000000000000e+03,6.600000000000000000e+01
3.210000000000000000e+02,nan,nan
3.220000000000000000e+02,1.579500000000000000e+03,6.700000000000000000e+01
3.230000000000000000e+02,nan,6.800000000000000000e+01
3.240000000000000000e+02,1.609500000000000000e+03,nan
3.250000000000000000e+02,nan,nan
3.260000000000000000e+02,1.632500000000000000e+03,6.900000000000000000e+01
3.270000000000000000e+02,1.649500000000000000e+03,nan
3.280000000000000000e+02,nan,nan
3.290000000000000000e+02,1.660500000000000000e+03,7.000000000000000000e+01
3.300000000000000000e+02,1.664000000000000000e+03,7.100000000000000000e+01
3.310000000000000000e+02,nan,nan
3.320000000000000000e+02,1.687000000000000000e+03,nan
3.330000000000000000e+02,nan,7.200000000000000000e+01
3.340000000000000000e+02,1.689500000000000000e+03,nan
3.350000000000000000e+02,1.690000000000000000e+03,nan
3.360000000000000000e+02,nan,nan
3.370000000000000000e+02,1.695000000000000000e+03,7.100000000000000000e+01
3.380000000000000000e+02,nan,7.200000000000000000e+01
3.390000000000000000e+02,1.709500000000000000e+03,nan
3.400000000000000000e+02,1.727500000000000000e+03,7.300000000000000000e+01
3.410000000000000000e+02,nan,nan
3.420000000000000000e+02,1.729000000000000000e+03,nan
3.430000000000000000e+02,1.728000000000000000e+03,nan
3.440000000000000000e+02,nan,nan
3.450000000000000000e+02,1.720500000000000000e+03,nan
3.460000000000000000e+02,1.722000000000000000e+03,nan
3.470000000000000000e+02,nan,nan
3.480000000000000000e+02,1.739500000000000000e+03,nan
3.490000000000000000e+02,1.741500000000000000e+03,7.400000000000000000e+01
3.500000000000000000e+02,nan,nan
3.510000000000000000e+02,1.726000000000000000e+03,7.300000000000000000e+01
3.520000000000000000e+02,nan,nan
3.530000000000000000e+02,1.675000000000000000e+03,7.100000000000000000e+01
3.540000000000000000e+02,nan,nan
3.550000000000000000e+02,1.690500000000000000e+03,nan
3.560000000000000000e+02,1.705000000000000000e+03,7.200000000000000000e+01
3.570000000000000000e+02,nan,nan
3.580000000000000000e+02,1.714000000000000000e+03,7.300000000000000000e+01
3.590000000000000000e+02,1.715500000000000000e+03,nan
3.600000000000000000e+02,nan,nan
3.610000000000000000e+02,nan,7.200000000000000000e+01
3.620000000000000000e+02,nan,nan
3.630000000000000000e+02,1.711500000000000000e+03,nan
3.640000000000000000e+02,1.713500000000000000e+03,7.300000000000000000e+01
3.650000000000000000e+02,nan,7.200000000000000000e+01
3.660000000000000000e+02,1.691000000000000000e+03,nan
3.670000000000000000e+02,1.676500000000000000e+03,7.100000000000000000e+01
3.680000000000000000e+02,nan,nan
3.690000000000000000e+02,1.650000000000000000e+03,7.000000000000000000e+01
3.700000000000000000e+02,nan,nan
3.710000000000000000e+02,1.588000000000000000e+03,6.800000000000000000e+01
3.720000000000000000e+02,1.509000000000000000e+03,6.300000000000000000e+01
3.730000000000000000e+02,nan,nan
3.740000000000000000e+02,1.479500000000000000e+03,6.200000000000000000e+01
3.750000000000000000e+02,nan,nan
3.760000000000000000e+02,1.531500000000000000e+03,6.500000000000000000e+01
3.770000000000000000e+02,1.586500000000000000e+03,6.700000000000000000e+01
3.780000000000000000e+02,nan,nan
3.790000000000000000e+02,1.595000000000000000e+03,6.800000000000000000e+01
3.800000000000000000e+02,1.560000000000000000e+03,6.600000000000000000e+01
3.810000000000000000e+02,nan,nan
3.820000000000000000e+02,1.529000000000000000e+03,6.400000000000000000e+01
3.830000000000000000e+02,nan,nan
3.840000000000000000e+02,1.492500000000000000e+03,6.300000000000000000e+01
3.850000000000000000e+02,nan,nan
3.860000000000000000e+02,1.472500000000000000e+03,6.200000000000000000e+01
3.870000000000000000e+02,nan,nan
3.880000000000000000e+02,1.516500000000000000e+03,6.400000000000000000e+01
3.890000000000000000e+02,1.535500000000000000e+03,6.500000000000000000e+01
3.900000000000000000e+02,nan,nan
3.910000000000000000e+02,1.565000000000000000e+03,6.600000000000000000e+01
3.920000000000000000e+02,nan,nan
3.930000000000000000e+02,1.608000000000000000e+03,6.800000000000000000e+01
3.940000000000000000e+02,nan,nan
3.950000000000000000e+02,1.602000000000000000e+03,nan
3.960000000000000000e+02,1.567500000000000000e+03,6.600000000000000000e+01
3.970000000000000000e+02,nan,nan
3.980000000000000000e+02,1.569000000000000000e+03,nan
3.990000000000000000e+02,nan,nan
4.000000000000000000e+02,1.510000000000000000e+03,6.500000000000000000e+01
4.010000000000000000e+02,1.464500000000000000e+03,6.100000000000000000e+01
4.020000000000000000e+02,nan,nan
4.030000000000000000e+02,1.486500000000000000e+03,6.200000000000000000e+01
4.040000000000000000e+02,nan,nan
4.050000000000000000e+02,1.519000000000000000e+03,6.400000000000000000e+01
4.060000000000000000e+02,1.526500000000000000e+03,6.500000000000000000e+01
4.070000000000000000e+02,nan,nan
4.080000000000000000e+02,1.515500000000000000e+03,6.400000000000000000e+01
4.090000000000000000e+02,nan,nan
4.100000000000000000e+02,1.501000000000000000e+03,nan
4.110000000000000000e+02,1.491500000000000000e+03,nan
4.120000000000000000e+02,nan,nan
4.130000000000000000e+02,nan,6.300000000000000000e+01
4.140000000000000000e+02,nan,nan
4.150000000000000000e+02,1.527500000000000000e+03,6.500000000000000000e+01
4.160000000000000000e+02,nan,nan
4.170000000000000000e+02,1.555500000000000000e+03,6.600000000000000000e+01
4.180000000000000000e+02,1.574500000000000000e+03,nan
4.190000000000000000e+02,nan,nan
4.200000000000000000e+02,1.593000000000000000e+03,6.700000000000000000e+01
4.210000000000000000e+02,nan,6.800000000000000000e+01
4.220000000000000000e+02,1.611000000000000000e+03,nan
4.230000000000000000e+02,nan,nan
4.240000000000000000e+02,nan,nan
4.250000000000000000e+02,1.579500000000000000e+03,6.700000000000000000e+01
4.260000000000000000e+02,nan,6.500000000000000000e+01
4.270000000000000000e+02,1.526500000000000000e+03,nan
4.280000000000000000e+02,1.469500000000000000e+03,6.200000000000000000e+01
4.290000000000000000e+02,nan,nan
4.300000000000000000e+02,1.409000000000000000e+03,6.000000000000000000e+01
4.310000000000000000e+02,nan,nan
4.320000000000000000e+02,1.394000000000000000e+03,5.700000000000000000e+01
4.330000000000000000e+02,1.481500000000000000e+03,6.000000000000000000e+01
4.340000000000000000e+02,nan,nan
4.350000000000000000e+02,1.476000000000000000e+03,6.100000000000000000e+01
4.360000000000000000e+02,nan,nan
4.370000000000000000e+02,1.508500000000000000e+03,6.200000000000000000e+01
4.380000000000000000e+02,1.514500000000000000e+03,nan
4.390000000000000000e+02,nan,nan
4.400000000000000000e+02,1.461500000000000000e+03,nan
4.410000000000000000e+02,nan,nan
4.420000000000000000e+02,1.569500000000000000e+03,nan
4.430000000000000000e+02,1.539000000000000000e+03,6.300000000000000000e+01
4.440000000000000000e+02,nan,nan
4.450000000000000000e+02,1.525500000000000000e+03,6.400000000000000000e+01
4.460000000000000000e+02,nan,nan
4.470000000000000000e+02,1.554500000000000000e+03,6.600000000000000000e+01
4.480000000000000000e+02,nan,nan
4.490000000000000000e+02,1.539000000000000000e+03,6.500000000000000000e+01
4.500000000000000000e+02,1.517500000000000000e+03,6.400000000000000000e+01
4.510000000000000000e+02,nan,nan
4.520000000000000000e+02,1.493500000000000000e+03,6.300000000000000000e+01
4.530000000000000000e+02,nan,nan
4.540000000000000000e+02,1.502500000000000000e+03,nan
4.550000000000000000e+02,1.488500000000000000e+03,nan
4.560000000000000000e+02,nan,nan
4.570000000000000000e+02,1.482500000000000000e+03,nan
4.580000000000000000e+02,nan,6.200000000000000000e+01
4.590000000000000000e+02,1.493000000000000000e+03,nan
4.600000000000000000e+02,1.644000000000000000e+03,6.300000000000000000e+01
4.610000000000000000e+02,nan,nan
4.620000000000000000e+02,1.453000000000000000e+03,6.100000000000000000e+01
4.630000000000000000e+02,nan,5.800000000000000000e+01
4.640000000000000000e+02,1.331500000000000000e+03,nan
4.650000000000000000e+02,1.550000000000000000e+03,5.400000000000000000e+01
4.660000000000000000e+02,nan,nan
4.670000000000000000e+02,1.342000000000000000e+03,5.600000000000000000e+01
4.680000000000000000e+02,nan,nan
4.690000000000000000e+02,1.478000000000000000e+03,5.800000000000000000e+01
4.700000000000000000e+02,1.343000000000000000e+03,5.700000000000000000e+01
4.710000000000000000e+02,nan,nan
4.720000000000000000e+02,1.310500000000000000e+03,5.600000000000000000e+01
4.730000000000000000e+02,nan,nan
4.740000000000000000e+02,1.284000000000000000e+03,5.500000000000000000e+01
4.750000000000000000e+02,nan,5.300000000000000000e+01
4.760000000000000000e+02,1.253500000000000000e+03,nan
4.770000000000000000e+02,1.501000000000000000e+03,nan
4.780000000000000000e+02,nan,nan
4.790000000000000000e+02,1.342500000000000000e+03,5.600000000000000000e+01
4.800000000000000000e+02,nan,5.900000000000000000e+01
4.810000000000000000e+02,1.447000000000000000e+03,nan
4.820000000000000000e+02,1.500500000000000000e+03,6.300000000000000000e+01
4.830000000000000000e+02,nan,nan
4.840000000000000000e+02,1.525500000000000000e+03,6.500000000000000000e+01
4.850000000000000000e+02,nan,6.400000000000000000e+01
4.860000000000000000e+02,1.516000000000000000e+03,nan
4.870000000000000000e+02,1.501500000000000000e+03,nan
4.880000000000000000e+02,nan,nan
4.890000000000000000e+02,nan,nan
4.900000000000000000e+02,nan,6.500000000000000000e+01
4.910000000000000000e+02,1.527000000000000000e+03,nan
4.920000000000000000e+02,1.519000000000000000e+03,6.400000000000000000e+01
4.930000000000000000e+02,nan,nan
4.940000000000000000e+02,1.527000000000000000e+03,6.500000000000000000e+01
4.950000000000000000e+02,nan,nan
4.960000000000000000e+02,1.534500000000000000e+03,nan
4.970000000000000000e+02,1.496500000000000000e+03,nan
4.980000000000000000e+02,nan,nan
4.990000000000000000e+02,1.469500000000000000e+03,6.200000000000000000e+01
5.000000000000000000e+02,1.463500000000000000e+03,nan
5.010000000000000000e+02,nan,nan
5.020000000000000000e+02,1.426000000000000000e+03,6.000000000000000000e+01
5.030000000000000000e+02,nan,nan
5.040000000000000000e+02,nan,nan
5.050000000000000000e+02,nan,nan
5.060000000000000000e+02,1.489500000000000000e+03,6.300000000000000000e+01
5.070000000000000000e+02,1.564000000000000000e+03,6.600000000000000000e+01
5.080000000000000000e+02,nan,nan
5.090000000000000000e+02,1.626000000000000000e+03,6.900000000000000000e+01
5.100000000000000000e+02,nan,7.000000000000000000e+01
5.110000000000000000e+02,1.654000000000000000e+03,nan
5.120000000000000000e+02,1.672500000000000000e+03,7.100000000000000000e+01
5.130000000000000000e+02,nan,nan
5.140000000000000000e+02,1.708500000000000000e+03,7.200000000000000000e+01
5.150000000000000000e+02,nan,7.300000000000000000e+01
5.160000000000000000e+02,1.724500000000000000e+03,nan
5.170000000000000000e+02,1.734500000000000000e+03,7.400000000000000000e+01
5.180000000000000000e+02,nan,nan
5.190000000000000000e+02,1.721000000000000000e+03,7.300000000000000000e+01
5.200000000000000000e+02,nan,7.100000000000000000e+01
5.210000000000000000e+02,1.683000000000000000e+03,nan
5.220000000000000000e+02,1.673000000000000000e+03,nan
5.230000000000000000e+02,nan,nan
5.240000000000000000e+02,1.681500000000000000e+03,nan
5.250000000000000000e+02,1.717000000000000000e+03,7.300000000000000000e+01
5.260000000000000000e+02,nan,nan
5.270000000000000000e+02,1.721500000000000000e+03,nan
5.280000000000000000e+02,nan,nan
5.290000000000000000e+02,1.737000000000000000e+03,nan
5.300000000000000000e+02,nan,7.500000000000000000e+01
5.310000000000000000e+02,1.778500000000000000e+03,nan
5.320000000000000000e+02,1.444500000000000000e+03,7.700000000000000000e+01
5.330000000000000000e+02,nan,nan
5.340000000000000000e+02,1.435000000000000000e+03,nan
5.350000000000000000e+02,nan,nan
5.360000000000000000e+02,1.436000000000000000e+03,nan
5.370000000000000000e+02,nan,nan
