# Time,raw_RPM,raw_SPEED
5.520000000000000000e+02,nan,nan
5.530000000000000000e+02,7.785000000000000000e+02,nan
5.540000000000000000e+02,nan,nan
5.550000000000000000e+02,1.181000000000000000e+03,1.000000000000000000e+01
5.560000000000000000e+02,nan,nan
5.570000000000000000e+02,1.048000000000000000e+03,1.300000000000000000e+01
5.580000000000000000e+02,nan,nan
5.590000000000000000e+02,9.740000000000000000e+02,nan
5.600000000000000000e+02,nan,nan
5.610000000000000000e+02,9.595000000000000000e+02,1.200000000000000000e+01
5.620000000000000000e+02,nan,nan
5.630000000000000000e+02,1.103500000000000000e+03,1.300000000000000000e+01
5.640000000000000000e+02,nan,nan
5.650000000000000000e+02,1.153500000000000000e+03,1.400000000000000000e+01
5.660000000000000000e+02,nan,nan
5.670000000000000000e+02,1.093000000000000000e+03,1.500000000000000000e+01
5.680000000000000000e+02,nan,nan
5.690000000000000000e+02,8.020000000000000000e+02,1.400000000000000000e+01
5.700000000000000000e+02,nan,1.200000000000000000e+01
5.710000000000000000e+02,1.059000000000000000e+03,nan
5.720000000000000000e+02,nan,1.300000000000000000e+01
5.730000000000000000e+02,1.101000000000000000e+03,nan
5.740000000000000000e+02,nan,1.400000000000000000e+01
5.750000000000000000e+02,1.150000000000000000e+03,nan
5.760000000000000000e+02,1.356500000000000000e+03,1.600000000000000000e+01
5.770000000000000000e+02,nan,nan
