1470074961.895814,/GPS/latitude,nan
1470074961.899453,/GPS/longitude,nan
1470074961.900717,/GPS/latitude,nan
1470074961.902396,/GPS/longitude,nan
1470074962.935334,/GPS/latitude,nan
1470074962.936346,/GPS/longitude,nan
1470074963.950931,/GPS/latitude,nan
1470074963.953456,/GPS/longitude,nan
1470074964.964172,/GPS/latitude,nan
1470074964.965588,/GPS/longitude,nan
1470074965.979535,/GPS/latitude,nan
1470074965.981589,/GPS/longitude,nan
1470074966.170968,MAF,10.05
1470074966.259103,THROTTLE_POS,100.0
1470074966.350343,BAROMETRIC_PRESSURE,101
1470074966.438648,FUEL_INJECT_TIMING,-2.9921875
1470074966.476903,TIME_SINCE_DTC_CLEARED,
1470074966.520037,PIDS_C,01000100110111000000000000001001
1470074966.558132,CONTROL_MODULE_VOLTAGE,
1470074966.646565,COMMANDED_EGR,0.0
1470074966.737938,AMBIANT_AIR_TEMP,21
1470074966.850729,ACCELERATOR_POS_D,0.0
1470074966.938249,SPEED,0
1470074966.9929,/GPS/latitude,nan
1470074966.993988,/GPS/longitude,nan
1470074967.028827,INTAKE_TEMP,27
1470074967.119075,RPM,798.0
1470074967.207811,INTAKE_PRESSURE,102
1470074967.298237,ACCELERATOR_POS_E,0.0
1470074967.388222,THROTTLE_ACTUATOR,0.0
1470074967.480303,FUEL_RAIL_PRESSURE_DIRECT,34990
1470074967.521706,RUN_TIME_MIL,
1470074967.560339,DISTANCE_W_MIL,
1470074967.649032,COOLANT_TEMP,34
1470074967.739473,ENGINE_LOAD,39.21568627450981
1470074967.827008,EGR_ERROR,0.0
1470074967.915332,RUN_TIME,197
1470074968.006543,CATALYST_TEMP_B1S1,103.30000000000001
1470074968.024637,/GPS/latitude,nan
1470074968.026643,/GPS/longitude,nan
1470074968.094653,MAF,10.24
1470074969.005903,RPM,789.5
1470074969.043035,/GPS/latitude,nan
1470074969.044633,/GPS/longitude,nan
1470074969.358274,FUEL_RAIL_PRESSURE_DIRECT,35460
1470074969.399365,RUN_TIME_MIL,0
1470074969.52566,COOLANT_TEMP,35
1470074969.616525,ENGINE_LOAD,41.1764705882353
1470074969.799577,RUN_TIME,199
1470074969.903374,CATALYST_TEMP_B1S1,103.6
1470074969.991571,MAF,9.94
1470074970.051558,/GPS/latitude,nan
1470074970.053682,/GPS/longitude,nan
1470074970.257047,FUEL_INJECT_TIMING,-2.8828125
1470074970.295382,TIME_SINCE_DTC_CLEARED,19790
1470074970.726725,SPEED,3
1470074970.905219,RPM,792.0
1470074971.066016,/GPS/latitude,nan
1470074971.068589,/GPS/longitude,nan
1470074971.261573,FUEL_RAIL_PRESSURE_DIRECT,35790
1470074971.302976,RUN_TIME_MIL,
1470074971.518032,ENGINE_LOAD,42.35294117647059
1470074971.694034,RUN_TIME,201
1470074971.785258,CATALYST_TEMP_B1S1,104.19999999999999
1470074971.873473,MAF,10.19
1470074972.078713,/GPS/latitude,nan
1470074972.088285,/GPS/longitude,nan
1470074972.139003,FUEL_INJECT_TIMING,-2.9921875
1470074972.177823,TIME_SINCE_DTC_CLEARED,
1470074972.630163,SPEED,5
1470074972.895698,RPM,789.0
1470074973.091572,/GPS/latitude,nan
1470074973.092429,/GPS/longitude,nan
1470074973.116968,ACCELERATOR_POS_E,7.450980392156863
1470074973.338319,FUEL_RAIL_PRESSURE_DIRECT,41170
1470074973.669196,ENGINE_LOAD,59.21568627450981
1470074973.785209,EGR_ERROR,14.84375
1470074973.891509,RUN_TIME,203
1470074973.998344,CATALYST_TEMP_B1S1,104.9
1470074974.103258,MAF,14.33
1470074974.107481,/GPS/latitude,nan
1470074974.110268,/GPS/longitude,nan
1470074974.368138,FUEL_INJECT_TIMING,-3.890625
1470074974.574174,COMMANDED_EGR,7.450980392156863
1470074974.849111,SPEED,7
1470074975.02894,RPM,799.0
1470074975.117687,INTAKE_PRESSURE,103
1470074975.123784,/GPS/latitude,nan
1470074975.12594,/GPS/longitude,nan
1470074975.208182,ACCELERATOR_POS_E,0.0
1470074975.383336,FUEL_RAIL_PRESSURE_DIRECT,30340
1470074975.63929,ENGINE_LOAD,43.13725490196079
1470074975.726877,EGR_ERROR,32.8125
1470074975.814586,RUN_TIME,205
1470074975.905217,CATALYST_TEMP_B1S1,105.4
1470074975.993966,MAF,5.99
1470074976.1375,/GPS/latitude,nan
1470074976.138862,/GPS/longitude,nan
1470074976.259606,FUEL_INJECT_TIMING,-2.9921875
1470074976.466419,COMMANDED_EGR,13.333333333333334
1470074976.556853,AMBIANT_AIR_TEMP,22
1470074976.732682,SPEED,3
1470074976.910802,RPM,781.0
1470074976.998963,INTAKE_PRESSURE,101
1470074977.149995,/GPS/latitude,nan
1470074977.151828,/GPS/longitude,nan
1470074977.265183,FUEL_RAIL_PRESSURE_DIRECT,35120
1470074977.619993,ENGINE_LOAD,52.94117647058823
1470074977.707674,EGR_ERROR,38.28125
1470074977.804614,RUN_TIME,207
1470074977.894563,CATALYST_TEMP_B1S1,105.80000000000001
1470074977.982069,MAF,6.52
1470074978.164073,/GPS/latitude,nan
1470074978.16705,/GPS/longitude,nan
1470074978.285514,TIME_SINCE_DTC_CLEARED,19790
1470074978.45392,COMMANDED_EGR,12.941176470588236
1470074978.545232,AMBIANT_AIR_TEMP,21
1470074978.720579,SPEED,0
1470074978.898861,RPM,794.5
1470074979.076727,ACCELERATOR_POS_E,2.3529411764705883
1470074979.17696,/GPS/latitude,nan
1470074979.179273,/GPS/longitude,nan
1470074979.252152,FUEL_RAIL_PRESSURE_DIRECT,37210
